system:index,0_mined,1_mined,1_neighbors,2_mined,2_neighbors,3_mined,3_neighbors,4_mined,4_neighbors,altitude,classification,clay,cluster,distance_any,distance_buffer,distance_dep,distance_nac,distance_parks,distance_ponds,distance_rivers,distance_vec,distance_villages,landform,latitude,longitude,offset,random,sand,scale,slope,year,.geo
1_1_1_1_2_4456,1,0,0,0,0,0,0,0,0,660,0.6152675416224096,41,10,3612.2197758420475,7792.387673010396,3612.2197758420475,18781.626439655058,10561.440650649298,28128.04142270385,0.0,8611.584147036152,5841.670464049377,31,-13200,-70802,0.0,0.9620588232593286,33,0.0,2.365802,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.80193026814202,-13.200185304110574]}"
1_1_1_1_2_4458,1,0,0,0,0,0,0,0,0,222,0.8703604381944833,34,5,5149.503417730563,14273.526990004082,55552.34737523192,14240.539176694425,25377.593203392535,538.6930998809758,500.1639867802109,5149.503417730563,10273.714063007472,21,-12690,-69703,0.0,0.9923620563162696,37,0.0,1.9142084,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.70350981130612,-12.689616466075636]}"
1_1_1_1_2_4467,1,1,19,0,3,0,0,0,3,302,0.9804040040401569,37,11,1703.0347567834606,2126.149163540743,13580.162629042778,23568.25618184606,8204.120765753176,28559.097774464208,1476.5656441765466,1703.0347567834606,13868.731417292642,34,-12867,-70536,-6.5,0.9190083784238877,39,5.1,4.0177035,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.53584563819508,-12.867810661407084]}"
1_1_1_1_2_4475,1,1,23,0,1,0,2,0,16,297,0.967323752721435,33,13,990.0024700095449,608.3088044426942,16726.922701516258,27606.730396120114,10395.266457699026,28033.089411360146,1118.0938194366786,990.0024700095449,18905.243975093592,24,-12814,-70541,5.5,0.9894391242206263,38,2.0,1.9016614,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.54159913081196,-12.814080139893191]}"
1_1_1_1_2_4476,1,1,31,0,1,0,0,0,0,345,0.9793625009545112,39,10,2433.182114664868,1526.4821233318005,9295.992500604174,26700.096997077002,5939.885184733161,21353.428225428244,1077.0670914716732,2433.182114664868,4717.140042511359,21,-12932,-70590,-15.5,0.8029768909273269,40,9.4,3.1241608,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.59071071858448,-12.933111191058584]}"
1_1_1_1_2_4488,1,0,4,0,0,0,0,0,0,236,0.9090792652859473,32,4,4295.020736271246,22718.52845490328,21837.26638398222,34445.07629908809,33654.75101118711,1581.4476161099994,2419.1496762809033,4295.020736271246,3015.5514887413215,31,-12599,-70184,-2.0,0.8740222410235701,38,1.2,11.481773,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.18408704420297,-12.599757306549156]}"
1_1_1_1_2_4494,1,0,0,0,18,0,3,0,0,425,0.9194600476255604,39,10,600.0599384124056,10512.948131612215,600.0599384124056,9401.47098810789,16620.92614912561,36743.022363043216,0.0,4357.039395388657,2441.555003668256,31,-13017,-70436,1.5,0.8108947969005204,38,1.5,7.1620955,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.4366351201464,-13.016722500381304]}"
1_1_1_1_2_4495,1,0,0,0,0,0,0,1,29,280,0.9403505862359157,35,13,2596.3522924600393,0.0,7941.018679979367,30557.40143546701,10387.816487544735,17642.22945980751,707.1616074579417,2596.3522924600393,14861.165645788438,21,-12716,-70486,29.0,0.8846992795479752,37,-8.7,1.4259272,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.48741565211287,-12.716487548323945]}"
1_1_1_1_2_4501,1,0,0,0,0,0,0,0,0,255,0.47107361187232893,37,8,4641.134336631947,12966.45874657988,34203.50953788233,13064.465238679164,27615.368368747168,10871.318666645633,583.23232030909,4641.134336631947,4752.959274107882,24,-12761,-70063,0.0,0.9842919853807496,34,0.0,0.66416234,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.06324580426119,-12.761385018931756]}"
1_1_1_1_2_4502,1,1,44,0,0,0,0,0,0,253,0.978924498129768,33,6,3623.0584196918494,0.0,37122.74098074963,3623.0584196918494,9764.60926817639,9494.471928813695,1204.4601074301402,5637.895563485157,3859.7197146153794,41,-12922,-70016,-22.0,0.9619800160181589,41,13.2,1.3285842,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.01664021938957,-12.922959835063832]}"
1_1_1_1_2_4503,1,0,0,0,6,0,0,0,4,294,0.9372510305772782,32,13,1104.6038926989281,900.0552375627079,12832.389155206605,29528.749072143662,13998.716098285251,24769.44293648505,900.0552375627079,1104.6038926989281,21934.19820204517,24,-12770,-70524,4.0,0.938728650122868,39,-0.6,0.66417354,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.52420046222038,-12.769976098347387]}"
1_1_1_1_2_4511,1,0,5,0,3,0,0,0,0,269,0.9735244127292345,32,9,12151.882001232361,0.0,32603.545799965817,12151.882001232361,848.7242540277731,2484.522573840269,2816.676423761145,16159.228370297806,13697.689608875422,21,-13017,-70077,-2.5,0.9681207957976691,39,1.8,3.5418785,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.07733143537538,-13.018192543745894]}"
1_1_1_1_2_4515,1,0,0,0,15,0,0,0,0,276,0.8867926460445624,33,13,4176.471278932731,300.02504778247265,6989.861055010992,31264.247948654094,9129.28888024606,15064.457857066871,800.0667940865937,4176.471278932731,12305.498064572092,21,-12697,-70473,0.0,0.872807410487029,40,1.5,5.689021,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.47321936884714,-12.69785361528662]}"
1_1_1_1_2_4523,1,0,0,0,0,0,0,0,0,292,0.7442156878895051,32,13,1237.0085707470107,1100.0683718985663,12609.510847858675,29425.11893675848,13998.727033435598,24576.311301008183,1000.062156271424,1237.0085707470107,21729.212819966364,24,-12769,-70522,0.0,0.8379398948106689,42,0.0,1.3281672,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.52226151714426,-12.769173686497895]}"
1_1_1_1_2_4527,1,0,1,0,0,0,0,0,1,256,0.7785738837409664,34,6,538.6491739687228,0.0,35995.809445526735,538.6491739687228,13599.305394823652,13384.253754667683,200.04928103782328,1844.3632401776906,3178.8328043555352,34,-12889,-70026,0.5,0.998278502227817,40,0.0,0.0,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.02756356989443,-12.889282837504366]}"
1_1_1_1_2_4536,1,0,0,0,0,0,0,0,0,767,0.48524614155246304,38,10,2806.9422802836093,8514.112351317628,2806.9422802836093,18405.536601279917,11131.625791093127,28904.255858090535,565.6468365950614,7777.644003182093,5315.650910981822,21,-13207,-70794,0.0,0.9831712278569605,41,0.0,9.522273,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.79561691840485,-13.207279750443476]}"
1_1_1_1_2_4539,1,0,0,0,0,0,0,0,0,249,0.2693490879376574,33,3,9606.096940875623,9214.930083158526,9606.096940875623,40368.53427949794,20371.594709300498,5942.252887163252,1838.7476376599373,10891.96211662527,6263.507074714612,34,-12553,-70316,0.0,0.9759765701419292,38,0.0,2.338034,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.31668323888398,-12.554113903145879]}"
1_1_1_1_2_4544,1,0,0,0,0,0,0,0,4,266,0.8754631394665507,34,2,700.0650409236541,824.6977452944503,3821.349664937605,34934.75008692265,5743.355203889699,8950.691915795358,2147.29055362326,700.0650409236541,6888.310115128927,31,-12645,-70450,4.0,0.8013299925486144,38,-1.2,4.6689205,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.45109970694558,-12.645360895598042]}"
1_1_1_1_2_4547,1,0,0,0,0,0,0,0,0,255,0.5702084914984181,30,6,2470.4351843349377,3936.7175413026525,37918.97368073139,3940.5278834186665,18232.00811759363,15760.207168689121,943.6339332601386,2470.4351843349377,5537.628102355737,34,-12846,-70015,0.0,0.8912426616765845,41,0.0,1.7013909,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.01550244234532,-12.846473096198105]}"
1_1_1_1_2_4551,1,0,0,0,0,0,0,0,0,257,0.9101792164331631,33,6,5136.492560894545,0.0,39938.69751960497,5136.492560894545,7285.414951505852,6901.773287759096,1513.6635039284658,8907.343327628614,5545.791402608829,34,-12943,-69991,0.0,0.8977568791627514,43,0.0,2.504829,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.99127859775835,-12.942858300412041]}"
1_1_1_1_2_4560,1,1,35,0,0,0,0,0,0,256,0.979828377804424,32,9,11452.441896622213,0.0,42457.86680691748,11452.441896622213,608.4349841049678,1077.314015633905,3808.880229610223,15391.347811865611,12010.631041605522,24,-13002,-69978,-17.5,0.8824633474607423,41,10.5,1.5009264,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.97768664659029,-13.003126293514539]}"
1_1_1_1_2_4563,1,0,0,1,20,0,0,0,0,247,0.8926614510628148,38,3,9204.123801859738,10006.02836746077,9438.603240875838,36408.861495928264,21131.8834500497,3256.261825194459,640.4103077751696,9204.123801859738,2236.409803366492,21,-12587,-70300,0.0,0.9650226859039108,33,2.0,2.5043225,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.30111124388196,-12.587008291252838]}"
1_1_1_1_2_4565,1,0,11,0,14,0,13,0,0,302,0.9489468657141364,35,13,2751.446859083303,0.0,19937.756754763293,34840.834224722705,10062.611497344235,22101.57617731107,2571.0701090906437,2751.446859083303,22344.581569971484,24,-12770,-70592,1.0,0.9927828534231656,37,3.4,0.6641758,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.59218013142096,-12.77147325232298]}"
1_1_1_1_2_4577,1,0,5,0,6,0,0,0,0,221,0.921691176274402,33,5,4701.326048287301,13637.99501532707,51737.02513088238,13518.619734513104,27909.4849599992,8891.264798980286,1345.7419824760009,4701.326048287301,6308.12526960207,31,-12766,-69899,-2.5,0.972405111796063,40,2.1,4.8331156,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.89994030651629,-12.766060530878807]}"
1_1_1_1_2_4588,1,0,0,0,3,0,0,0,1,389,0.8756269269576783,39,10,2022.5893125752818,7243.005255880928,2022.5893125752818,7211.867281606062,12517.317082090465,35579.74783820803,141.43635383981024,2441.5700219070104,2109.726021719112,31,-13053,-70422,1.0,0.844260771311847,36,0.0,7.104086,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.42191198716132,-13.053958747298367]}"
1_1_1_1_2_4607,1,0,0,0,0,0,0,0,0,253,0.6832508347617512,31,3,9015.259213225132,10101.547430286517,9460.83615366858,36095.69427257954,21189.09023327954,3140.54478566717,728.1225281610403,9015.259213225132,1923.8331132549542,21,-12590,-70299,0.0,0.9507775358215564,36,0.0,2.9377131,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.30057265470766,-12.589723171984257]}"
1_1_1_1_2_4618,1,0,7,0,8,0,0,0,0,401,0.9594482678944519,38,10,2000.236314163904,6263.327293784231,2000.236314163904,4639.513528512445,13149.937505792566,32017.842099293834,200.0236314163904,3864.39236865335,3544.4277790991873,21,-13026,-70392,-3.5,0.9025072128865677,33,2.9,8.831231,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.39188046783232,-13.026187622082025]}"
1_1_1_1_2_4619,1,0,0,0,0,0,0,0,0,305,0.5616402876268961,33,11,4648.810747935131,0.0,19945.58931065259,30927.072161244054,6107.576268935115,23526.940232074245,670.842764474983,4648.810747935131,16832.07936912941,41,-12822,-70586,0.0,0.9229096187339175,40,0.0,0.92740995,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.5858609185104,-12.821410500833734]}"
1_1_1_1_2_4624,1,0,0,0,0,0,0,0,0,325,0.748970023496344,41,10,3478.690216877611,4070.8427336977784,8573.086276977503,22175.261938982818,8230.261011201284,26619.45304190152,141.4288690473059,3478.690216877611,8963.176616719098,31,-12916,-70543,0.0,0.827984557328631,31,0.0,3.8066196,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.54388072607485,-12.916036082006292]}"
1_1_1_1_2_4627,1,0,0,0,0,0,0,0,0,309,0.5787653998003927,35,13,2617.3544890756343,0.0,17552.050808049735,28590.81975965881,6011.062472869033,25522.182031450295,2508.086921511967,2617.3544890756343,15134.999427999554,24,-12840,-70572,0.0,0.825302033513965,35,0.0,1.0581759,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.57215650269755,-12.839662655226478]}"
1_1_1_1_2_4641,1,0,8,0,0,0,0,0,0,242,0.966696106742258,29,9,13975.742838702876,0.0,52340.828401673556,13975.742838702876,360.6579802401958,360.6579802401958,3890.8396601173613,18263.631148956036,16739.169404587217,21,-13035,-69888,-4.0,0.9381060820185209,42,2.4,2.7547185,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.88900478579303,-13.03463899434613]}"
1_1_1_1_2_4647,1,1,34,0,18,0,0,0,0,251,0.9709021548151879,32,9,12456.866071772552,0.0,46101.99408743499,12456.866071772552,447.33398631503513,100.02692020463792,5501.480611255085,18853.150765822356,13912.734227166895,21,-13022,-69948,-17.0,0.8952597238783939,43,12.0,4.0185738,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.94816344390482,-13.022765608171499]}"
1_1_1_1_2_4657,1,1,49,0,0,0,0,0,0,256,0.9689079454625683,31,6,5127.652656491565,0.0,35090.74630533846,5127.652656491565,8511.48213651161,9075.80123378406,2025.339564508258,6508.506532920014,4920.549456425065,34,-12935,-70035,-24.5,0.8072131278202574,43,14.7,0.92740995,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.03605014937433,-12.935903207261205]}"
1_1_1_1_2_4662,1,0,0,0,4,0,0,0,0,309,0.9094175374628731,34,13,2920.7237553186733,0.0,17512.068682930185,29038.457304713957,5303.967245745897,24952.270052687123,2758.724270843149,2920.7237553186733,14689.651686839416,24,-12842,-70579,0.0,0.8928239215796238,37,0.4,1.4699751,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.57908596199083,-12.842875388257449]}"
1_1_1_1_2_4666,1,0,0,0,7,0,0,0,0,311,0.8926492836966955,38,13,2729.579561940069,0.0,18344.680639457096,28902.38372400601,6794.390774174496,25454.126882637753,2475.984140471661,2729.579561940069,16056.80295308561,24,-12831,-70570,0.0,0.9452135668279003,36,0.7,2.3389814,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.57072584799424,-12.831806633421092]}"
1_1_1_1_2_4675,1,0,0,0,10,1,42,0,1,303,0.8721179063844425,35,13,2158.8322214907935,2402.2258702786335,14767.39795952954,23576.182422275208,9272.554540473444,29733.912949641777,400.02388600557344,2158.8322214907935,15394.749175569927,21,-12856,-70528,22.0,0.8661990044074581,39,-3.5,1.3284029,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.52858858034453,-12.856191613275332]}"
1_1_1_1_2_4684,1,0,0,0,0,0,0,0,0,209,0.4909779393399357,36,6,3270.683453638743,5684.387604782616,47409.583360889446,5681.74636514272,20175.243293529944,7120.037057158657,1029.9178706637244,3270.683453638743,3313.240604118761,41,-12731,-69616,0.0,0.8068868559067797,38,0.0,1.700849,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.61685504546804,-12.731336622033233]}"
1_1_1_1_2_4702,1,1,18,1,31,0,0,0,0,262,0.9341974755352981,36,9,14290.839654145862,412.40962196469485,35469.62513828128,14290.839654145862,0.0,5725.88405061898,2267.7015040185793,16634.08865689108,14531.394576767336,21,-13026,-70048,-9.0,0.8377208556674944,37,8.5,0.46373534,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.04832174109401,-13.02671985531906]}"
1_1_1_1_2_4716,1,0,0,0,0,0,0,0,3,360,0.8767201328636615,43,10,3544.0754788802114,0.0,12379.650515058976,28856.736223973774,3046.3663601083836,18528.704049393204,728.024639006126,3544.0754788802114,5944.015887848888,21,-12920,-70617,3.0,0.931576778152306,34,-0.9,3.2427514,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.61799681676983,-12.919926532894124]}"
1_1_1_1_2_4717,1,0,15,0,3,0,0,0,0,302,0.9798863208866916,34,13,1476.5428636260444,0.0,16131.377638975848,27624.673658988715,5325.629202850119,25699.497548742318,1708.8708351569464,1476.5428636260444,13860.58289550353,24,-12852,-70569,-7.5,0.8653652959961128,37,4.8,1.9921424,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.57002472798983,-12.852421443112108]}"
1_1_1_1_2_4724,1,1,24,0,0,0,0,0,0,218,0.9652962299530323,31,5,6991.555471435255,16382.150464091246,56380.14745364303,16350.66305433533,27399.619118375187,922.2549323024789,424.40234632068183,6991.555471435255,9122.731111975527,31,-12673,-69713,-12.0,0.8390462429578833,39,7.2,2.3384385,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.71341081370831,-12.673313923773545]}"
1_1_1_1_2_4725,1,0,0,0,0,0,0,1,23,288,0.9349177948241977,34,11,632.4932991245837,600.0358290083602,13354.823046104857,29626.083354400307,14186.050628266288,25323.636824410678,509.9324001614086,632.4932991245837,22465.75776961654,41,-12773,-70528,23.0,0.9551391859581151,39,-6.9,1.4699332,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.52781349180285,-12.773480798392338]}"
1_1_1_1_2_4727,1,0,0,0,0,0,0,0,0,246,0.7888589558811614,34,9,12326.038853514918,0.0,45347.87229036961,12326.038853514918,990.2142504118742,0.0,5537.724853469552,18238.087831888293,13605.108150008859,21,-13019,-69954,0.0,0.8411315961589717,39,0.0,4.65793,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.95451668102135,-13.02030107541336]}"
1_1_1_1_2_4731,1,1,49,0,0,0,0,0,0,262,0.9674552275033069,32,6,6665.67284668423,0.0,33426.08224306458,6665.67284668423,6108.829779859386,6878.413259449699,1170.7492588716157,8848.013591017812,6608.391013854445,34,-12955,-70053,-24.5,0.9238282853291544,39,14.7,1.9583515,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.05299933139669,-12.955093474278623]}"
1_1_1_1_2_4732,1,0,0,0,0,0,0,0,0,263,0.8282961180266808,36,2,3397.3371988910303,0.0,7001.290553885183,38942.260440212754,2010.1405870454682,9220.303417848434,223.6252052472507,3397.3371988910303,6420.808890521019,21,-12617,-70475,0.0,0.8019175436395741,35,0.0,3.322822,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.47552011957451,-12.617563655321472]}"
1_1_1_1_2_4734,1,0,1,0,0,0,0,0,0,220,0.8510864295489514,39,4,9238.268721397424,24825.869481996182,23735.27084908232,20310.024738702778,33053.59109148307,6575.95947416492,922.3090238888889,9238.268721397424,5362.098751560286,31,-12433,-69326,-0.5,0.9669848404462285,36,0.3,1.3272758,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.32604078880112,-12.433168362643404]}"
1_1_1_1_2_4735,1,0,0,0,0,0,0,0,0,260,0.6927628186943698,32,8,1500.351887436015,0.0,31709.96070534573,1500.351887436015,11338.443328744057,10849.20300684751,922.1707285199756,4610.853642599878,1780.8670599883537,24,-12908,-70066,0.0,0.8129232145244322,39,0.0,1.042284,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.06580029209869,-12.90865931588305]}"
1_1_1_1_2_4739,1,1,33,0,3,0,0,0,0,209,0.9713903626472262,32,1,943.7457890013668,7782.327143569026,29155.380138568147,7914.932037620805,24649.0888372143,3002.772424835349,700.2579749244649,943.7457890013668,16286.663381297689,31,-12635,-69465,-16.5,0.8140077843248671,39,10.2,4.272637,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.46579744492209,-12.635069755253104]}"
1_1_1_1_2_4750,1,0,0,0,8,0,0,0,0,368,0.8448079785042721,40,10,2404.468487427367,5220.816436878252,4941.275404097673,2404.468487427367,14117.387496853948,29514.59460181972,538.5848953072533,5921.900775999312,6485.420955551238,21,-13008,-70369,0.0,0.8556018836438417,33,0.8,3.3279808,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.37021064640592,-13.008945577704853]}"
1_1_1_1_2_4751,1,1,37,0,11,0,0,0,0,206,0.9441989287472541,32,1,200.075835231919,9495.701158842714,19607.687049836753,7275.9964570744105,23917.223007012904,5956.247869802217,4231.2609816834965,200.075835231919,20010.83449139471,31,-12610,-69379,-18.5,0.9775035801051427,38,12.2,1.3909631,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.3790200289494,-12.609706503923704]}"
1_1_1_1_2_4755,1,0,8,0,2,0,0,0,0,299,0.9759903135374784,35,13,3669.058473509416,5001.36958918036,13153.918743869164,23126.8040719006,13820.211113180965,28785.629983396502,509.9396448661841,3669.058473509416,19515.796252100903,24,-12824,-70495,-4.0,0.937654131306874,36,2.6,0.6642485,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.49606300978489,-12.824648580411246]}"
1_1_1_1_2_4759,1,1,10,1,15,0,15,0,0,295,0.970827832494513,34,13,1360.2209670129198,538.5457459750402,16246.805437465286,27913.16315158411,11031.465250378686,28117.004079076643,922.0045486304894,1360.2209670129198,19630.126815658325,24,-12807,-70539,2.5,0.9142565367788551,38,3.0,0.92740995,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.53990154332465,-12.807581362404795]}"
1_1_1_1_2_4760,1,1,32,1,16,0,0,0,0,256,0.9622036856552593,34,8,1500.357452526418,1664.7283107560863,33355.2104649357,1703.3444497379635,15705.015473673382,12957.236909959636,2059.6167213980616,1500.357452526418,3007.375767644027,24,-12868,-70053,-16.0,0.9739038057256657,36,11.2,2.998336,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.05429812532532,-12.86910459902762]}"
1_1_1_1_2_4761,1,0,5,0,0,0,0,0,0,575,0.9321162821286861,41,10,3436.4393495768713,5408.124361222226,3436.4393495768713,13943.652175390824,6399.760308011543,24981.65829564153,0.0,5823.869788422471,3401.3428789057443,31,-13166,-70734,-2.5,0.9820889471633808,37,1.5,6.7011843,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.73499542832913,-13.166480854548565]}"
1_1_1_1_2_4768,1,0,19,0,15,0,0,0,0,279,0.9801922506155568,32,13,1921.0676429193936,2500.169671976659,11281.279767533442,28365.986802942138,14500.6392423748,23755.559192098528,984.952623186453,1921.0676429193936,20781.448814603482,21,-12768,-70509,-9.5,0.8611937987776914,39,7.2,3.5413067,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.50899122963203,-12.767893853857409]}"
1_1_1_1_2_4770,1,0,0,0,0,0,0,0,0,286,0.7738926799663896,38,2,4080.8346332228334,3808.253750849512,4428.744991772323,31336.70947690334,8873.848361405042,11546.242150071423,3157.835164286554,4080.8346332228334,8465.448553612927,41,-12677,-70442,0.0,0.9618002057931353,35,0.0,0.92740995,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.44244513366526,-12.677953115150704]}"
1_1_1_1_2_4775,1,0,11,0,0,0,0,0,0,259,0.9662790203559495,35,6,640.4673556035077,0.0,34392.182113488285,640.4673556035077,13387.557692160937,13650.646215100724,761.7615840520576,1552.7930970814334,1615.940345191848,34,-12890,-70042,-5.5,0.9850106221461112,35,3.3,0.46373534,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.04194500329548,-12.890310965311192]}"
1_1_1_1_2_4783,1,1,20,0,17,0,0,0,0,272,0.9813968588033574,33,13,1972.4548617498515,0.0,9110.012818365365,32523.79436670655,8326.482043850363,16571.38528039609,824.6824057250767,1972.4548617498515,14136.466967466295,24,-12699,-70493,-10.0,0.93513019985641,38,7.7,1.6845855,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.49394721711253,-12.699636188485416]}"
1_1_1_1_2_4784,1,0,0,0,0,0,0,0,0,251,0.3474883378619413,38,3,7355.318333100886,21891.629380643484,21545.94368919607,39548.56098772995,33132.91707830997,1360.4074330100755,1360.4074330100755,7355.318333100886,4296.168606139989,34,-12553,-70194,0.0,0.9613028757847057,35,0.0,2.0832722,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.19547083105398,-12.553325229445322]}"
1_1_1_1_2_4788,1,1,33,0,0,0,0,0,7,259,0.9731492402208962,32,8,1700.4359841325436,1700.4359841325436,39832.31724136077,1700.4359841325436,14860.795130251958,14505.098286659902,565.8305013429375,4871.5673126860565,2159.256938252283,21,-12874,-69992,-9.5,0.9125467210741791,41,7.8,1.4699949,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.99294349823174,-12.87422660518404]}"
1_1_1_1_2_4790,1,0,0,0,0,0,0,0,0,589,0.6365682562962572,38,10,199.98903290243192,3001.5016061300985,199.98903290243192,17754.307285074556,5199.7148554632295,23393.16093905873,360.53535633008653,8300.14722019755,2729.3191410373415,31,-13157,-70768,0.0,0.9527809034005131,35,0.0,5.1752424,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.76896173975965,-13.156758301796607]}"
1_1_1_1_2_4792,1,0,0,0,7,0,0,0,0,229,0.9109616414770242,32,5,9821.408336829805,17153.22730373482,64269.68142103193,17090.98826410427,25375.00590016865,3552.1622458854195,2121.98108166343,9821.408336829805,4702.5279729032445,21,-12717,-69779,0.0,0.8775535491680532,43,0.7,1.9566056,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.77929687511887,-12.717345219165086]}"
1_1_1_1_2_4800,1,1,23,0,1,0,0,0,0,238,0.9701164331585135,39,5,7802.049515892442,13681.678693531978,44103.421481391146,13665.946943812334,26619.019891065436,10915.245612144396,670.9966569751857,7802.049515892442,2126.58779466955,21,-12767,-69970,-11.5,0.971817129719907,31,7.0,1.0421627,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.97014028518231,-12.767439540777332]}"
1_1_1_1_2_4802,1,0,0,0,0,0,0,0,0,223,0.7676649425235157,33,5,10166.890978463807,17293.930061799772,60661.17295066095,17248.449752577402,27303.36294176392,4601.461974708418,360.66971938932573,10166.890978463807,5100.6400869768295,24,-12688,-69751,0.0,0.8284253287089408,39,0.0,1.4698813,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.75130240886938,-12.687857994825574]}"
1_1_1_1_2_4813,1,0,15,0,0,0,0,0,0,252,0.9755418261918657,33,8,707.2786687256834,7801.896068374581,36287.87623926281,7901.920376943486,22784.91397811794,12603.062879682015,707.2786687256834,707.2786687256834,2110.015100795712,24,-12805,-70037,-7.5,0.8404148330020832,33,4.5,1.7011983,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.03827738014557,-12.805154842454266]}"
1_1_1_1_2_4819,1,0,0,0,3,0,0,0,0,206,0.8265295169820697,35,1,3232.3227782770628,22099.542529157632,23700.533702105706,19592.361692318187,31951.572224908665,1500.5681785238676,141.47492462226302,3232.3227782770628,13792.898230313922,34,-12492,-69382,0.0,0.8930130174437391,38,0.3,2.3535428,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.38216165951775,-12.492506818173693]}"
1_1_1_1_2_4823,1,0,0,0,15,0,0,0,0,304,0.9126139540531693,33,13,500.02509702638923,0.0,17692.128765578564,26947.59532189862,8402.802364576059,27700.487788180282,1345.429933898919,500.02509702638923,16657.966694132047,24,-12832,-70549,0.0,0.9274865329606484,40,1.5,1.4699694,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.54972753315243,-12.832744864541342]}"
