system:index,altitude,carbon_density,distance_any,distance_buffer,distance_dep,distance_nac,distance_parks,distance_vec,distance_villages,landform,latitude,latitude_209564535,longitude,longitude_209564535,mined,offset,price_after,price_before,price_dif,scale,slope,type,type_prev,year,.geo
562,277,99.4919,6640,0,25524,6640,8573,9186,12108,24,-12.97391849089619,,-70.13372001942135,,0,0.0,1669,1571.5,97.5,0.0,1.9926394,0,0,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.1338381449798,-12.974011851749344]}"
563,267,92.95074,7438,0,7367,35946,4060,3530,9406,21,-12.651423303897282,,-70.48226634965972,,0,9.0,1669,1571.5,97.5,-2.7,2.9377863,0,0,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.48261897505569,-12.651425124627536]}"
564,287,83.11432,23707,0,23707,43448,1850,6445,18879,24,-12.696339068103258,,-70.6286917409712,,0,0.0,1669,1571.5,97.5,0.0,0.0,0,0,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.62844838979387,-12.696404297925683]}"
565,255,101.779785,1796,1880,45124,1796,14587,9845,2029,24,-12.878697070779522,,-69.9477687556086,,0,0.0,1669,1571.5,97.5,0.0,0.46373534,0,0,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.94761993565324,-12.87900566456909]}"
566,261,83.45023,1378,0,32582,1378,11323,4153,1409,24,-12.907443159871345,,-70.06095648140767,,0,-22.5,1669,1571.5,97.5,22.0,2.7536705,0,0,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.06137059460957,-12.907321131927123]}"
567,424,105.7915,1649,9763,1649,19979,13760,1718,2087,31,-12.978410067316789,,-70.53077537500218,,0,0.0,1669,1571.5,97.5,0.0,4.227391,0,0,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.53043863461684,-12.978490014870918]}"
568,257,74.285706,4920,4847,27783,4920,17652,7191,7290,41,-12.858035819244773,,-70.11036382203424,,0,0.0,1669,1571.5,97.5,0.0,1.3284074,0,0,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.1103692262241,-12.85775235223852]}"
569,264,96.17722,19579,5569,41869,19579,0,23078,20497,21,-13.080818009706414,,-69.98549799754163,,0,0.0,1669,1571.5,97.5,0.0,4.2730103,0,0,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.98518442167705,-13.080402599987531]}"
570,255,102.92768,1673,1587,39267,1673,14646,4035,1911,24,-12.876002124927163,,-70.00166767265578,,0,-19.5,1669,1571.5,97.5,11.7,1.9142954,0,0,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.00152149756816,-12.876092690251962]}"
571,239,71.54837,25598,25536,30211,25598,39457,11632,9421,21,-12.65501656503376,,-70.1130587678866,,0,0.0,1669,1571.5,97.5,0.0,0.46373534,0,0,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.11280197064983,-12.65539697120528]}"
572,261,92.36959,4110,0,34019,4110,8804,6003,3918,24,-12.930799357258454,,-70.04838006743,,0,0.0,1669,1571.5,97.5,0.0,0.664392,0,0,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.04847249305372,-12.930699990149357]}"
573,315,100.421524,20298,0,20298,33732,2599,7446,15437,24,-12.832882991289425,,-70.62060690341413,,0,0.0,1669,1571.5,97.5,0.0,0.46373534,0,0,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.62047828545175,-12.832860539952195]}"
574,273,51.968624,885,0,24429,885,12805,6071,9183,21,-12.92091788913314,,-70.13551664998958,,0,0.0,1669,1571.5,97.5,0.0,0.66437835,0,0,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.1352580740201,-12.921114958155805]}"
575,305,56.20322,1260,3467,6299,1260,18019,5261,10160,31,-12.969426914475592,,-70.35740052516711,,0,0.0,1669,1571.5,97.5,0.0,1.4700534,0,0,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.3572744679236,-12.969687692123633]}"
576,350,100.41508,6732,0,12507,6732,13258,7500,12875,41,-13.018834255102167,,-70.28373867186932,,0,0.0,1669,1571.5,97.5,0.0,11.771724,0,0,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.28341111653333,-13.018610807085745]}"
577,271,112.46822,30824,30837,58516,30824,40660,18717,6068,24,-12.595727756281873,,-69.85164902020782,,0,0.0,1669,1571.5,97.5,0.0,2.0833433,0,0,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.8512860771301,-12.595327482194412]}"
578,239,111.333595,16541,16636,49796,16541,29640,7941,5320,24,-12.743051462877474,,-69.92531087350562,,0,0.0,1669,1571.5,97.5,0.0,0.46373534,0,0,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.92555756580877,-12.742915386174205]}"
579,276,101.905685,16227,19872,16227,22953,28402,3249,11651,41,-12.701728959807976,,-70.24870437578865,,0,0.0,1669,1571.5,97.5,0.0,1.6845901,0,0,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.24865046057562,-12.70171733269139]}"
580,251,13.558998,12436,12383,20257,12436,27116,1185,14480,41,-12.799645325777004,,-70.18941556703676,,0,0.0,1669,1571.5,97.5,0.0,1.0421898,0,0,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.18943444726798,-12.799633425616978]}"
581,284,88.37488,9245,16951,9245,17043,27037,8083,17328,34,-12.765509344980462,,-70.2972134011311,,0,0.0,1669,1571.5,97.5,0.0,1.4699284,0,0,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.29676877087799,-12.76576661618732]}"
582,254,30.903868,12089,11995,27536,12089,24842,7617,7283,31,-12.793357118788167,,-70.12294023601191,,0,0.0,1669,1571.5,97.5,0.0,7.6092067,0,0,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.12307549126004,-12.793143670074592]}"
583,285,67.29135,22051,0,22051,37042,9423,2798,22849,31,-12.764611029696342,,-70.61162375057293,,0,0.0,1669,1571.5,97.5,0.0,2.7525077,0,0,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.61120276751159,-12.764849307321846]}"
584,257,82.114784,6270,6257,30492,6270,19098,4439,5158,24,-12.839171198278262,,-70.08880425521538,,0,0.0,1669,1571.5,97.5,0.0,0.47562632,0,0,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.08844992343438,-12.839128620541754]}"
585,271,100.32554,2688,1815,2651,35789,6355,1181,4753,24,-12.628067106510175,,-70.43645227016962,,0,-0.5,1669,1571.5,97.5,0.9,2.7802885,0,0,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.43609099171029,-12.628355888705398]}"
586,316,96.62592,2303,0,11180,2303,20080,5223,18970,41,-12.958647131066158,,-70.26756899675516,,0,0.0,1669,1571.5,97.5,0.0,6.5774665,0,0,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.26734102704393,-12.958749841112366]}"
587,389,75.55387,2282,9619,2282,19109,13640,2246,3271,41,-12.969426914475592,,-70.5226905374451,,0,0.0,1669,1571.5,97.5,0.0,1.6851614,0,0,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.52264148613583,-12.969586334577544]}"
588,249,31.075615,295,0,53985,295,15507,4299,9468,21,-12.891273484757194,,-69.86602206475374,,0,0.0,1669,1571.5,97.5,0.0,7.6661463,0,0,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.8658240322234,-12.891495268031601]}"
589,287,78.49752,8667,17490,8667,20974,23735,9552,13755,31,-12.73227167946804,,-70.31068813039289,,0,0.0,1669,1571.5,97.5,0.0,5.8604,0,0,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.3109642844807,-12.73206499167196]}"
590,300,98.980316,29862,0,29862,44375,5045,9877,25724,24,-12.752034615718669,,-70.68528560387074,,0,0.0,1669,1571.5,97.5,0.0,1.4699199,0,0,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.68516342283054,-12.752184682159955]}"
591,277,77.46847,16455,0,16455,38523,3920,4734,13680,24,-12.685559284693824,,-70.559521464094,,0,-4.0,1669,1571.5,97.5,2.6,0.664061,0,0,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.5593270497618,-12.685429086473828]}"
592,260,92.45842,1505,0,30613,1505,10676,6124,3352,24,-12.915527997428422,,-70.07892278709006,,0,-2.5,1669,1571.5,97.5,1.5,1.4270531,0,0,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.07910360228142,-12.915928212881619]}"
593,317,96.79293,26027,3550,25939,51060,0,15350,16163,21,-12.616389007816622,,-70.65114962307419,,0,0.0,1669,1571.5,97.5,0.0,1.0574219,0,0,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.65141428131072,-12.616804907996283]}"
594,271,86.92808,15197,0,15113,40640,929,6322,10086,31,-12.652321619181402,,-70.55323325710516,,0,0.0,1669,1571.5,97.5,0.0,0.66401654,0,0,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.55360423505957,-12.652647706963878]}"
595,265,115.04286,18713,18637,34277,18713,33039,10137,10525,31,-12.709813797365051,,-70.07532952595358,,0,0.0,1669,1571.5,97.5,0.0,2.375606,0,0,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.07574110942622,-12.710069420432182]}"
596,426,72.85647,9448,14819,9548,10561,18069,7313,9644,31,-13.08530958612701,,-70.5316736902863,,0,0.0,1669,1571.5,97.5,0.0,6.943635,0,0,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.53137362356182,-13.085605830107134]}"
597,253,91.7225,8849,8849,56383,8849,21709,660,11297,41,-12.803238586913482,,-69.8552422813443,,0,0.0,1669,1571.5,97.5,0.0,5.1972394,0,0,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.85557269127533,-12.803641634933904]}"
598,291,97.93603,14355,0,22776,14355,7484,14454,20310,34,-13.043987083057512,,-70.16695768493378,,0,0.0,1669,1571.5,97.5,0.0,1.5011516,0,0,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.16735163262922,-13.043569859783217]}"
599,292,80.5567,15114,0,15114,29796,12732,974,22014,34,-12.783475650662853,,-70.53975852784338,,0,-19.5,1669,1571.5,97.5,14.1,0.47552148,0,0,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.53975512983484,-12.78344570378931]}"
600,283,107.051796,1185,4099,1185,32587,8898,1083,4845,21,-12.653219934465522,,-70.4211809103396,,0,-25.0,1669,1571.5,97.5,17.3,1.4698606,0,0,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.4210388577061,-12.653116862821998]}"
601,257,86.93075,2954,2976,30557,2954,15681,4627,4107,34,-12.869713917938327,,-70.08251604822654,,0,0.0,1669,1571.5,97.5,0.0,1.6849464,0,0,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.08249882021288,-12.86953215518495]}"
602,302,7.477366,4464,6744,4464,21710,18757,0,17837,34,-12.776289128389896,,-70.43285900903315,,0,0.0,1669,1571.5,97.5,0.0,1.8543341,0,0,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.4327794631821,-12.776725840171382]}"
603,302,93.915115,984,15321,984,13493,26412,7851,22290,41,-12.819408262027633,,-70.36458704744007,,0,0.0,1669,1571.5,97.5,0.0,2.3389392,0,0,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.36447966120305,-12.81939747949418]}"
604,261,104.971855,20433,20355,34733,20433,34805,11744,11494,24,-12.6936441222509,,-70.07443121066946,,0,0.0,1669,1571.5,97.5,0.0,3.1235437,0,0,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.07456761792115,-12.693799521557354]}"
605,293,58.80321,5806,0,18027,5806,14900,6022,18090,31,-12.968528599191472,,-70.20378861158267,,0,0.0,1669,1571.5,97.5,0.0,2.422743,0,0,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.20350527717025,-12.968274376827623]}"
606,258,102.87632,4584,4614,55008,4584,18395,2370,11502,21,-12.8454594052671,,-69.86063217304901,,0,0.0,1669,1571.5,97.5,0.0,4.0175796,0,0,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.86069075912388,-12.845669853258649]}"
607,297,36.901093,4232,0,16318,4232,16877,4980,18650,21,-12.954155554645562,,-70.21546671027623,,0,7.0,1669,1571.5,97.5,2.8,0.47584495,0,0,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.21560372267209,-12.953843123781283]}"
608,231,66.49617,23852,23893,48673,23852,36519,13926,3308,21,-12.676576131852629,,-69.94597212504037,,0,-6.5,1669,1571.5,97.5,10.7,0.66404915,0,0,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.94576198343886,-12.676929244900899]}"
609,370,101.987564,13638,0,13673,27314,2263,6617,5847,31,-12.93439261839493,,-70.64306478551713,,0,0.0,1669,1571.5,97.5,0.0,8.914747,0,0,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.64269806740701,-12.934687345358888]}"
610,291,87.11908,1339,11147,1339,21325,18947,1499,14334,21,-12.74844135458219,,-70.38255335312246,,0,0.0,1669,1571.5,97.5,0.0,1.9917221,0,0,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.3826126023386,-12.748787108877968]}"
611,253,80.27768,8964,0,45704,8964,3523,15908,10340,24,-12.990986481294462,,-69.94866707089272,,0,0.0,1669,1571.5,97.5,0.0,1.9927102,0,0,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.94887166569423,-12.990755788051079]}"
612,233,102.595825,26967,26906,45502,26967,40387,18439,1587,21,-12.63974520520373,,-69.97112495299572,,0,0.0,1669,1571.5,97.5,0.0,2.4197037,0,0,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.9707596559734,-12.639406220469512]}"
613,283,101.00312,14462,16363,14462,16461,31086,2855,17655,21,-12.761017768559864,,-70.24960269107277,,0,0.0,1669,1571.5,97.5,0.0,2.5502787,0,0,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.25004508700007,-12.760838551287126]}"
614,301,95.42258,3787,3998,3787,26526,13679,4947,13830,34,-12.73227167946804,,-70.44813036886319,,0,0.0,1669,1571.5,97.5,0.0,1.0578111,0,0,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.44855270331222,-12.732161654015107]}"
615,214,42.37914,25892,25849,46193,25892,39124,17413,220,42,-12.651423303897282,,-69.965735061291,,0,28.0,1669,1571.5,97.5,-6.3,7.8344774,0,0,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.96610786221578,-12.651087026707984]}"
616,274,100.80423,8521,0,29891,8521,4450,13387,11281,24,-12.990088166010342,,-70.09688909277246,,0,-7.0,1669,1571.5,97.5,4.2,1.0423552,0,0,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.09712509473506,-12.990172222129452]}"
617,234,94.61623,22944,22981,48068,22944,35671,13886,3676,34,-12.683762654125585,,-69.95226033202921,,0,0.0,1669,1571.5,97.5,0.0,1.9914633,0,0,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.95269258579428,-12.683414597004726]}"
618,276,84.017685,13906,17532,13906,24012,25972,5430,9964,34,-12.6936441222509,,-70.2693656273234,,0,0.0,1669,1571.5,97.5,0.0,2.7201285,0,0,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.26960671854489,-12.693752313316814]}"
619,382,109.77703,974,0,8069,974,20700,2615,16951,21,-12.948765662940843,,-70.29451845527875,,0,0.0,1669,1571.5,97.5,0.0,11.5216,0,0,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.29438933821612,-12.948581697083203]}"
620,419,111.64461,17246,0,17306,27265,98,11268,9090,21,-12.945172401804365,,-70.68438728858662,,0,0.0,1669,1571.5,97.5,0.0,8.976449,0,0,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.68451599319364,-12.945267747822738]}"
621,312,60.612484,12625,7191,12588,18846,13390,6915,14078,34,-12.876900440211282,,-70.48855455664857,,0,-10.5,1669,1571.5,97.5,6.3,0.46373534,0,0,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.48863001565482,-12.876490255679093]}"
622,729,113.97862,11731,3796,13722,11731,6028,14332,12369,21,-13.081716324990534,,-70.64486141608536,,0,0.0,1669,1571.5,97.5,0.0,16.168266,0,0,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.64449756919397,-13.081926880896297]}"
623,317,75.934555,30150,5241,30059,51616,0,14484,21549,34,-12.652321619181402,,-70.68977718029133,,0,0.0,1669,1571.5,97.5,0.0,2.504414,0,0,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.68975281747997,-12.652361012327955]}"
624,268,96.20655,4761,0,29272,4761,7399,10275,7507,34,-12.952358924077322,,-70.09419414692009,,0,0.0,1669,1571.5,97.5,0.0,1.0585594,0,0,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.09447096205794,-12.95248142871234]}"
625,260,97.90502,23408,23352,30308,23408,37090,10932,11609,21,-12.677474447136749,,-70.11665202902309,,0,0.0,1669,1571.5,97.5,0.0,2.8496487,0,0,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.11704208737949,-12.677621018309884]}"
626,261,101.91792,4429,4528,45120,4429,17125,9356,4630,24,-12.854442558108294,,-69.95046370146096,,0,0.0,1669,1571.5,97.5,0.0,1.4267051,0,0,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.95056718998875,-12.854039949290632]}"
627,338,90.75547,5230,0,13033,5230,17290,7699,16934,41,-12.985596589589745,,-70.2648740509028,,0,0.0,1669,1571.5,97.5,0.0,4.657388,0,0,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.26498655587703,-12.985341065485597]}"
628,243,0.32617313,6167,6251,43928,6167,18582,8109,6429,34,-12.839171198278262,,-69.96393843072276,,0,164.5,1669,1571.5,97.5,-43.3,0.0,0,0,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.9643347371867,-12.83961348480652]}"
629,256,62.589115,16802,2664,44766,16802,0,22004,18127,24,-13.061953388739903,,-69.96034516958628,,0,0.0,1669,1571.5,97.5,0.0,0.47605175,0,0,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.9604881412258,-13.062322185737758]}"
630,300,108.457405,16784,0,29145,16784,440,19407,19504,31,-13.067343280444621,,-70.10317729976128,,0,0.0,1669,1571.5,97.5,0.0,5.3016925,0,0,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.10299894230052,-13.067449460401505]}"
631,264,108.9335,7523,7596,55105,7523,20990,2247,10822,41,-12.817611631459394,,-69.8642254341855,,0,0.0,1669,1571.5,97.5,0.0,3.451775,0,0,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.86446558282658,-12.817717986654884]}"
632,254,103.19059,1152,1217,43798,1152,13658,8707,1502,24,-12.884985277768358,,-69.95944685430216,,0,0.0,1669,1571.5,97.5,0.0,1.0422637,0,0,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.9592535722999,-12.884659565992129]}"
633,306,106.1055,18076,354,30103,18076,0,20976,20397,21,-13.078123063854054,,-70.09329583163597,,0,0.0,1669,1571.5,97.5,0.0,3.402007,0,0,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.09308415836576,-13.077798526134897]}"
634,282,78.929306,3175,11131,3175,23406,17479,3580,11947,34,-12.725983472479204,,-70.37806177670186,,0,0.0,1669,1571.5,97.5,0.0,1.9566661,0,0,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.37834364631674,-12.725756068459404]}"
635,283,50.5011,8963,8860,15199,8963,27305,3194,19296,21,-12.829289730152947,,-70.23163638539037,,0,0.0,1669,1571.5,97.5,0.0,4.297535,0,0,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.23186459030391,-12.829544826342365]}"
636,300,80.82529,22854,2554,22762,46423,0,10970,14998,31,-12.648728358044924,,-70.6233018492665,,0,0.0,1669,1571.5,97.5,0.0,2.549298,0,0,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.62345068027894,-12.648705615377102]}"
637,264,73.624664,4144,0,30761,4144,8092,8190,5459,24,-12.939782510099649,,-70.07892278709006,,0,0.0,1669,1571.5,97.5,3.4,0.66440415,0,0,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.07892962021762,-12.93979800128266]}"
638,292,96.74649,1531,9406,1531,25746,15128,5045,9854,24,-12.708017166796813,,-70.39063819067954,,0,0.0,1669,1571.5,97.5,0.0,1.9142168,0,0,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.39067816229237,-12.707791430793272]}"
639,387,1.4590546,1189,14262,1189,13682,19544,695,793,41,-13.017037624533927,,-70.47507982738676,,0,0.0,1669,1571.5,97.5,0.0,0.66451,0,0,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.47508396428464,-13.017320289192044]}"
640,320,104.97559,20307,4977,20224,47169,0,12820,10615,24,-12.612795746680144,,-70.59814902131114,,0,0.0,1669,1571.5,97.5,0.0,1.6844034,0,0,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.59782215597083,-12.613063090081779]}"
641,213,11.22656,25099,25069,47089,25099,38079,16086,1148,41,-12.661304772022596,,-69.95854853901804,,0,2.5,1669,1571.5,97.5,-0.5,0.0,0,0,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.9584099491868,-12.660879979717786]}"
642,420,100.2194,11987,4272,12068,13201,7556,12319,9484,41,-13.061953388739903,,-70.62509847983473,,0,0.0,1669,1571.5,97.5,0.0,15.349659,0,0,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.62527730182275,-13.061709998527274]}"
643,400,75.0844,768,8845,768,8205,14831,4488,811,21,-13.027817407943362,,-70.42477417147607,,0,0.0,1669,1571.5,97.5,0.0,8.619016,0,0,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.4245291856929,-13.02790868384433]}"
644,257,96.259346,6620,0,40456,6620,5732,10144,7021,34,-12.95685050049792,,-69.99178620453047,,0,0.0,1669,1571.5,97.5,0.0,2.1164272,0,0,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.99216510858277,-12.957230951766794]}"
645,234,88.655815,27475,27421,45969,27475,40794,18725,1797,21,-12.636151944067251,,-69.96663337657512,,0,0.0,1669,1571.5,97.5,0.0,6.7718906,0,0,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.96660318968135,-12.635895022508453]}"
646,279,88.15818,13149,19147,13149,21320,26738,5584,12539,34,-12.718796950206247,,-70.27206057317576,,0,0.0,1669,1571.5,97.5,0.0,0.46373534,0,0,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.27194348664648,-12.719236446863858]}"
647,310,113.40899,17798,3906,17724,46153,0,12044,7665,21,-12.602914278554827,,-70.57299619335579,,0,0.0,1669,1571.5,97.5,0.0,7.3617024,0,0,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.57290853365812,-12.602905505648748]}"
648,242,106.99093,12052,12052,56786,12052,24267,98,10964,21,-12.772695867253418,,-69.85614059662842,,0,0.0,1669,1571.5,97.5,0.0,1.042167,0,0,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.85657310151204,-12.772443672358241]}"
649,293,57.903343,26513,0,26513,41146,6869,6568,24103,31,-12.758322822707505,,-70.65384456892656,,0,0.0,1669,1571.5,97.5,0.0,1.0578992,0,0,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.65343076561834,-12.758079920519759]}"
650,324,6.347409,2785,6629,2785,5197,22135,2566,12456,31,-12.933494303110812,,-70.37177356971303,,0,0.0,1669,1571.5,97.5,0.0,3.2773256,0,0,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.3717334166651,-12.933540674492637]}"
651,231,54.930614,27945,27864,33320,27945,42327,14970,4728,42,-12.625372160657816,,-70.08161773294242,,0,37.0,1669,1571.5,97.5,-4.6,6.9537716,0,0,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.08146244027967,-12.625417906909338]}"
652,231,71.38617,22429,22373,45037,22429,35942,14004,3529,41,-12.680169392989107,,-69.98010810583692,,0,0.0,1669,1571.5,97.5,0.0,0.47532773,0,0,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.97975585026518,-12.680603679616624]}"
653,285,98.45736,11348,16716,11348,16811,28483,6005,17072,24,-12.761916083843984,,-70.27834878016459,,0,0.0,1669,1571.5,97.5,0.0,2.3174627,0,0,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.27796129510796,-12.762332357717517]}"
654,485,91.33007,3479,10727,3479,10727,15721,4455,4268,21,-13.052071920614589,,-70.4580118369885,,0,-37.0,1669,1571.5,97.5,22.4,1.9143788,0,0,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.45786133910386,-13.051860243143047]}"
655,239,105.35684,30116,30035,42941,30116,44143,21237,6065,34,-12.605609224407187,,-69.9935828350987,,0,0.0,1669,1571.5,97.5,0.0,1.3909631,0,0,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.99383274797802,-12.605957202144738]}"
656,277,93.46913,13592,16997,13592,24538,25534,5711,9404,34,-12.689152545830302,,-70.27206057317576,,0,0.0,1669,1571.5,97.5,0.0,1.4992322,0,0,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.27207135104942,-12.689400884567956]}"
657,267,33.236584,6826,1463,6826,33212,6782,4183,10222,31,-12.672982870716151,,-70.46968993568206,,0,33.0,1669,1571.5,97.5,9.1,6.308294,0,0,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.46948528355865,-12.672923285546446]}"
658,255,93.984055,4228,4182,33934,4228,18507,1060,4135,24,-12.841866144130622,,-70.05646490498707,,0,0.0,1669,1571.5,97.5,0.0,0.47563156,0,0,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.05611765858052,-12.841430519699118]}"
659,457,108.09905,1555,0,2465,1555,4902,1244,2599,31,-13.088902847263489,,-70.3475190570418,,0,0.0,1669,1571.5,97.5,0.0,4.301956,0,0,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.34768652015251,-13.088800036451778]}"
660,262,84.068184,7132,7057,27395,7132,19862,7585,7631,24,-12.839171198278262,,-70.1175503443072,,0,0.0,1669,1571.5,97.5,0.0,1.9920882,0,0,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.11719865839852,-12.83927918714278]}"
661,268,73.1745,4226,0,29803,4226,8190,8917,6144,34,-12.941579140667887,,-70.08790593993126,,0,-29.5,1669,1571.5,97.5,18.6,1.9026306,0,0,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.08751030845225,-12.941661035745259]}"
662,317,91.02547,4634,12659,4634,15806,22018,6398,20461,34,-12.834679621857665,,-70.41489270335076,,0,0.0,1669,1571.5,97.5,0.0,1.04222,0,0,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.41458991805843,-12.834863006111915]}"
663,295,105.57884,18933,4526,34337,18933,0,21915,19778,24,-13.076326433285816,,-70.05466827441883,,0,0.0,1669,1571.5,97.5,0.0,1.6853926,0,0,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.05461920225952,-13.07660226478922]}"
