system:index,distance_dep,distance_nac,distance_vec,elevation,first,landform,latitude,longitude,lossyear,offset,price_after,price_before,price_dif,scale,slope,.geo
1_1_2_122,17725.90694414169,31168.98849516172,3289.856163437976,300,0,34,-12.789874999999995,-70.56287499999999,0,32.0,1411.2,1669,-257.79999999999995,-8.6,2.1152906,
1_1_2_123,33646.559380790175,6773.901774529696,8986.925140283009,259,0,24,-12.957374999999999,-70.054375,0,186.0,1411.2,1669,-257.79999999999995,-37.0,2.0839639,
1_1_2_124,13165.205962374393,34827.65655719767,1866.067558087771,295,0,24,-12.706874999999997,-70.532875,0,0.0,1411.2,1669,-257.79999999999995,0.0,2.083532,
1_1_2_125,5861.076094423202,20077.367131991155,6628.002450748007,386,0,31,-12.997875000000008,-70.589375,0,9.0,1411.2,1669,-257.79999999999995,-2.7,7.789364,
1_1_2_126,32925.656147063506,5487.83532030131,8007.155397491067,263,0,34,-12.946875000000006,-70.059625,0,45.0,1411.2,1669,-257.79999999999995,-7.2,2.7802885,
1_1_2_127,45744.84568845152,1262.8066342072918,10718.24566300233,244,0,41,-12.887375000000006,-69.941375,0,0.0,1411.2,1669,-257.79999999999995,0.2,7.1802435,
1_1_2_128,10866.20298366014,27776.352266837792,2659.2821589579676,315,0,34,-12.927125000000004,-70.605375,0,15.0,1411.2,1669,-257.79999999999995,-3.6,2.9381218,
1_1_2_129,11420.91446056219,25018.746488601322,6662.724039687395,325,0,21,-12.953874999999996,-70.630375,0,41.5,1411.2,1669,-257.79999999999995,-9.8,1.9027227,
1_1_2_130,9797.036607116917,19179.639830088097,10495.538422105721,418,0,31,-13.006875000000008,-70.624875,0,0.0,1411.2,1669,-257.79999999999995,0.0,11.156068,
1_1_2_131,46607.68500693516,1940.5489662163136,11292.9416536989,250,0,24,-12.885125000000002,-69.93362499999999,0,0.0,1411.2,1669,-257.79999999999995,0.0,2.655535,
1_1_2_132,12671.596853759938,25791.655894783526,1282.774419349521,287,0,21,-12.801124999999999,-70.505625,0,-6.5,1411.2,1669,-257.79999999999995,5.1,2.0836933,
1_1_2_133,29546.073623524182,5017.191429167723,10196.514558028155,264,0,24,-12.953375000000008,-70.091625,0,0.0,1411.2,1669,-257.79999999999995,0.0,0.0,
1_1_2_134,2661.635478041415,18421.977666698647,2846.6880838748384,410,0,41,-13.016625000000005,-70.551625,0,0.0,1411.2,1669,-257.79999999999995,0.0,2.7802885,
1_1_2_135,3198.866610599327,28517.939706824374,6661.621568997133,294,0,24,-12.703125,-70.436875,0,0.0,1411.2,1669,-257.79999999999995,0.0,1.3279902,
1_1_2_136,407.155550313242,16996.07842574292,1378.4207987760976,454,0,21,-12.997124999999997,-70.50337499999999,1,0.0,1411.2,1669,-257.79999999999995,1.2,2.116705,
1_1_2_137,8152.810845492065,16870.737238209043,8646.033519940209,445,0,21,-13.026624999999996,-70.604625,0,0.0,1411.2,1669,-257.79999999999995,0.0,8.054806,
1_1_2_138,3975.029953392942,21130.982218785754,4837.870503131096,354,0,41,-12.990375,-70.571375,0,4.5,1411.2,1669,-257.79999999999995,-0.9,1.903001,
1_1_2_139,7159.941597812236,12620.884677402104,4468.496444197059,484,0,21,-13.062375000000003,-70.51837499999999,0,0.0,1411.2,1669,-257.79999999999995,0.0,16.797556,
1_1_2_140,4482.6428218693745,15484.315746394257,1593.584310052992,490,0,21,-13.035375000000002,-70.51537499999999,0,15.0,1411.2,1669,-257.79999999999995,-3.6,17.607283,
1_1_2_141,30997.273439054567,2235.1182831120936,6323.589940258931,261,0,42,-12.921374999999998,-70.075375,0,72.5,1411.2,1669,-257.79999999999995,2.8,2.6557329,
1_1_2_142,1269742.6060368451,12613.294473069098,5766.254334216884,252,0,21,-12.776375000000002,-69.910625,0,0.0,1411.2,1669,-257.79999999999995,0.0,0.9509508,
1_1_2_143,40280.821292661756,2810.2130355718323,7209.115373657375,256,0,24,-12.921875,-69.990625,0,0.0,1411.2,1669,-257.79999999999995,0.0,4.226619,
1_1_2_144,3807.4237792312747,21357.02499593951,4640.587174903717,356,0,31,-12.988624999999999,-70.569375,0,14.0,1411.2,1669,-257.79999999999995,-4.1,0.0,
1_1_2_145,1256.8510482046179,15004.353615186023,514.5670594460863,398,0,31,-13.008375000000001,-70.486375,0,-8.5,1411.2,1669,-257.79999999999995,13.4,5.3010473,
1_1_2_146,6433.396818564986,29237.435415057495,4242.152444390724,274,0,31,-12.720375000000004,-70.472625,0,5.0,1411.2,1669,-257.79999999999995,-1.5,6.464861,
1_1_2_147,14436.203605543615,26295.080867406083,739.7542637853292,283,0,31,-12.808625000000006,-70.519875,0,39.5,1411.2,1669,-257.79999999999995,-5.0,1.3282739,
1_1_2_148,9320.212400375345,20572.367603713643,4407.49723947907,340,0,31,-12.904624999999996,-70.521625,0,0.0,1411.2,1669,-257.79999999999995,0.0,2.083872,
1_1_2_149,39858.904100710286,4939.940964597008,4073.2258986577926,263,0,21,-12.844875000000002,-70.000625,0,0.0,1411.2,1669,-257.79999999999995,0.0,6.464861,
1_1_2_150,8264.690636228377,15939.615552375144,8659.237647350994,406,0,31,-13.035125000000008,-70.601625,0,-2.5,1411.2,1669,-257.79999999999995,7.6,9.281903,
1_1_2_151,32719.045222128363,3971.9014747900596,6419.266429215866,258,0,34,-12.931375000000003,-70.060125,0,0.0,1411.2,1669,-257.79999999999995,0.0,5.627558,
1_1_2_152,14411.329604985118,26712.486250896705,8199.485940002449,347,0,31,-12.942374999999998,-70.655125,0,0.0,1411.2,1669,-257.79999999999995,0.0,11.919882,
1_1_2_153,11070.923536280387,28141.447616268946,1942.1468806090272,281,0,21,-12.768625,-70.505875,0,31.0,1411.2,1669,-257.79999999999995,-5.7,5.4924335,
1_1_2_154,274.08296584787746,34919.267024188695,487.99084701709415,251,0,21,-12.618625000000009,-70.386625,0,8.0,1411.2,1669,-257.79999999999995,3.6,0.92740995,
1_1_2_155,35581.28924279849,5035.889075841494,6292.0298827784,257,0,34,-12.934125000000009,-70.034125,0,180.0,1411.2,1669,-257.79999999999995,-36.0,2.6558025,
1_1_2_156,14185.107325140145,23190.304434202164,2615.2358108309163,303,0,21,-12.860375000000005,-70.525125,0,0.0,1411.2,1669,-257.79999999999995,0.2,3.3669438,
1_1_2_157,19427.33775755364,32782.755968452155,3769.2859226353667,304,0,34,-12.787875,-70.580375,0,0.0,1411.2,1669,-257.79999999999995,0.0,0.0,
1_1_2_158,46766.58119578753,1923.455392350523,11148.767255336334,251,0,24,-12.885874999999999,-69.932125,0,0.0,1411.2,1669,-257.79999999999995,0.0,3.7047918,
1_1_2_159,31983.21601954883,387.4042220342984,3770.3806173913,258,0,34,-12.896875000000009,-70.066625,0,118.0,1411.2,1669,-257.79999999999995,-24.4,2.8521245,
1_1_2_160,42694.89883396213,7233.133045898434,7113.054250522346,255,0,34,-12.824875000000006,-69.978375,0,0.0,1411.2,1669,-257.79999999999995,0.0,1.9017442,
1_1_2_161,11569.076586142486,19516.712021578835,6447.42786630347,318,0,21,-12.852874999999997,-70.476625,0,-4.5,1411.2,1669,-257.79999999999995,3.1,3.8243046,
1_1_2_162,4720.52488027165,21749.74740657362,5511.240979691459,350,0,41,-12.983874999999998,-70.57662499999999,0,0.0,1411.2,1669,-257.79999999999995,0.0,1.902952,
1_1_2_163,7319.857409563241,22096.416662258467,4057.340127311414,330,0,41,-12.927875,-70.543875,0,0.0,1411.2,1669,-257.79999999999995,0.0,4.670855,
1_1_2_164,16279.317378698846,31158.77348419001,4811.711075756991,335,0,31,-12.870125000000002,-70.611875,0,0.0,1411.2,1669,-257.79999999999995,0.0,6.7108755,
1_1_2_165,36305.917465761704,2983.660983537684,564.1203290127637,254,0,34,-12.850125000000006,-70.032625,0,39.5,1411.2,1669,-257.79999999999995,-9.5,3.3669,
1_1_2_166,31306.643649260568,6653.313859736523,10287.088229793626,265,0,34,-12.962625000000003,-70.076875,0,225.0,1411.2,1669,-257.79999999999995,-57.8,3.8244078,
1_1_2_167,37436.31653473786,3575.8136847345068,5586.940023673514,252,0,41,-12.922875000000005,-70.016625,0,70.5,1411.2,1669,-257.79999999999995,10.6,1.3285838,
1_1_2_168,13416.598390369641,30114.031478981924,2971.258658660097,337,0,41,-12.902625,-70.612875,0,36.0,1411.2,1669,-257.79999999999995,-5.6,2.1160553,
1_1_2_169,42183.69819548632,6218.201937464158,10917.572619448883,254,0,24,-12.953874999999996,-69.975375,0,0.0,1411.2,1669,-257.79999999999995,0.0,4.723375,
1_1_2_170,16228.614787739372,31865.714268510386,5307.644398797542,344,0,31,-12.876874999999998,-70.621375,0,0.0,1411.2,1669,-257.79999999999995,0.0,2.93806,
1_1_2_171,44462.74587813304,4154.499499965651,8713.957398813689,248,0,31,-12.856875000000002,-69.956125,0,5.0,1411.2,1669,-257.79999999999995,-1.1,9.242559,
1_1_2_172,44769.1386090588,10652.275536205547,8000.91721930803,250,0,24,-12.796374999999998,-69.964125,0,0.0,1411.2,1669,-257.79999999999995,0.0,2.6550558,
1_1_2_173,11703.413127145688,24474.15042195469,727.8777878852189,300,0,31,-12.888874999999999,-70.553625,0,49.5,1411.2,1669,-257.79999999999995,-11.1,0.92740995,
1_1_2_174,13469.707344819268,22012.275316815638,11432.966680254798,326,0,31,-12.987375,-70.65837499999999,0,1.5,1411.2,1669,-257.79999999999995,-0.3,2.6560938,
1_1_2_175,387.6046513171072,34514.70882153579,1612.1744406242,254,0,21,-12.628375000000005,-70.40537499999999,0,-4.0,1411.2,1669,-257.79999999999995,2.4,8.75229,
1_1_2_176,5310.418648415165,38637.4071422773,3651.985728625588,261,0,31,-12.605125000000001,-70.448375,0,9.0,1411.2,1669,-257.79999999999995,-2.2,5.547545,
1_1_2_177,33124.045140359456,4970.594916061867,7246.640347173928,255,0,34,-12.940375000000003,-70.057125,0,0.0,1411.2,1669,-257.79999999999995,0.0,0.95157176,
1_1_2_178,37036.42253034425,7420.973438169654,8981.706094238514,257,0,34,-12.957374999999999,-70.023125,0,0.0,1411.2,1669,-257.79999999999995,0.0,2.938159,
1_1_2_179,31721.130056198126,1595.6198485958082,4968.314126322178,258,0,24,-12.910875000000004,-70.068625,0,8.0,1411.2,1669,-257.79999999999995,34.7,2.9381015,
1_1_2_180,39070.21641411462,1445.623457786176,5084.223027173283,253,0,24,-12.904875000000004,-70.001625,0,0.0,1411.2,1669,-257.79999999999995,0.0,2.852216,
1_1_2_181,32015.807990543566,6494.720347244831,9742.378924968776,260,0,41,-12.960125000000005,-70.069875,0,170.0,1411.2,1669,-257.79999999999995,-33.6,1.3286855,
1_1_2_182,14440.339771092293,21679.351090168635,4393.698016360724,301,0,24,-12.853125000000006,-70.502875,0,-9.5,1411.2,1669,-257.79999999999995,5.9,0.92740995,
1_1_2_183,19601.11063472698,30462.002239222955,3920.333186115835,304,0,24,-12.811125000000004,-70.571625,0,157.0,1411.2,1669,-257.79999999999995,-45.7,1.8543341,
1_1_2_184,44207.176498551926,3583.2986026641,10940.153402806047,250,0,41,-12.931624999999997,-69.955125,0,0.0,1411.2,1669,-257.79999999999995,0.0,3.4006002,
1_1_2_185,6312.780096711629,18932.45779370316,6973.910079844579,473,0,21,-13.008125000000007,-70.592625,0,0.0,1411.2,1669,-257.79999999999995,0.0,12.482588,
1_1_2_186,11643.997693458992,27570.032191764512,3847.462265874625,323,0,31,-12.929375000000007,-70.617125,0,75.0,1411.2,1669,-257.79999999999995,-15.3,3.400579,
1_1_2_187,9777.949103744355,20243.693805858024,10300.311207753022,464,0,21,-12.997124999999997,-70.625125,0,0.0,1411.2,1669,-257.79999999999995,0.0,2.938208,
1_1_2_188,39293.60052515044,1726.7385922114904,4082.1851801494427,259,0,24,-12.875625,-70.001375,0,0.0,1411.2,1669,-257.79999999999995,0.0,0.9513255,
1_1_2_189,4569.916347307325,10876.772846691832,4626.428322278343,484,0,31,-13.059125000000009,-70.46487499999999,0,49.0,1411.2,1669,-257.79999999999995,-11.6,16.233423,
1_1_2_190,6154.243000597262,38195.879049940784,2697.175610147151,264,0,21,-12.618875000000003,-70.467125,0,-9.0,1411.2,1669,-257.79999999999995,5.4,7.480854,
1_1_2_191,40378.16387937638,5215.7146446947045,4606.286906573865,263,0,24,-12.841875000000002,-69.996375,0,0.0,1411.2,1669,-257.79999999999995,0.0,2.8515,
1_1_2_192,16865.248561625474,27849.996856524907,1791.0684067331588,299,0,41,-12.842875000000006,-70.564375,0,-5.5,1411.2,1669,-257.79999999999995,4.2,2.7802885,
1_1_2_193,6037.070174431934,31684.10750932324,4709.358486020523,288,0,24,-12.681375000000003,-70.456625,0,0.0,1411.2,1669,-257.79999999999995,0.0,4.1614814,
1_1_2_194,46805.793070056956,6192.915307868905,10022.11945647433,263,0,21,-12.839875000000006,-69.937125,0,0.0,1411.2,1669,-257.79999999999995,0.0,12.026757,
1_1_2_195,16126.455810047295,28587.815376801114,2374.7602634965137,299,0,34,-12.855625000000003,-70.579375,0,13.0,1411.2,1669,-257.79999999999995,-0.4,2.083787,
1_1_2_196,1513.2062751053031,28311.022511360003,5539.000424485776,290,0,24,-12.694125,-70.416375,0,0.0,1411.2,1669,-257.79999999999995,0.0,2.9964688,
1_1_2_197,15138.104231552306,31901.977819010666,554.8216101081218,297,0,24,-12.763625000000005,-70.547125,0,65.0,1411.2,1669,-257.79999999999995,-19.4,2.083629,
1_1_2_198,5897.016673659153,13062.676958449243,3248.1044583365274,542,0,31,-13.056125000000009,-70.495125,0,36.0,1411.2,1669,-257.79999999999995,-10.0,16.782427,
1_1_2_199,11544.055175437905,28223.67214823627,2842.4619208503696,316,0,41,-12.923124999999999,-70.610125,0,85.5,1411.2,1669,-257.79999999999995,-20.1,3.8007894,
1_1_2_200,3282.3559333232674,14236.461224893133,1453.5376376071001,429,0,31,-13.033875000000009,-70.483875,0,0.0,1411.2,1669,-257.79999999999995,0.0,4.2281513,
1_1_2_201,18859.597062864206,32390.651585185104,3406.468362419149,296,0,42,-12.787125000000003,-70.575125,0,0.0,1411.2,1669,-257.79999999999995,0.0,2.1152718,
1_1_2_202,2168.9404797475427,14898.533063275056,464.7729599459019,398,0,42,-13.020125000000007,-70.485875,0,0.0,1411.2,1669,-257.79999999999995,0.0,0.95187694,
1_1_2_203,1568.8751450916131,31009.21482084869,3239.163132472196,292,0,21,-12.657125000000008,-70.390625,0,-4.5,1411.2,1669,-257.79999999999995,2.7,4.8311267,
1_1_2_204,10405.501171443222,35978.72389067958,3383.3532740574396,274,0,24,-12.668625000000006,-70.50637499999999,0,0.0,1411.2,1669,-257.79999999999995,0.0,2.0834668,
1_1_2_205,4492.468913141956,10946.621379445758,4682.507669548275,456,0,31,-13.058125000000004,-70.46487499999999,0,56.0,1411.2,1669,-257.79999999999995,-12.1,13.374912,
1_1_2_206,12259.483186133453,24886.633957804657,2036.5363535213082,286,0,42,-12.805875,-70.498625,0,0.0,1411.2,1669,-257.79999999999995,0.0,4.1619053,
1_1_2_207,520.3820544609321,15153.061128569438,1646.276167792661,515,0,21,-12.991875000000007,-70.485625,0,0.0,1411.2,1669,-257.79999999999995,0.0,10.761343,
1_1_2_208,35849.343594622245,5996.161509155009,7263.616477227241,254,0,41,-12.942875,-70.032375,0,-36.0,1411.2,1669,-257.79999999999995,36.9,2.0839381,
1_1_2_209,9088.703433536777,21503.516596045378,3803.58693078508,346,0,21,-12.908124999999998,-70.532125,0,0.0,1411.2,1669,-257.79999999999995,0.0,9.64665,
1_1_2_210,36903.29347063067,3156.2658859342637,1126.2437306355575,255,0,24,-12.849874999999997,-70.027125,0,113.0,1411.2,1669,-257.79999999999995,-26.5,2.6553452,
1_1_2_211,2098.0635748613904,33120.31413647122,1686.175511936899,277,0,21,-12.633375000000001,-70.37837499999999,0,0.5,1411.2,1669,-257.79999999999995,1.0,3.7047918,
1_1_2_212,35635.07758898627,4116.120126407821,5239.2806930593115,264,0,24,-12.924374999999998,-70.033125,0,0.0,1411.2,1669,-257.79999999999995,0.0,2.0839064,
1_1_2_213,48351.447468860584,10570.838734625877,7936.418711030003,238,0,31,-12.800375000000003,-69.93062499999999,0,15.5,1411.2,1669,-257.79999999999995,18.7,4.723258,
1_1_2_214,19278.90107620387,34424.74569790218,2305.8677101005546,304,0,24,-12.769625000000005,-70.584625,0,16.0,1411.2,1669,-257.79999999999995,-4.7,1.3281691,
1_1_2_215,9422.036607989017,36402.508405217,4645.816656547049,271,0,24,-12.658625,-70.499625,0,0.0,1411.2,1669,-257.79999999999995,0.0,1.3278714,
1_1_2_216,6483.7807708239525,31087.245772029273,5130.5466914976705,291,0,24,-12.693875000000006,-70.465625,0,0.0,1411.2,1669,-257.79999999999995,0.0,3.39835,
1_1_2_217,5045.329814734922,23178.858767730868,5259.019132066864,348,0,41,-12.957875000000001,-70.558875,0,0.0,1411.2,1669,-257.79999999999995,0.0,4.747734,
1_1_2_218,794.249412279449,19476.194044850145,1287.2318061080723,394,0,31,-13.003375000000005,-70.540875,0,0.0,1411.2,1669,-257.79999999999995,0.0,6.734623,
1_1_2_219,8964.919979360002,30742.281615802567,2075.573458502644,276,0,24,-12.722625000000008,-70.495875,0,14.0,1411.2,1669,-257.79999999999995,5.2,2.9378722,
1_1_2_220,5316.414475563071,28185.648570166395,5425.604549791009,291,0,24,-12.724625000000003,-70.462625,0,0.0,1411.2,1669,-257.79999999999995,0.0,3.908757,
1_1_2_221,15301.666111358865,23131.19749123551,12327.78798650422,419,0,21,-12.981875000000002,-70.67462499999999,0,10.0,1411.2,1669,-257.79999999999995,-3.0,7.788901,
1_1_2_222,17367.648909862553,28639.250134758244,1918.8569557425492,300,0,34,-12.809375000000003,-70.549125,0,5.5,1411.2,1669,-257.79999999999995,0.0,3.3667276,
1_1_2_223,11143.746817572413,21410.99824287814,10058.191707499152,358,0,21,-12.988124999999997,-70.637125,0,0.0,1411.2,1669,-257.79999999999995,0.0,6.615448,
1_1_2_224,12139.884337360358,27998.350710171235,3924.339711625538,338,0,31,-12.925624999999997,-70.619875,0,44.0,1411.2,1669,-257.79999999999995,6.7,2.0839083,
1_1_2_225,34281.32237539363,9416.439578572894,11751.955001339804,255,0,41,-12.983125000000001,-70.053375,0,-2.5,1411.2,1669,-257.79999999999995,1.5,4.162517,
1_1_2_226,36547.89232942366,7520.392804377236,8901.662764377403,256,0,41,-12.957374999999999,-70.027625,0,0.0,1411.2,1669,-257.79999999999995,0.0,2.0839639,
1_1_2_227,38625.348323194106,8479.533435060337,10674.886200399491,258,0,24,-12.970124999999996,-70.010375,1,-9.5,1411.2,1669,-257.79999999999995,5.7,3.824415,
1_1_2_228,18006.202276520544,32407.63335382966,2442.8897425988407,303,0,24,-12.780124999999998,-70.569375,0,0.0,1411.2,1669,-257.79999999999995,0.0,0.9509644,
1_1_2_229,46531.69530274037,9225.507407126468,9736.504710246705,261,0,21,-12.810625000000002,-69.94562499999999,0,0.0,1411.2,1669,-257.79999999999995,0.0,2.851145,
1_1_2_230,16072.790521461717,36236.50303381593,3799.5484063696563,285,0,31,-12.718874999999997,-70.560625,0,0.0,1411.2,1669,-257.79999999999995,0.0,2.9378676,
1_1_2_231,12731.282241493716,36621.51079999027,2453.80070578002,267,0,31,-12.677374999999998,-70.525875,0,46.5,1411.2,1669,-257.79999999999995,-13.9,0.92740995,
1_1_2_232,7987.169042714353,24275.27382235658,5383.2888469383015,351,0,31,-12.959125,-70.597625,0,0.0,1411.2,1669,-257.79999999999995,0.0,5.86095,
1_1_2_233,8363.197660612455,24144.953120606573,2345.6631370186483,339,0,31,-12.925875000000005,-70.562625,0,0.0,1411.2,1669,-257.79999999999995,0.0,6.2298174,
1_1_2_234,5239.8758776283685,18530.768532310558,5812.971471816572,408,0,41,-13.012875000000008,-70.581375,0,0.0,1411.2,1669,-257.79999999999995,0.3,3.8244555,
1_1_2_235,7452.586594645082,11367.75384703836,4929.161213983318,559,0,11,-13.071624999999997,-70.498375,0,1.0,1411.2,1669,-257.79999999999995,0.3,5.861227,
1_1_2_236,6277.723456546569,29841.138282546242,4386.692622744711,290,0,21,-12.711124999999996,-70.469875,0,4.5,1411.2,1669,-257.79999999999995,-1.3,4.7431006,
1_1_2_237,46120.94637611967,943.3973746228639,11213.806176793993,256,0,24,-12.893375000000006,-69.937625,0,0.0,1411.2,1669,-257.79999999999995,0.0,2.8520834,
1_1_2_238,4749.131191090685,15282.17236719774,3384.8920976984664,548,0,11,-13.042124999999999,-70.537375,0,14.5,1411.2,1669,-257.79999999999995,11.9,7.2836637,
1_1_2_239,4085.680039764384,20529.127842101243,4178.459521773264,368,0,31,-12.955875000000006,-70.534375,0,0.0,1411.2,1669,-257.79999999999995,0.0,14.13293,
1_1_2_240,44679.898832469255,4140.021956263015,8933.071583039893,259,0,21,-12.856875000000002,-69.954125,0,0.0,1411.2,1669,-257.79999999999995,0.0,7.6148415,
1_1_2_241,9938.100146573057,19789.685690912756,4550.842100022362,314,0,31,-12.836624999999998,-70.463375,0,5.5,1411.2,1669,-257.79999999999995,-1.1,1.3283498,
1_1_2_242,18538.55551047047,28033.82625024422,1513.0748338667388,304,0,24,-12.824375000000003,-70.55387499999999,0,43.5,1411.2,1669,-257.79999999999995,-10.3,0.0,
1_1_2_243,10918.87922638976,32553.295637092375,269.889846032968,284,0,24,-12.716625000000008,-70.513375,0,-1.0,1411.2,1669,-257.79999999999995,2.2,4.161601,
1_1_2_244,19820.456483003643,33889.7323109194,3388.3961029808484,304,0,24,-12.779875000000004,-70.58687499999999,0,0.0,1411.2,1669,-257.79999999999995,0.0,2.115223,
1_1_2_245,2436.3573564138446,21376.65067192672,3238.1198926739967,394,0,31,-12.989874999999998,-70.556625,0,0.0,1411.2,1669,-257.79999999999995,0.0,16.854187,
1_1_2_246,5184.387097635072,29093.067581953692,5486.226226826056,297,0,24,-12.712125,-70.459875,0,22.5,1411.2,1669,-257.79999999999995,-4.5,3.9783518,
1_1_2_247,2021.8783289131695,19573.54356565706,2586.224071203454,410,0,21,-13.005875000000003,-70.55262499999999,0,0.0,1411.2,1669,-257.79999999999995,0.0,2.6561942,
1_1_2_248,5422.071002401031,14146.243280192193,2192.5584594866796,497,0,21,-13.046374999999998,-70.501875,0,0.5,1411.2,1669,-257.79999999999995,0.3,16.395466,
1_1_2_249,16181.15892359369,36304.46533146074,3728.423757020393,284,0,31,-12.719125000000005,-70.56162499999999,0,0.0,1411.2,1669,-257.79999999999995,0.0,6.2287607,
1_1_2_250,37436.27838102101,2573.5942008989837,1622.1412495588995,252,0,34,-12.857375000000005,-70.020875,0,367.0,1411.2,1669,-257.79999999999995,-110.1,3.7997973,
1_1_2_251,37369.04426367064,3953.5497440418385,1724.2376487126944,253,0,34,-12.843125,-70.024125,0,-1.0,1411.2,1669,-257.79999999999995,20.4,3.8242955,
1_1_2_252,42374.38313380814,2031.2685739835883,7176.444404620057,258,0,24,-12.878375000000005,-69.972875,0,0.0,1411.2,1669,-257.79999999999995,0.0,1.3284628,
1_1_2_253,32783.1331411228,2864.488652637477,2580.6977567830827,257,0,24,-12.863624999999999,-70.06287499999999,0,0.0,1411.2,1669,-257.79999999999995,0.0,2.1157901,
1_1_2_254,13203.664648986765,29691.3963640921,918.6246966264042,291,0,24,-12.771375000000006,-70.525875,0,2.5,1411.2,1669,-257.79999999999995,13.7,2.1151648,
1_1_2_255,29194.23703563591,4840.081656689318,10403.415266903326,269,0,34,-12.953375000000008,-70.094875,0,0.0,1411.2,1669,-257.79999999999995,0.0,2.1164033,
1_1_2_256,13726.248545516753,25606.145831556216,306.2857221672529,298,0,34,-12.870374999999996,-70.556375,0,75.5,1411.2,1669,-257.79999999999995,-21.2,0.92740995,
1_1_2_257,12792.05679995038,23978.433906003844,1102.6173456763358,294,0,41,-12.875625,-70.54237499999999,0,63.5,1411.2,1669,-257.79999999999995,-9.2,2.9380584,
1_1_2_258,9739.43139154265,36620.308139833396,4574.212044001276,272,0,24,-12.658375000000007,-70.502625,0,0.0,1411.2,1669,-257.79999999999995,0.0,1.3278707,
1_1_2_259,10906.125961149943,24656.05972181807,1633.7650026807328,311,0,31,-12.898875000000004,-70.559375,0,33.5,1411.2,1669,-257.79999999999995,-8.5,2.938087,
1_1_2_260,6498.668809112167,24480.041971956063,5218.342418917546,351,0,31,-12.958375000000004,-70.580125,0,0.0,1411.2,1669,-257.79999999999995,0.0,7.05662,
1_1_2_261,32436.586789110006,4853.498353125706,7681.457063707512,262,0,34,-12.942374999999998,-70.063625,0,0.0,1411.2,1669,-257.79999999999995,0.0,2.9991376,
1_1_2_262,5291.7255271150725,22978.88015727772,1118.3868093364886,300,0,24,-12.771875000000009,-70.444875,0,0.0,1411.2,1669,-257.79999999999995,0.0,0.0,
1_1_2_263,10240.089607913626,35898.584383158086,3452.029928844574,269,0,21,-12.668374999999997,-70.504875,0,0.0,1411.2,1669,-257.79999999999995,0.0,4.701258,
1_1_2_264,19078.68261790828,35754.344753785976,667.2637930709691,297,0,24,-12.753124999999997,-70.586125,0,-0.5,1411.2,1669,-257.79999999999995,1.8,0.95086306,
1_1_2_265,17104.03414127807,32128.657810892615,1762.5702142416444,300,0,24,-12.775875,-70.562125,0,0.0,1411.2,1669,-257.79999999999995,1.8,0.92740995,
1_1_2_266,15047.227105853564,30613.342089424914,615.7398992059236,289,0,31,-12.775374999999997,-70.54237499999999,0,19.5,1411.2,1669,-257.79999999999995,0.1,1.9013696,
1_1_2_267,12321.525204912952,33385.889419152234,835.230707223789,282,0,41,-12.719125000000005,-70.526375,0,83.0,1411.2,1669,-257.79999999999995,-8.7,3.3663456,
1_1_2_268,1269687.4815045253,10124.11531362044,5332.151648308732,244,0,31,-12.798874999999995,-69.906875,0,-1.0,1411.2,1669,-257.79999999999995,1.3,2.1153507,
1_1_2_269,37276.30185633815,9269.180487272844,10807.566354880119,262,0,24,-12.974374999999995,-70.023625,0,0.0,1411.2,1669,-257.79999999999995,0.0,2.999485,
1_1_2_270,44164.016039701426,3778.6989257672067,8465.932895079939,253,0,21,-12.860624999999999,-69.958375,0,0.0,1411.2,1669,-257.79999999999995,0.0,5.2994466,
1_1_2_271,4067.7235371168067,17488.59767468373,4179.4927419578235,455,0,31,-13.026875000000004,-70.559375,0,12.0,1411.2,1669,-257.79999999999995,-3.1,11.896027,
1_1_2_272,17531.661099318775,35089.61933677231,380.6740416053457,296,0,24,-12.747875000000008,-70.572625,0,0.0,1411.2,1669,-257.79999999999995,0.0,3.398856,
1_1_2_273,20282.867938145846,34616.65516840438,3278.1700495705477,302,0,24,-12.776125000000008,-70.592375,0,25.5,1411.2,1669,-257.79999999999995,4.5,0.9509497,
1_1_2_274,11661.894399702269,26561.130542645024,38.74864696478527,274,0,31,-12.787374999999997,-70.501875,0,-5.0,1411.2,1669,-257.79999999999995,3.2,4.7232485,
1_1_2_275,41611.08051699682,5242.768117389405,5821.552994944666,266,0,24,-12.842124999999996,-69.984875,0,0.0,1411.2,1669,-257.79999999999995,0.0,2.998053,
1_1_2_276,41082.563938837804,767.5270351158903,6048.416774144693,247,0,34,-12.885625000000005,-69.98412499999999,0,276.0,1411.2,1669,-257.79999999999995,-81.3,0.92740995,
1_1_2_277,11079.32702292905,27193.563348784766,3696.5611763856577,315,0,41,-12.932625000000002,-70.613125,0,68.0,1411.2,1669,-257.79999999999995,-18.9,11.533139,
1_1_2_278,3993.179260097333,37307.875727554,2618.190021959611,239,0,42,-12.615375,-70.441625,0,39.5,1411.2,1669,-257.79999999999995,-6.7,2.0833764,
1_1_2_279,14080.513512638736,36256.45122026174,2338.376906780963,262,0,31,-12.694625000000002,-70.539125,0,3.0,1411.2,1669,-257.79999999999995,0.1,2.7802885,
1_1_2_280,5676.634295775844,27002.383105923225,5063.133949582853,300,0,24,-12.739874999999998,-70.464125,0,0.0,1411.2,1669,-257.79999999999995,0.0,2.6547527,
