system:index,distance_dep,distance_nac,distance_vec,elevation,latitude,longitude,lossyear,offset,price_after,price_before,price_dif,scale,slope,.geo
86,23773.593703428254,1269401.032834637,516.8433272301614,311,-12.915125000000003,-70.583625,0,106.5,1411.2,1669,-257.79999999999995,-20.1,2.1161408,
87,1269597.821605492,4957.095754136068,2725.4051936779165,246,-12.835374999999999,-70.017625,0,0.0,1411.2,1669,-257.79999999999995,5.6,1.328346,
88,15312.842440048484,1269611.3458414723,1895.9561149572396,281,-12.829875000000001,-70.516125,0,53.5,1411.2,1669,-257.79999999999995,-15.0,1.8543341,
89,18392.12169976807,1269591.67887058,27.39675554432438,289,-12.837874999999997,-70.544625,0,62.5,1411.2,1669,-257.79999999999995,-2.3,4.162015,
90,1269222.2858498248,9625.940123983102,12300.766228118806,260,-12.987125000000006,-70.05987499999999,0,-10.0,1411.2,1669,-257.79999999999995,8.7,3.4011326,
91,10456.530450933,1269680.100416366,1546.993670006139,306,-12.801874999999995,-70.481625,0,23.0,1411.2,1669,-257.79999999999995,-6.6,3.7047918,
92,1269339.6978845794,5412.125196318448,6902.829523900699,254,-12.939875,-70.039125,0,296.5,1411.2,1669,-257.79999999999995,-0.5,0.0,
93,1269377.490476994,3898.931279788311,5535.44799772543,257,-12.924625000000006,-70.022125,0,459.0,1411.2,1669,-257.79999999999995,-90.0,1.3285891,
94,884.9378598913827,19630.724604404124,817.0667352956904,435,-12.999125000000006,-70.519125,0,-14.5,1411.2,1669,-257.79999999999995,10.8,1.8543341,
95,14116.842283711021,1269760.360994632,86.64765878234067,289,-12.769125000000003,-70.535625,0,20.0,1411.2,1669,-257.79999999999995,14.7,1.8543341,
96,1269279.4958848846,8224.397647046151,9599.214982361207,260,-12.964124999999996,-70.030625,0,0.0,1411.2,1669,-257.79999999999995,0.0,1.3286968,
97,1269334.1218330665,4945.306080910131,9749.304164216099,257,-12.942125000000004,-69.97812499999999,0,0.0,1411.2,1669,-257.79999999999995,0.0,0.92740995,
98,17725.90694414169,1269709.5728966047,3289.856163437976,300,-12.789874999999995,-70.56287499999999,0,131.0,1411.2,1669,-257.79999999999995,-35.4,2.1152906,
99,1269296.224685856,6773.901774529696,8986.925140283009,259,-12.957374999999999,-70.054375,0,621.0,1411.2,1669,-257.79999999999995,-114.2,2.0839639,
100,13165.205962374393,1269912.351854662,1866.067558087771,295,-12.706874999999997,-70.532875,0,32.5,1411.2,1669,-257.79999999999995,-9.3,2.083532,
101,5861.076094423202,25910.951009701916,6628.002450748007,386,-12.997875000000008,-70.589375,0,10.0,1411.2,1669,-257.79999999999995,0.5,7.789364,
102,1269322.2984576204,5487.83532030131,8007.155397491067,263,-12.946875000000006,-70.059625,0,217.0,1411.2,1669,-257.79999999999995,-37.7,2.7802885,
103,1269469.643925983,1262.8066342072918,10718.24566300233,244,-12.887375000000006,-69.941375,0,0.0,1411.2,1669,-257.79999999999995,0.2,7.1802435,
104,10866.20298366014,31943.582013803,2659.2821589579676,315,-12.927125000000004,-70.605375,0,79.0,1411.2,1669,-257.79999999999995,-19.6,2.9381218,
105,11420.91446056219,32314.95075938035,6662.724039687395,325,-12.953874999999996,-70.630375,0,213.5,1411.2,1669,-257.79999999999995,-38.1,1.9027227,
106,9797.036607116917,28846.046355330258,10495.538422105721,418,-13.006875000000008,-70.624875,0,21.5,1411.2,1669,-257.79999999999995,-2.1,11.156068,
107,1269475.1677577454,1940.5489662163136,11520.833754504305,250,-12.885125000000002,-69.93362499999999,0,0.0,1411.2,1669,-257.79999999999995,0.0,2.655535,
108,12671.596853759938,1269681.9585964475,1282.774419349521,287,-12.801124999999999,-70.505625,0,4.5,1411.2,1669,-257.79999999999995,5.4,2.0836933,
109,1269306.1895767134,5017.191429167723,10196.514558028155,264,-12.953375000000008,-70.091625,0,0.0,1411.2,1669,-257.79999999999995,0.0,0.0,
110,2661.635478041415,21316.3199472552,2846.6880838748384,410,-13.016625000000005,-70.551625,0,0.0,1411.2,1669,-257.79999999999995,0.0,2.7802885,
111,8152.810845492065,25914.277200059307,8646.033519940209,445,-13.026624999999996,-70.604625,0,8.5,1411.2,1669,-257.79999999999995,-2.0,8.054806,
112,3975.029953392942,24725.983935132386,4837.870503131096,354,-12.990375,-70.571375,0,29.0,1411.2,1669,-257.79999999999995,-7.9,1.903001,
113,7159.941597812236,15697.016673227281,4468.496444197059,484,-13.062375000000003,-70.51837499999999,0,3.0,1411.2,1669,-257.79999999999995,-0.1,16.797556,
114,4482.6428218693745,16870.646922932938,1593.584310052992,490,-13.035375000000002,-70.51537499999999,0,85.0,1411.2,1669,-257.79999999999995,-16.0,17.607283,
115,1269385.544490586,2235.1182831120936,6323.589940258931,261,-12.921374999999998,-70.075375,0,63.0,1411.2,1669,-257.79999999999995,65.5,2.6557329,
116,17172.700409725392,1269598.4410392954,543.8129666756847,296,-12.835125000000005,-70.533125,0,-56.5,1411.2,1669,-257.79999999999995,74.6,9.4705,
117,28609.264768493264,1269392.3593852506,4513.026363756469,384,-12.918625000000006,-70.627625,0,-47.5,1411.2,1669,-257.79999999999995,55.0,11.154315,
118,1269742.6060368451,12613.294473069098,5766.254334216884,252,-12.776375000000002,-69.910625,0,1.5,1411.2,1669,-257.79999999999995,-0.4,0.9509508,
119,1269384.3054148979,2810.2130355718323,7209.115373657375,256,-12.921875,-69.990625,0,-19.5,1411.2,1669,-257.79999999999995,11.7,4.226619,
120,3807.4237792312747,24661.71349442573,4640.587174903717,356,-12.988624999999999,-70.569375,0,60.5,1411.2,1669,-257.79999999999995,-15.6,0.0,
121,1256.8510482046179,16284.964082425651,514.5670594460863,398,-13.008375000000001,-70.486375,0,26.0,1411.2,1669,-257.79999999999995,18.5,5.3010473,
122,26581.602452713447,1269409.6545976137,2465.96313914326,347,-12.911625,-70.609625,0,149.0,1411.2,1669,-257.79999999999995,7.3,2.9988031,
123,6433.396818564986,1269879.426346091,4242.152444390724,274,-12.720375000000004,-70.472625,0,5.0,1411.2,1669,-257.79999999999995,-1.4,6.464861,
124,14436.203605543615,1269663.5315237392,739.7542637853292,283,-12.808625000000006,-70.519875,0,36.5,1411.2,1669,-257.79999999999995,14.5,1.3282739,
125,16909.75055556889,1269427.0012007828,4407.49723947907,340,-12.904624999999996,-70.521625,0,0.0,1411.2,1669,-257.79999999999995,0.0,2.083872,
126,1269574.437758353,4939.940964597008,4073.2258986577926,263,-12.844875000000002,-70.000625,0,0.0,1411.2,1669,-257.79999999999995,0.0,6.464861,
127,8264.690636228377,25233.095687826888,8659.237647350994,406,-13.035125000000008,-70.601625,0,-18.5,1411.2,1669,-257.79999999999995,19.7,9.281903,
128,1269360.7627470177,3971.9014747900596,6419.266429215866,258,-12.931375000000003,-70.060125,0,0.0,1411.2,1669,-257.79999999999995,0.1,5.627558,
129,14411.329604985118,35265.39187098431,8199.485940002449,347,-12.942374999999998,-70.655125,0,0.0,1411.2,1669,-257.79999999999995,0.0,11.919882,
130,11070.923536280387,1269761.5997033527,1942.1468806090272,281,-12.768625,-70.505875,0,163.0,1411.2,1669,-257.79999999999995,-39.3,5.4924335,
131,1269353.9476827173,5035.889075841494,6292.0298827784,257,-12.934125000000009,-70.034125,0,481.5,1411.2,1669,-257.79999999999995,-78.8,2.6558025,
132,16936.438980637242,1269536.2380528897,2615.2358108309163,303,-12.860375000000005,-70.525125,0,-6.0,1411.2,1669,-257.79999999999995,12.9,3.3669438,
133,19427.33775755364,1269714.4763076748,3769.2859226353667,304,-12.787875,-70.580375,0,0.0,1411.2,1669,-257.79999999999995,0.0,0.0,
134,1269473.3608995336,1923.455392350523,11700.275158343276,251,-12.885874999999999,-69.932125,0,0.0,1411.2,1669,-257.79999999999995,0.2,3.7047918,
135,1269446.154466423,387.4042220342984,3770.3806173913,258,-12.896875000000009,-70.066625,0,348.5,1411.2,1669,-257.79999999999995,-59.1,2.8521245,
136,1269623.6310912694,7233.133045898434,7113.054250522346,255,-12.824875000000006,-69.978375,0,15.0,1411.2,1669,-257.79999999999995,-4.5,1.9017442,
137,4720.52488027165,25610.140491414535,5511.240979691459,350,-12.983874999999998,-70.57662499999999,0,3.5,1411.2,1669,-257.79999999999995,-0.9,1.902952,
138,7319.857409563241,26765.477063489026,4057.340127311414,330,-12.927875,-70.543875,0,0.0,1411.2,1669,-257.79999999999995,0.0,4.670855,
139,26501.75384821257,1269512.233595845,4811.711075756991,335,-12.870125000000002,-70.611875,0,0.0,1411.2,1669,-257.79999999999995,0.0,6.7108755,
140,1269561.532581014,2983.660983537684,564.1203290127637,254,-12.850125000000006,-70.032625,0,90.0,1411.2,1669,-257.79999999999995,-3.6,3.3669,
141,1269283.2134152655,6653.313859736523,10287.088229793626,265,-12.962625000000003,-70.076875,0,706.5,1411.2,1669,-257.79999999999995,-158.3,3.8244078,
142,1269381.8272598935,3575.8136847345068,5586.940023673514,252,-12.922875000000005,-70.016625,0,188.0,1411.2,1669,-257.79999999999995,36.4,1.3285838,
143,26887.12923094534,1269431.9573295792,2971.258658660097,337,-12.902625,-70.612875,0,58.5,1411.2,1669,-257.79999999999995,-4.1,2.1160553,
144,1269304.95042356,6218.201937464158,10917.572619448883,254,-12.953874999999996,-69.975375,0,0.0,1411.2,1669,-257.79999999999995,0.0,4.723375,
145,27621.67833996014,1269495.5592649907,5307.644398797542,344,-12.876874999999998,-70.621375,0,0.0,1411.2,1669,-257.79999999999995,0.0,2.93806,
146,1269544.8588976574,4154.499499965651,8713.957398813689,248,-12.856875000000002,-69.956125,0,44.0,1411.2,1669,-257.79999999999995,-5.4,9.242559,
147,1269693.6237759476,10652.275536205547,8000.91721930803,250,-12.796374999999998,-69.964125,0,-0.5,1411.2,1669,-257.79999999999995,0.3,2.6550558,
148,20390.075669174887,1269465.9269415492,727.8777878852189,300,-12.888874999999999,-70.553625,0,126.0,1411.2,1669,-257.79999999999995,-14.9,0.92740995,
149,13469.707344819268,33083.57204363676,11432.966680254798,326,-12.987375,-70.65837499999999,0,4.5,1411.2,1669,-257.79999999999995,-0.2,2.6560938,
150,12319.785505805594,1269850.783555734,193.76385251638703,284,-12.732124999999996,-70.526375,0,161.5,1411.2,1669,-257.79999999999995,-42.0,2.0835752,
151,1269338.458764138,4970.594916061867,7246.640347173928,255,-12.940375000000003,-70.057125,0,13.0,1411.2,1669,-257.79999999999995,-2.4,0.95157176,
152,1269296.224685856,7420.973438169654,8981.706094238514,257,-12.957374999999999,-70.023125,0,0.0,1411.2,1669,-257.79999999999995,0.0,2.938159,
153,1269411.5131735771,1595.6198485958082,4968.314126322178,258,-12.910875000000004,-70.068625,0,-100.0,1411.2,1669,-257.79999999999995,160.4,2.9381015,
154,1269426.3816833228,1445.623457786176,5084.223027173283,253,-12.904875000000004,-70.001625,0,1.5,1411.2,1669,-257.79999999999995,5.1,2.852216,
155,1269289.409275038,6494.720347244831,9742.378924968776,260,-12.960125000000005,-70.069875,0,712.0,1411.2,1669,-257.79999999999995,-149.7,1.3286855,
156,14440.339771092293,1269554.0991393246,4393.698016360724,301,-12.853125000000006,-70.502875,0,-33.5,1411.2,1669,-257.79999999999995,26.9,0.92740995,
157,12035.686797912644,1269778.7350500072,2131.6336954716026,283,-12.761624999999995,-70.518125,0,19.0,1411.2,1669,-257.79999999999995,13.0,1.9012673,
158,19601.11063472698,1269657.440723812,3920.333186115835,304,-12.811125000000004,-70.571625,0,442.5,1411.2,1669,-257.79999999999995,-116.7,1.8543341,
159,1269360.1431972298,3583.2986026641,10940.153402806047,250,-12.931624999999997,-69.955125,0,0.0,1411.2,1669,-257.79999999999995,0.0,3.4006002,
160,6312.780096711629,25648.944191661627,6973.910079844579,473,-13.008125000000007,-70.592625,0,4.5,1411.2,1669,-257.79999999999995,0.8,12.482588,
161,11643.997693458992,32793.12526624724,3847.462265874625,323,-12.929375000000007,-70.617125,0,317.0,1411.2,1669,-257.79999999999995,-56.9,3.400579,
162,9777.949103744355,29354.067548378465,10300.311207753022,464,-12.997124999999997,-70.625125,0,4.5,1411.2,1669,-257.79999999999995,0.2,2.938208,
163,1269498.6566804738,1726.7385922114904,4082.1851801494427,259,-12.875625,-70.001375,0,-15.0,1411.2,1669,-257.79999999999995,11.5,0.9513255,
164,4569.916347307325,10876.772846691832,4626.428322278343,484,-13.059125000000009,-70.46487499999999,0,106.0,1411.2,1669,-257.79999999999995,-22.0,16.233423,
165,1269581.8194608134,5215.7146446947045,4606.286906573865,263,-12.841875000000002,-69.996375,0,0.0,1411.2,1669,-257.79999999999995,0.0,2.8515,
166,20523.353631882786,1269579.3416913464,1791.0684067331588,299,-12.842875000000006,-70.564375,0,18.0,1411.2,1669,-257.79999999999995,27.2,2.7802885,
167,1269586.723365294,6192.915307868905,10022.11945647433,263,-12.839875000000006,-69.937125,0,21.5,1411.2,1669,-257.79999999999995,-6.4,12.026757,
168,22651.6983427682,1269547.9561928606,2374.7602634965137,299,-12.855625000000003,-70.579375,0,82.5,1411.2,1669,-257.79999999999995,-4.6,2.083787,
169,15138.104231552306,1269773.8318870815,554.8216101081218,297,-12.763625000000005,-70.547125,0,158.0,1411.2,1669,-257.79999999999995,-46.3,2.083629,
170,5897.016673659153,13771.176648676848,3248.1044583365274,542,-13.056125000000009,-70.495125,0,169.0,1411.2,1669,-257.79999999999995,-46.1,16.782427,
171,11544.055175437905,32624.21857125672,2842.4619208503696,316,-12.923124999999999,-70.610125,0,351.0,1411.2,1669,-257.79999999999995,-78.2,3.8007894,
172,3282.3559333232674,14236.461224893133,1453.5376376071001,429,-13.033875000000009,-70.483875,0,0.0,1411.2,1669,-257.79999999999995,0.0,4.2281513,
173,18859.597062864206,1269716.2828227691,3406.468362419149,296,-12.787125000000003,-70.575125,0,14.0,1411.2,1669,-257.79999999999995,-4.2,2.1152718,
174,2168.9404797475427,15365.649917803163,464.7729599459019,398,-13.020125000000007,-70.485875,0,0.0,1411.2,1669,-257.79999999999995,0.0,0.95187694,
175,10405.501171443222,1270005.343743454,3383.3532740574396,274,-12.668625000000006,-70.50637499999999,0,-4.0,1411.2,1669,-257.79999999999995,3.3,2.0834668,
176,4492.468913141956,10946.621379445758,4682.507669548275,456,-13.058125000000004,-70.46487499999999,0,89.5,1411.2,1669,-257.79999999999995,-14.2,13.374912,
