system:index,distance_dep,distance_nac,distance_vec,elevation,first,latitude,longitude,lossyear,offset,price_after,price_before,price_dif,scale,slope,.geo
1_1_2_740,5316.497162096954,12668.923027915824,3716.799370852748,444,0,-13.057625000000002,-70.48412499999999,0,-9.0,1411.2,1669,-257.79999999999995,6.1,2.0841389,
1_1_2_741,30081.61558314788,575.2541524446261,5956.58813222821,262,0,-12.907375000000002,-70.083625,0,79.5,1411.2,1669,-257.79999999999995,-22.4,2.0838768,
1_1_2_742,36677.8140423337,139.68343595528225,1876.6509908849212,250,0,-12.886375000000001,-70.02437499999999,0,20.5,1411.2,1669,-257.79999999999995,7.0,6.533319,
1_1_2_743,8462.121244805701,22714.650898552572,7233.375180935848,331,0,-12.973375000000004,-70.60912499999999,0,2.5,1411.2,1669,-257.79999999999995,-0.6,11.0321245,
1_1_2_744,36601.95010904688,4618.473059425027,1356.0780983549182,249,0,-12.834874999999997,-70.033125,1,0.0,1411.2,1669,-257.79999999999995,0.0,2.6552641,
1_1_2_745,9186.644638039912,24955.396823645387,5048.575305620004,356,0,-12.952875000000006,-70.606625,0,2.0,1411.2,1669,-257.79999999999995,-0.6,9.818237,
1_1_2_746,20437.13947962283,31626.304277537252,5174.354396790384,306,0,-12.816874999999996,-70.588625,0,0.0,1411.2,1669,-257.79999999999995,0.0,3.3995087,
1_1_2_747,48326.50346786371,4479.636135338371,9116.097651301325,258,0,-12.862625000000008,-69.919875,0,0.0,1411.2,1669,-257.79999999999995,0.0,0.0,
1_1_2_748,6233.066856634062,14570.574515640084,5224.835282902177,428,0,-13.053624999999997,-70.549875,0,0.0,1411.2,1669,-257.79999999999995,0.0,6.5334105,
1_1_2_749,17055.457904953953,31102.86758715021,2650.8255384231247,304,0,-12.785375000000002,-70.558125,0,1.0,1411.2,1669,-257.79999999999995,-0.2,2.1152587,
1_1_2_750,35607.364638601764,1923.401967710996,2611.731565459883,262,0,-12.900125000000003,-70.03337499999999,0,-7.5,1411.2,1669,-257.79999999999995,4.5,6.3251815,
1_1_2_751,7581.088202779194,17801.96265159489,8153.269170028399,487,0,-13.018124999999998,-70.602125,0,0.0,1411.2,1669,-257.79999999999995,0.0,5.3011537,
1_1_2_752,14237.482067763347,27133.598466449774,1532.6502725377882,302,0,-12.871375,-70.572375,0,112.5,1411.2,1669,-257.79999999999995,-25.0,0.9513097,
1_1_2_753,35423.058599784716,82.18384356469589,258.44027651641085,240,0,-12.878124999999997,-70.036625,0,-3.0,1411.2,1669,-257.79999999999995,8.1,4.723317,
1_1_2_754,43698.36195461706,8490.234238001782,7534.443194010717,246,0,-12.814875,-69.971125,0,0.0,1411.2,1669,-257.79999999999995,0.0,2.083717,
1_1_2_755,45548.19207393663,10668.345752275181,8797.138476918508,250,0,-12.797375000000002,-69.956875,0,-33.5,1411.2,1669,-257.79999999999995,20.1,6.6915264,
1_1_2_756,41324.53721473064,4040.6928716113066,5512.238339944802,258,0,-12.853125000000006,-69.985625,0,0.0,1411.2,1669,-257.79999999999995,2.6,3.7047918,
1_1_2_757,6678.7785306612095,20855.846093628712,7503.929186240813,366,0,-12.990375,-70.596375,0,-1.0,1411.2,1669,-257.79999999999995,0.6,8.697755,
1_1_2_758,14059.395525956934,22775.015961645837,3608.906094135599,285,0,-12.835875000000001,-70.501375,0,28.5,1411.2,1669,-257.79999999999995,-6.4,5.091792,
1_1_2_759,39465.07520780281,6490.405666925022,9444.380866643596,256,0,-12.954125000000005,-70.00037499999999,0,-45.0,1411.2,1669,-257.79999999999995,47.8,2.083958,
1_1_2_760,35016.517214873,3357.6664536970056,4656.710428420492,259,0,-12.919375000000002,-70.038625,0,0.0,1411.2,1669,-257.79999999999995,0.0,2.0838976,
1_1_2_761,8482.107083512437,25125.569041565515,2186.207284046588,338,0,-12.929625000000001,-70.572625,0,0.0,1411.2,1669,-257.79999999999995,0.0,5.9816546,
1_1_2_762,48037.204847701934,9223.39216687797,8249.552655178284,235,0,-12.812875000000005,-69.931125,0,107.0,1411.2,1669,-257.79999999999995,-31.2,1.3282852,
1_1_2_763,47035.10763201527,11343.74009692556,9343.17399255997,248,0,-12.791375000000002,-69.94387499999999,0,-8.5,1411.2,1669,-257.79999999999995,10.7,1.3282274,
1_1_2_764,7571.048396249979,30930.866209574695,3157.2523689886393,273,0,-12.707374999999999,-70.48112499999999,0,96.0,1411.2,1669,-257.79999999999995,-28.1,1.9008614,
1_1_2_765,19708.35094546068,36051.83495421275,987.9619759721509,290,0,-12.755125000000007,-70.591625,0,0.0,1411.2,1669,-257.79999999999995,0.4,0.95087034,
1_1_2_766,10766.617275028217,25678.927394106948,246.538215816352,304,0,-12.905875000000009,-70.571625,0,115.5,1411.2,1669,-257.79999999999995,-34.0,2.083874,
1_1_2_767,19515.243062675087,31748.926870034582,4630.403326783637,306,0,-12.798625000000001,-70.576875,0,0.0,1411.2,1669,-257.79999999999995,0.5,1.328247,
1_1_2_768,13510.090709295357,31935.354479377726,175.45464084387265,299,0,-12.749875000000003,-70.535125,0,46.0,1411.2,1669,-257.79999999999995,-5.2,2.7802885,
1_1_2_769,18958.08044115827,31256.38922552249,4946.795910686272,311,0,-12.834625000000003,-70.595625,0,0.0,1411.2,1669,-257.79999999999995,0.0,2.1155937,
1_1_2_770,17331.0723865651,26684.304135795053,433.1901802901408,299,0,-12.826625000000007,-70.540125,0,-20.5,1411.2,1669,-257.79999999999995,24.3,3.3668008,
1_1_2_771,710.5118583747307,17666.2507524862,1022.5750343156557,446,0,-12.997625,-70.509625,0,0.0,1411.2,1669,-257.79999999999995,0.0,2.8532736,
1_1_2_772,13138.001221142085,29545.454264659365,2438.010439655587,334,0,-12.901375000000002,-70.607125,0,9.0,1411.2,1669,-257.79999999999995,-2.7,6.880791,
1_1_2_773,45627.30266575049,7972.702860674167,9801.643721669616,240,0,-12.821875000000006,-69.95162499999999,0,128.5,1411.2,1669,-257.79999999999995,-38.0,0.0,
1_1_2_774,11069.644527306986,20004.13992772613,11265.806179487523,399,0,-13.001125000000002,-70.636875,0,0.0,1411.2,1669,-257.79999999999995,0.0,6.3272395,
1_1_2_775,14364.016181190957,31193.686072916644,4054.2372495675745,356,0,-12.899124999999998,-70.622125,0,-30.0,1411.2,1669,-257.79999999999995,27.9,8.745591,
1_1_2_776,14357.569061618016,29609.185086616788,3180.2122305627495,349,0,-12.884875000000008,-70.602375,0,0.0,1411.2,1669,-257.79999999999995,0.0,4.6705594,
1_1_2_777,15422.098972197397,32720.094548401714,38.750888346672134,299,0,-12.757374999999996,-70.551375,0,14.0,1411.2,1669,-257.79999999999995,-4.2,1.9012359,
1_1_2_778,13137.811474187733,18345.630281195212,13769.000776151379,353,0,-13.020875000000004,-70.65362499999999,0,0.0,1411.2,1669,-257.79999999999995,0.0,2.1168675,
1_1_2_779,33848.70065993983,3194.896496452878,1607.9848477802639,247,0,-12.851875000000007,-70.055125,0,0.0,1411.2,1669,-257.79999999999995,0.1,2.1157107,
1_1_2_780,2942.019776236987,16983.050580491457,589.9316184551604,440,0,-13.022374999999997,-70.520875,0,0.5,1411.2,1669,-257.79999999999995,-0.1,3.3676405,
1_1_2_781,6638.9933837453145,16077.65895075309,6919.393272504643,431,0,-13.035125000000008,-70.58387499999999,0,0.5,1411.2,1669,-257.79999999999995,-0.1,13.125987,
1_1_2_782,11312.467897566457,22545.939642320598,2364.9530554082185,324,0,-12.887875000000008,-70.533875,0,0.0,1411.2,1669,-257.79999999999995,0.0,5.860776,
1_1_2_783,10475.788201514632,25697.22794365848,319.45392325346586,305,0,-12.909374999999997,-70.572875,0,124.0,1411.2,1669,-257.79999999999995,-37.1,2.9380999,
1_1_2_784,1873.680215198988,21410.750186394438,2521.1062416893037,452,0,-12.987375,-70.549375,0,3.5,1411.2,1669,-257.79999999999995,-0.8,2.9996274,
1_1_2_785,5509.482200903304,21767.115266487108,6311.429396028853,345,0,-12.982875000000007,-70.58387499999999,0,0.0,1411.2,1669,-257.79999999999995,0.0,1.9029435,
1_1_2_786,11089.51692052082,31232.359890607462,1043.4432821464907,281,0,-12.735624999999999,-70.514875,0,-20.0,1411.2,1669,-257.79999999999995,12.0,1.3280772,
1_1_2_787,48921.319191459654,7065.075210812412,7940.493866220007,254,0,-12.833624999999998,-69.91862499999999,0,-3.5,1411.2,1669,-257.79999999999995,3.1,4.2254195,
1_1_2_788,7619.2295259809625,16713.084194924668,8072.678768658711,439,0,-13.028125000000003,-70.598625,0,-4.0,1411.2,1669,-257.79999999999995,2.8,13.770621,
1_1_2_789,47065.820207755176,8880.757105497576,9217.870368693259,239,0,-12.814374999999998,-69.939875,0,25.5,1411.2,1669,-257.79999999999995,-6.0,0.92740995,
1_1_2_790,45792.98037410552,5297.694689906717,9977.10331972491,262,0,-12.846625000000003,-69.945375,0,0.0,1411.2,1669,-257.79999999999995,0.0,3.9105337,
1_1_2_791,45473.803714884074,10231.604276746035,8790.198466186708,252,0,-12.801375000000007,-69.95712499999999,0,0.0,1411.2,1669,-257.79999999999995,0.0,0.92740995,
1_1_2_792,39593.908063570336,8197.260282826768,10975.894554785547,258,0,-12.969875000000002,-70.001375,0,-5.0,1411.2,1669,-257.79999999999995,3.0,2.1165178,
1_1_2_793,49662.846180281675,11205.851909311836,6685.393500888242,238,0,-12.792625000000001,-69.919625,0,0.0,1411.2,1669,-257.79999999999995,0.0,0.9510114,
1_1_2_794,10361.435974992422,23855.727508155338,7059.246144449823,310,0,-12.963875000000002,-70.62412499999999,0,17.0,1411.2,1669,-257.79999999999995,-4.7,1.9027991,
1_1_2_795,8541.63602985923,23368.176336052136,6559.22430762672,320,0,-12.967375000000004,-70.607625,0,0.0,1411.2,1669,-257.79999999999995,0.0,0.0,
1_1_2_796,10057.95689743616,19835.842677494657,5072.251657181385,344,0,-12.897625000000005,-70.51112499999999,0,0.0,1411.2,1669,-257.79999999999995,0.0,3.3671029,
1_1_2_797,12696.939755470716,20499.98228538678,5131.690586815284,315,0,-12.873874999999998,-70.504625,0,-19.5,1411.2,1669,-257.79999999999995,12.9,3.910933,
1_1_2_798,10817.788096319646,22590.726092248562,2325.895805249023,341,0,-12.892875000000004,-70.536625,0,0.0,1411.2,1669,-257.79999999999995,0.0,4.6273675,
1_1_2_799,43698.11592371541,1412.0717026008747,8601.738114592947,258,0,-12.883125000000007,-69.960375,0,0.0,1411.2,1669,-257.79999999999995,0.0,4.2260895,
1_1_2_800,12495.135603481445,20666.6740088337,5732.568815940388,298,0,-12.846874999999997,-70.485375,0,5.0,1411.2,1669,-257.79999999999995,2.5,4.8345995,
1_1_2_801,12076.380647066278,22439.330188441636,2655.4309940497715,307,0,-12.880125000000007,-70.528875,0,0.0,1411.2,1669,-257.79999999999995,0.0,1.3284674,
1_1_2_802,14382.716299846326,27499.841484004697,7399.795790540387,359,0,-12.934125000000009,-70.65062499999999,0,0.0,1411.2,1669,-257.79999999999995,0.0,1.8543341,
1_1_2_803,40440.36762571908,4192.401574840092,4621.414266621255,262,0,-12.851124999999996,-69.994125,0,0.0,1411.2,1669,-257.79999999999995,0.1,3.3669047,
1_1_2_804,39840.30719375294,2945.4861495560563,4152.011669605592,258,0,-12.862875000000003,-69.997875,0,0.0,1411.2,1669,-257.79999999999995,0.0,6.2294927,
1_1_2_805,44517.28989087647,3735.852544941894,8822.046358936714,252,0,-12.860624999999999,-69.955125,0,0.0,1411.2,1669,-257.79999999999995,0.0,1.8543341,
1_1_2_806,31220.278212280908,7008.01450767496,10729.186065135616,261,0,-12.966375,-70.078375,0,221.5,1411.2,1669,-257.79999999999995,-51.6,2.116493,
1_1_2_807,10557.250528461618,22251.595270936476,2674.643130765883,336,0,-12.894874999999999,-70.534125,0,0.0,1411.2,1669,-257.79999999999995,0.0,2.0838552,
1_1_2_808,9947.803120915449,34535.72312994584,2752.1369652819585,266,0,-12.678875000000005,-70.498125,0,0.5,1411.2,1669,-257.79999999999995,0.3,4.7013845,
1_1_2_809,6313.267930282516,15283.30157226679,6218.411666558041,405,0,-13.045375000000007,-70.56887499999999,0,0.5,1411.2,1669,-257.79999999999995,-0.1,15.0689,
1_1_2_810,18923.418926141443,33043.715170518975,3008.7383904062344,300,0,-12.781125000000003,-70.57787499999999,0,-2.0,1411.2,1669,-257.79999999999995,1.2,0.95096856,
1_1_2_811,15255.145194753963,28331.184773697634,2621.9457599025754,308,0,-12.865375,-70.581625,0,0.0,1411.2,1669,-257.79999999999995,0.0,0.0,
1_1_2_812,9331.06150785007,21227.438151278868,3878.817547213995,340,0,-12.905375000000006,-70.528375,0,0.0,1411.2,1669,-257.79999999999995,0.0,7.05638,
1_1_2_813,42386.71481889036,1522.5442622122707,7291.735389231583,256,0,-12.883125000000007,-69.972375,0,0.0,1411.2,1669,-257.79999999999995,0.0,1.8543341,
1_1_2_814,7463.872919805957,32512.272479984298,4992.298157823353,289,0,-12.681875000000005,-70.471125,0,0.0,1411.2,1669,-257.79999999999995,0.0,0.9505968,
1_1_2_815,14524.514656296664,30935.566601519215,3887.3109345353137,410,0,-12.893875000000008,-70.61812499999999,0,-54.0,1411.2,1669,-257.79999999999995,45.3,4.6706204,
1_1_2_816,47731.68112894734,12996.759091296462,8890.867304612226,247,0,-12.776624999999996,-69.939375,0,0.0,1411.2,1669,-257.79999999999995,0.0,4.70256,
1_1_2_817,44273.856114910675,1671.0665931239203,9062.623720683638,252,0,-12.879625000000004,-69.955375,0,0.0,1411.2,1669,-257.79999999999995,0.0,3.7047918,
1_1_2_818,47608.44459125845,3735.478734706089,9962.900498243,259,0,-12.870625000000004,-69.925625,0,0.0,1411.2,1669,-257.79999999999995,0.0,3.910884,
1_1_2_819,5537.208514682357,12069.254565535528,4288.578707666229,544,0,-13.061875,-70.480375,0,31.5,1411.2,1669,-257.79999999999995,-3.3,4.6273675,
1_1_2_820,9207.403636538113,20035.097137080127,4910.10486484275,366,0,-12.905375000000006,-70.516625,0,0.0,1411.2,1669,-257.79999999999995,0.0,14.706514,
1_1_2_821,16719.90535004761,36012.32307610845,2428.9468186871145,299,0,-12.729875000000007,-70.566625,0,0.0,1411.2,1669,-257.79999999999995,0.0,3.3663914,
1_1_2_822,20530.50853578437,32483.7291684359,6254.888824167681,312,0,-12.821124999999995,-70.600625,0,0.0,1411.2,1669,-257.79999999999995,0.0,2.1155014,
1_1_2_823,821.6352839276816,15343.27966281063,1019.254677375127,426,0,-13.004625000000004,-70.489125,0,0.5,1411.2,1669,-257.79999999999995,0.0,8.409959,
1_1_2_824,39050.70086002529,4842.322893547175,7737.051049480075,260,0,-12.937624999999997,-70.002625,0,-7.0,1411.2,1669,-257.79999999999995,4.2,0.0,
1_1_2_825,2629.2890045705635,15802.478738276524,136.93470667293067,410,0,-13.021375000000006,-70.494125,0,0.0,1411.2,1669,-257.79999999999995,0.0,1.9032394,
1_1_2_826,14916.301730912952,30848.19285600277,4040.9832014467715,361,0,-12.887124999999997,-70.61512499999999,0,0.0,1411.2,1669,-257.79999999999995,0.0,4.723324,
1_1_2_827,49611.20371660837,13196.30771154005,7072.468925076094,246,0,-12.774375000000006,-69.922375,0,0.0,1411.2,1669,-257.79999999999995,0.0,4.2246213,
1_1_2_828,453.34234563807604,13004.263393873423,823.9015038518357,400,0,-13.012625,-70.468375,0,0.5,1411.2,1669,-257.79999999999995,0.3,5.62761,
1_1_2_829,8360.113743080366,19001.17984773143,9047.271482011914,461,0,-13.007374999999996,-70.611625,0,41.5,1411.2,1669,-257.79999999999995,-11.4,3.8020756,
1_1_2_830,16931.574356053265,26080.727809948454,252.58597543765757,301,0,-12.837125,-70.541125,0,17.0,1411.2,1669,-257.79999999999995,6.5,4.703293,
1_1_2_831,35736.46581757714,1136.488721221797,410.9282076985276,254,0,-12.866875000000007,-70.035125,0,-28.0,1411.2,1669,-257.79999999999995,20.6,3.3669722,
1_1_2_832,20030.76829842031,31588.899615007544,5277.5042961388635,311,0,-12.822125,-70.591625,0,0.0,1411.2,1669,-257.79999999999995,0.1,1.3283107,
1_1_2_833,36673.083829518546,6750.359310170552,8204.841783852939,257,0,-12.950625000000002,-70.02562499999999,0,0.0,1411.2,1669,-257.79999999999995,0.0,2.1163843,
1_1_2_834,8005.133200019149,25568.736849285167,3067.8366003178853,341,0,-12.938375000000008,-70.578375,0,0.0,1411.2,1669,-257.79999999999995,0.0,12.13336,
1_1_2_835,13979.631314700195,27392.762672663765,1420.5688595864194,322,0,-12.876125000000002,-70.577125,0,2.0,1411.2,1669,-257.79999999999995,2.9,3.3670115,
1_1_2_836,6642.468547225414,20472.510429271035,7440.633082742158,369,0,-12.993875000000003,-70.596375,0,0.5,1411.2,1669,-257.79999999999995,-0.1,5.692383,
1_1_2_837,8886.98646471751,17063.059727147334,9419.008096894167,425,0,-13.025125000000003,-70.612375,0,1.0,1411.2,1669,-257.79999999999995,-0.2,3.9808881,
1_1_2_838,12436.85952865947,22478.511395035548,2698.064529133642,303,0,-12.876625000000004,-70.52737499999999,0,0.0,1411.2,1669,-257.79999999999995,0.0,2.0838234,
1_1_2_839,43054.141574295296,8489.684383051477,6830.967668302961,252,0,-12.813375000000008,-69.977375,0,0.0,1411.2,1669,-257.79999999999995,0.0,3.910046,
1_1_2_840,14944.031554243933,22608.867381494078,3516.346859310861,299,0,-12.846125,-70.50812499999999,0,-40.5,1411.2,1669,-257.79999999999995,24.6,1.3283753,
1_1_2_841,5247.006986770063,14682.388155843799,2283.5550213477363,483,0,-13.042625000000001,-70.514375,0,12.5,1411.2,1669,-257.79999999999995,-3.7,7.6272964,
1_1_2_842,37675.30153843124,4080.1478172901407,2021.5945975385064,253,0,-12.842624999999998,-70.02137499999999,0,-45.0,1411.2,1669,-257.79999999999995,47.5,0.95120025,
1_1_2_843,12707.449276309757,23409.701370524595,1708.387938082233,302,0,-12.875375000000005,-70.53637499999999,0,8.0,1411.2,1669,-257.79999999999995,1.9,2.8518782,
1_1_2_844,12680.733209721946,20680.334445893433,11864.747148700131,337,0,-12.998125000000002,-70.651625,0,-25.0,1411.2,1669,-257.79999999999995,15.0,3.980667,
1_1_2_845,12921.682405702735,34764.78612306034,1533.1421747439197,295,0,-12.705124999999995,-70.53037499999999,0,0.0,1411.2,1669,-257.79999999999995,0.2,2.6545653,
1_1_2_846,12636.112264595158,17127.595932903016,13200.982294131307,378,0,-13.030375000000006,-70.646625,0,0.0,1411.2,1669,-257.79999999999995,0.0,14.247504,
1_1_2_847,12446.200537702542,28087.978151700252,1405.6353213896843,317,0,-12.899375000000006,-70.592625,0,37.0,1411.2,1669,-257.79999999999995,-10.5,4.162227,
1_1_2_848,15252.327943259046,20109.664996139494,14690.630702378125,351,0,-13.011875000000003,-70.675625,0,-0.5,1411.2,1669,-257.79999999999995,0.3,0.92740995,
1_1_2_849,31115.506033383113,1337.5625430762573,4026.5964668756747,254,0,-12.883125000000007,-70.075625,0,74.0,1411.2,1669,-257.79999999999995,-9.8,2.1159227,
1_1_2_850,600.6631902042993,19191.951029248747,275.24482798416255,392,0,-13.003875000000008,-70.53162499999999,0,0.0,1411.2,1669,-257.79999999999995,0.0,0.92740995,
1_1_2_851,11004.97809721428,25981.4809079229,61.25306164621615,301,0,-12.904624999999996,-70.574125,0,69.5,1411.2,1669,-257.79999999999995,-20.7,3.8005114,
1_1_2_852,34622.55676594006,2971.557595462665,897.4040961324898,254,0,-12.850875000000002,-70.048125,0,-6.0,1411.2,1669,-257.79999999999995,9.0,1.3283882,
1_1_2_853,31622.114862092625,6002.509001598416,9458.949223575764,264,0,-12.956125,-70.072875,0,200.0,1411.2,1669,-257.79999999999995,-44.7,3.3673544,
1_1_2_854,9449.646335664664,33387.50824458493,2574.4353166679157,246,0,-12.687875000000005,-70.492625,0,30.5,1411.2,1669,-257.79999999999995,-8.9,0.92740995,
1_1_2_855,18199.033312360152,32105.500313800036,2912.0994279256674,302,0,-12.784625000000005,-70.569625,0,22.5,1411.2,1669,-257.79999999999995,-6.6,1.8543341,
1_1_2_856,13019.080357865643,33200.1045742594,930.87931754498,282,0,-12.728875000000002,-70.532875,0,89.0,1411.2,1669,-257.79999999999995,-25.0,2.9968386,
1_1_2_857,37687.9799817655,1083.6867598195536,3681.1322527990837,256,0,-12.900125000000003,-70.014375,1,23.0,1411.2,1669,-257.79999999999995,-6.8,0.0,
1_1_2_858,2664.470804831572,12147.07860725351,3437.9996050290183,402,0,-13.039874999999995,-70.464125,0,5.5,1411.2,1669,-257.79999999999995,-1.0,4.705775,
1_1_2_859,3750.2265462819046,16285.008604283179,2712.213885760003,516,0,-13.032875000000004,-70.538375,0,0.0,1411.2,1669,-257.79999999999995,0.0,19.191898,
1_1_2_860,28931.57810405657,4905.880316983926,10758.989248333319,266,0,-12.955375000000004,-70.097625,0,0.0,1411.2,1669,-257.79999999999995,0.0,1.8543341,
1_1_2_861,7980.31474073586,25569.282588378395,1838.0797176237606,294,0,-12.767624999999995,-70.474125,0,0.0,1411.2,1669,-257.79999999999995,0.0,3.824225,
1_1_2_862,13657.55619621188,32956.365216968465,883.6881055942474,299,0,-12.738624999999999,-70.538125,0,32.5,1411.2,1669,-257.79999999999995,-2.3,2.083586,
1_1_2_863,35838.39353902641,5600.514057706782,6830.289895112031,256,0,-12.938874999999996,-70.032125,0,43.5,1411.2,1669,-257.79999999999995,23.6,1.9026083,
1_1_2_864,45596.38947529107,54.78672471573862,10916.074452507997,238,0,-12.901624999999996,-69.942125,0,31.5,1411.2,1669,-257.79999999999995,-6.2,5.092946,
1_1_2_865,41293.06138232503,5228.6501083050225,5508.408601652015,264,0,-12.841875000000002,-69.987875,0,0.0,1411.2,1669,-257.79999999999995,0.0,5.091899,
1_1_2_866,45973.16090513968,199.42561762554988,11364.058117619548,241,0,-12.904375000000002,-69.938625,0,-15.0,1411.2,1669,-257.79999999999995,13.4,3.800507,
1_1_2_867,13685.296698954075,26381.999221345985,7646.972164039037,336,0,-12.944125,-70.648625,0,0.0,1411.2,1669,-257.79999999999995,0.0,8.581427,
1_1_2_868,14896.068265932632,25573.357634360123,367.5521477271329,293,0,-12.857375000000005,-70.548875,0,27.5,1411.2,1669,-257.79999999999995,-3.6,7.3788605,
1_1_2_869,7905.677962048025,25209.308228638805,4371.975590594978,342,0,-12.950874999999996,-70.590625,0,0.0,1411.2,1669,-257.79999999999995,0.0,5.4295654,
1_1_2_870,15432.873554325482,20490.99772548044,14517.535380431995,358,0,-13.008624999999995,-70.676875,0,0.0,1411.2,1669,-257.79999999999995,0.1,4.7234163,
1_1_2_871,7053.802413963638,20824.416611093402,5169.548576282454,335,0,-12.926874999999995,-70.53162499999999,0,0.0,1411.2,1669,-257.79999999999995,0.0,3.8243742,
1_1_2_872,9903.29632808209,32866.79750181897,1152.5959530951461,273,0,-12.701625000000007,-70.501625,0,121.5,1411.2,1669,-257.79999999999995,-33.2,3.3662722,
1_1_2_873,34665.9149333553,5708.19776637524,7413.879410694565,257,0,-12.944375000000008,-70.043375,0,165.0,1411.2,1669,-257.79999999999995,-29.1,0.0,
1_1_2_874,5005.690887722466,15704.211239370057,4264.632979742137,455,0,-13.042124999999999,-70.549125,0,4.0,1411.2,1669,-257.79999999999995,1.6,12.00724,
1_1_2_875,31117.358168692303,1580.3553496761415,3999.2190809972512,254,0,-12.880624999999995,-70.075875,0,36.0,1411.2,1669,-257.79999999999995,-5.3,1.3284688,
1_1_2_876,29829.367540786054,7046.12031914584,12261.332472735498,267,0,-12.974625000000003,-70.093125,0,125.5,1411.2,1669,-257.79999999999995,-20.2,1.9028819,
1_1_2_877,15771.552513111323,27305.90252462955,598.3871853848581,293,0,-12.809375000000003,-70.533125,0,85.0,1411.2,1669,-257.79999999999995,-21.8,1.9016268,
1_1_2_878,10903.999871257463,20595.32212187595,10636.34248826108,357,0,-12.995374999999996,-70.635375,0,12.0,1411.2,1669,-257.79999999999995,-3.6,10.70755,
1_1_2_879,16821.541887840573,27655.015567471833,1549.7802263546919,302,0,-12.842624999999998,-70.562125,0,-16.5,1411.2,1669,-257.79999999999995,10.3,5.7630777,
1_1_2_880,13503.271206938967,26137.734288353626,1276.020615390237,277,0,-12.803624999999997,-70.512875,0,5.0,1411.2,1669,-257.79999999999995,-1.5,3.9790857,
1_1_2_881,28539.6242351001,5626.765919547293,11266.62383393883,267,0,-12.964124999999996,-70.102875,0,0.0,1411.2,1669,-257.79999999999995,0.0,0.0,
1_1_2_882,27.386901219350055,9942.803078041225,4035.8295126256844,400,0,-13.022125000000003,-70.440625,0,34.0,1411.2,1669,-257.79999999999995,-10.2,2.8535576,
1_1_2_883,10525.558492920489,21392.593895011534,9658.33854236461,373,0,-12.987375,-70.63137499999999,0,10.0,1411.2,1669,-257.79999999999995,-3.0,14.33796,
1_1_2_884,20199.627874494778,32572.691326335356,4803.811279096607,306,0,-12.796374999999998,-70.584625,0,0.0,1411.2,1669,-257.79999999999995,0.0,0.0,
1_1_2_885,9949.820637875393,33614.458471538375,1917.5365712166026,249,0,-12.689875,-70.498375,0,5.0,1411.2,1669,-257.79999999999995,-1.2,0.0,
1_1_2_886,10304.894647267587,17917.470012471826,10919.066185919817,403,0,-13.018875000000008,-70.627625,0,0.0,1411.2,1669,-257.79999999999995,0.0,13.770613,
1_1_2_887,19366.515752401112,31827.4621507515,5511.978254150769,313,0,-12.832875000000001,-70.600625,0,0.0,1411.2,1669,-257.79999999999995,0.0,3.9103305,
1_1_2_888,5655.39826863717,18321.972438911867,6219.876376595979,431,0,-13.014375000000001,-70.584875,0,26.5,1411.2,1669,-257.79999999999995,-7.7,14.775648,
1_1_2_889,32843.74617993629,5242.866952945831,7787.785451483772,253,0,-12.944625000000002,-70.060125,0,2.0,1411.2,1669,-257.79999999999995,-0.1,4.7233677,
1_1_2_890,33739.77453261172,2016.1178387307716,1590.3456851242622,256,0,-12.864625000000004,-70.05387499999999,0,52.0,1411.2,1669,-257.79999999999995,-1.6,1.9020447,
1_1_2_891,29777.399791393582,5082.715938756259,9989.811832187073,263,0,-12.952624999999998,-70.089375,0,0.0,1411.2,1669,-257.79999999999995,0.0,0.0,
1_1_2_892,10003.256064421266,21001.134927129013,9713.114604703102,415,0,-12.990375,-70.626875,0,22.0,1411.2,1669,-257.79999999999995,-6.6,4.6712894,
1_1_2_893,15105.10574973957,27848.5007574016,493.1780902089116,298,0,-12.799625000000006,-70.530875,0,3.0,1411.2,1669,-257.79999999999995,12.2,1.3282499,
1_1_2_894,12344.095636300173,21717.097605539013,4778.397849903552,308,0,-12.833624999999998,-70.485875,0,0.0,1411.2,1669,-257.79999999999995,0.0,3.9103427,
1_1_2_895,19607.42434014204,31669.94122408829,4792.825051329983,304,0,-12.800125000000008,-70.577125,0,0.0,1411.2,1669,-257.79999999999995,1.4,2.8510258,
1_1_2_896,13655.498911365727,20993.567148623868,5135.98092101169,298,0,-12.854124999999996,-70.495625,0,-0.5,1411.2,1669,-257.79999999999995,0.3,2.6553679,
1_1_2_897,42616.08232051889,4629.218299634813,10159.789103420237,257,0,-12.939374999999998,-69.970125,0,0.0,1411.2,1669,-257.79999999999995,0.0,0.92740995,
1_1_2_898,34513.11728304915,805.673933462258,2020.6477986336579,258,0,-12.894625000000005,-70.04362499999999,0,83.5,1411.2,1669,-257.79999999999995,-13.9,2.1160023,
1_1_2_899,14967.046371362638,20786.393594242967,13800.939283768254,343,0,-13.003875000000008,-70.672375,0,2.0,1411.2,1669,-257.79999999999995,-0.2,4.723413,
1_1_2_900,7534.283921609656,26854.546815925245,3189.504482038297,300,0,-12.753875000000008,-70.477125,0,0.0,1411.2,1669,-257.79999999999995,0.0,4.9995804,
1_1_2_901,7620.36104263072,21746.925228744458,7985.776129584757,344,0,-12.982124999999996,-70.603625,0,14.5,1411.2,1669,-257.79999999999995,-1.6,3.9805372,
