system:index,distance_dep,distance_nac,distance_vec,elevation,first,landform,latitude,longitude,lossyear,offset,price_after,price_before,price_dif,scale,slope,.geo
1_1_1_2_1659,13301.056052571446,29684.667651389085,4916.881756952574,247,1,21,-12.641625000000005,-70.267875,1,6.0,1669,1571.5,97.5,-1.6,2.9959116,
1_1_1_2_1660,16698.156587755406,27106.370432473268,892.3870144147626,297,1,31,-12.842124999999996,-70.555875,0,-62.0,1669,1571.5,97.5,40.4,3.3997483,
1_1_1_2_1661,11930.03009747708,33988.07473684173,910.9416754232673,280,1,24,-12.706125,-70.52137499999999,0,79.0,1669,1571.5,97.5,12.7,2.0835307,
1_1_1_2_1662,14449.781568054996,23330.76673259343,11278.01663332878,385,1,21,-12.977125000000001,-70.666125,0,-59.0,1669,1571.5,97.5,68.4,9.906626,
1_1_1_2_1663,10414.501413712902,32581.781999472794,235.73340380798484,277,1,34,-12.711124999999996,-70.50812499999999,0,109.0,1669,1571.5,97.5,-18.0,1.8543341,
1_1_1_2_1664,9400.254987503165,26159.76813674039,3690.6035878996245,325,1,21,-12.941874999999996,-70.600875,0,17.0,1669,1571.5,97.5,1.0,2.0839367,
1_1_1_2_1665,8496.890523041171,37413.936279099056,4461.5433312346495,269,1,34,-12.642624999999995,-70.492875,1,-25.0,1669,1571.5,97.5,15.0,2.9959204,
1_1_1_2_1666,13631.58496867847,16526.326123643437,14159.528555268735,336,1,31,-13.038375000000002,-70.65362499999999,0,18.5,1669,1571.5,97.5,2.1,2.6563728,
1_1_1_2_1667,11869.670272006291,34815.26867752592,685.1112342235217,279,1,21,-12.692125000000004,-70.517625,0,71.5,1669,1571.5,97.5,9.9,3.9781919,
1_1_1_2_1668,35798.6716296057,11734.642851054175,3002.807601430857,252,1,21,-12.770125000000007,-70.050625,0,11.5,1669,1571.5,97.5,-2.7,5.7614737,
1_1_1_2_1669,40103.049011726354,22526.758161222653,13534.278981693902,240,1,21,-12.671625000000006,-70.024625,0,-15.0,1669,1571.5,97.5,9.8,2.114494,
1_1_1_2_1670,14146.201794173485,28561.538047371854,774.9729392957054,291,1,24,-12.787374999999997,-70.527875,1,73.5,1669,1571.5,97.5,14.6,1.3282169,
1_1_1_2_1671,945.4777200656952,5301.673306939576,582.2136576584772,395,1,21,-13.056875000000005,-70.403375,0,-42.0,1669,1571.5,97.5,40.6,5.547545,
1_1_1_2_1672,33908.074029093536,14993.152669221556,6719.013123367877,260,1,34,-12.743875000000003,-70.072625,0,-15.0,1669,1571.5,97.5,9.8,0.0,
1_1_1_2_1673,1269956.1135917204,21159.29484614812,8511.50607954829,207,1,42,-12.688874999999996,-69.865625,0,0.0,1669,1571.5,97.5,5.0,2.1146095,
1_1_1_2_1674,16141.582411815958,13981.367110746409,8288.770093879395,308,1,31,-13.078125,-70.221125,1,3.5,1669,1571.5,97.5,-0.7,0.0,
1_1_1_2_1675,9085.150988274016,29878.257340264005,2683.8800978619943,277,1,21,-12.734375,-70.496625,1,65.0,1669,1571.5,97.5,-13.8,6.77371,
1_1_1_2_1676,12929.140971681954,20982.469703109757,11818.620851408412,331,1,34,-12.995874999999998,-70.653875,0,0.0,1669,1571.5,97.5,1.0,2.6561394,
1_1_1_2_1677,32118.09059014465,31248.79708300801,14051.450561188874,246,1,21,-12.596625000000003,-70.09287499999999,0,2.0,1669,1571.5,97.5,0.4,2.7802885,
1_1_1_2_1678,37292.6600650882,10801.443254746007,1797.9860063969404,240,1,21,-12.778125000000003,-70.035625,0,-2.0,1669,1571.5,97.5,1.2,2.0836537,
1_1_1_2_1679,39217.34486453976,5769.679525694962,8662.166337851739,253,1,41,-12.946875000000006,-70.001875,0,0.0,1669,1571.5,97.5,0.0,0.9515972,
1_1_1_2_1680,19145.969795019126,34657.22846006416,2378.1576405241926,237,1,21,-12.595875000000007,-70.211375,0,8.0,1669,1571.5,97.5,0.9,3.906899,
1_1_1_2_1681,2995.4258441077836,35044.02765546356,113.0029955441586,266,1,31,-12.638625000000005,-70.44262499999999,0,2.5,1669,1571.5,97.5,8.3,3.9777646,
1_1_1_2_1682,1269836.1264545629,15661.81266997259,3041.7488182644347,233,1,24,-12.738124999999997,-69.855375,0,-47.0,1669,1571.5,97.5,31.0,0.95080674,
1_1_1_2_1683,42191.31976298306,8499.385274244194,12594.533975409302,256,1,34,-12.974625000000003,-69.97812499999999,0,0.0,1669,1571.5,97.5,0.0,2.999488,
1_1_1_2_1684,19408.295883061775,15015.057806919338,11752.583298164614,297,1,31,-13.055374999999998,-70.195375,1,0.0,1669,1571.5,97.5,0.0,2.656466,
1_1_1_2_1685,4640.5932941625215,38560.47510384662,4251.619317397591,252,1,21,-12.599874999999997,-70.434375,0,25.0,1669,1571.5,97.5,5.7,1.9000615,
1_1_1_2_1686,8590.1579203006,31950.343995757943,2374.514904818061,277,1,24,-12.702124999999995,-70.489375,0,-115.0,1669,1571.5,97.5,80.4,2.9965544,
1_1_1_2_1687,34479.332357722495,6750.300000567105,8615.172660279693,257,1,41,-12.955124999999995,-70.046375,0,-116.0,1669,1571.5,97.5,71.8,2.0839596,
1_1_1_2_1688,1269110.6465686853,13035.914623092116,19493.444154600922,246,1,21,-13.031875,-69.922125,0,-51.0,1669,1571.5,97.5,45.7,2.1169443,
1_1_1_2_1689,32523.9446873737,389.3417288340969,2942.7825537976037,256,1,34,-12.889875000000004,-70.062125,0,-120.0,1669,1571.5,97.5,87.7,2.6555622,
1_1_1_2_1690,45211.994406481004,20941.334420096337,12746.731484697117,232,1,24,-12.695374999999999,-69.97687499999999,0,0.0,1669,1571.5,97.5,0.0,1.8543341,
1_1_1_2_1691,38957.58720305761,3786.543345383719,6734.704003428357,253,1,34,-12.926874999999995,-70.002875,1,-38.5,1669,1571.5,97.5,23.1,2.1162224,
1_1_1_2_1692,26495.21295853305,8946.778254264573,11131.54371026477,275,1,21,-12.994875000000008,-70.130875,0,-32.0,1669,1571.5,97.5,37.8,3.3675218,
1_1_1_2_1693,10272.537112783799,29037.86830092795,3108.4395030569663,283,1,21,-12.753375000000005,-70.503875,0,4.5,1669,1571.5,97.5,14.2,5.4283996,
1_1_1_2_1694,18655.983751816653,29932.738833197283,3724.902881067998,307,1,34,-12.830624999999998,-70.579125,0,53.5,1669,1571.5,97.5,8.0,0.95115507,
1_1_1_2_1695,39170.29306203146,7250.186429917143,9908.939514215774,257,1,24,-12.960374999999999,-70.003875,0,-114.5,1669,1571.5,97.5,68.7,2.999331,
1_1_1_2_1696,42326.63472400909,8824.497504900166,12917.588158297685,249,1,34,-12.977625000000003,-69.977375,0,0.0,1669,1571.5,97.5,0.0,4.162498,
1_1_1_2_1697,4629.509429154073,15325.32868821597,3167.896185156515,536,1,21,-13.041125000000008,-70.535375,0,-26.0,1669,1571.5,97.5,31.8,15.696295,
1_1_1_2_1698,34750.829593383896,11599.68668529286,14077.358070805123,262,1,24,-13.004374999999996,-70.054625,0,-48.0,1669,1571.5,97.5,31.0,2.1167548,
1_1_1_2_1699,14768.472246854228,28848.32888282552,1136.6598357262917,294,1,24,-12.789124999999999,-70.53337499999999,0,-142.5,1669,1571.5,97.5,99.7,2.655017,
1_1_1_2_1700,14390.270088257994,21934.42909248705,4146.261649385037,304,1,31,-12.858125000000001,-70.509625,0,0.0,1669,1571.5,97.5,0.0,8.280702,
1_1_1_2_1701,20302.607932542775,34327.76393046982,3590.6356455608748,302,1,41,-12.779375000000002,-70.591625,0,-119.0,1669,1571.5,97.5,79.4,2.937941,
1_1_1_2_1702,50304.06324675032,26471.281934469105,14917.884248394152,238,1,21,-12.650875,-69.928375,0,-2.0,1669,1571.5,97.5,1.6,5.4905486,
1_1_1_2_1703,9634.905098334193,22968.785451047523,2809.2310778211518,319,1,31,-12.906125000000003,-70.545625,0,-60.5,1669,1571.5,97.5,37.8,5.8608203,
1_1_1_2_1704,1269771.4061047386,13684.442792406098,5020.37641820742,227,1,21,-12.764624999999995,-69.90237499999999,0,-4.5,1669,1571.5,97.5,18.0,7.5764823,
1_1_1_2_1705,41330.34289603473,11962.289116387914,14977.915989657891,252,1,21,-13.005624999999995,-69.992625,0,9.0,1669,1571.5,97.5,-2.0,5.0947804,
1_1_1_2_1706,11853.067520704952,23839.680139648826,1054.2334856707835,309,1,21,-12.885125000000002,-70.545625,0,10.0,1669,1571.5,97.5,23.8,3.3670495,
1_1_1_2_1707,17524.557253960134,26553.517868520692,312.3747063277056,291,1,31,-12.831874999999997,-70.542625,1,-15.0,1669,1571.5,97.5,12.4,2.6552477,
1_1_1_2_1708,1269125.67351936,12654.907567115082,17651.18995044317,245,1,34,-13.025875,-69.898125,0,-72.5,1669,1571.5,97.5,56.6,2.116902,
1_1_1_2_1709,12025.73657722946,25232.766779466016,7014.4095339468395,327,1,31,-12.952624999999998,-70.635875,1,-1.0,1669,1571.5,97.5,17.6,0.95161843,
1_1_1_2_1710,18279.656013097003,29826.874090405163,3661.4621153166963,311,1,24,-12.834874999999997,-70.580625,1,80.5,1669,1571.5,97.5,-19.2,2.0837514,
1_1_1_2_1711,32001.730397941366,2431.1490294997748,5454.885162291601,262,1,24,-12.918374999999997,-70.066125,1,-53.5,1669,1571.5,97.5,32.1,0.95148814,
1_1_1_2_1712,9812.496307647594,29929.96800844348,2453.9656683052235,285,1,24,-12.739874999999998,-70.502625,0,36.5,1669,1571.5,97.5,12.1,4.1616807,
1_1_1_2_1713,39408.75229442775,14036.709170150692,16033.247353434397,238,1,31,-13.021375000000006,-70.01537499999999,0,8.5,1669,1571.5,97.5,3.3,6.6158996,
1_1_1_2_1714,1269976.8070011998,22327.208739720594,9595.256929406361,234,1,21,-12.680374999999998,-69.874375,0,-8.5,1669,1571.5,97.5,5.1,2.9963212,
1_1_1_2_1715,1269808.0504080772,14760.926453911046,2063.128944098751,233,1,21,-12.749625000000009,-69.86512499999999,1,-18.0,1669,1571.5,97.5,13.9,1.8543341,
1_1_1_2_1716,11720.852439800972,1240.1837231290604,5488.682333392686,307,1,31,-12.944375000000008,-70.256125,0,62.5,1669,1571.5,97.5,-7.4,0.92740995,
1_1_1_2_1717,28859.320374656447,11283.50889417134,14038.930488032294,277,1,31,-13.017375000000001,-70.116625,0,0.0,1669,1571.5,97.5,0.0,2.1168447,
1_1_1_2_1718,25438.506507651815,32410.184809316088,7372.27421171611,247,1,21,-12.603875000000002,-70.15362499999999,0,-1.0,1669,1571.5,97.5,3.1,9.095142,
1_1_1_2_1719,49540.95381478502,26314.363358304545,15088.590706225681,239,1,21,-12.653875,-69.935625,0,32.0,1669,1571.5,97.5,14.7,4.223007,
1_1_1_2_1720,38670.74954810238,7320.171773177071,9652.958572006362,256,1,24,-12.959625000000003,-70.008375,1,-102.0,1669,1571.5,97.5,61.2,2.1164472,
1_1_1_2_1721,6689.473560297253,1170.0183443114856,7128.528005119668,315,1,21,-13.000625,-70.35487499999999,0,-15.0,1669,1571.5,97.5,15.2,1.8543341,
1_1_1_2_1722,19181.503072212927,31540.91480427238,4436.41874875795,302,1,41,-12.797875000000005,-70.573875,0,70.0,1669,1571.5,97.5,-12.5,1.3282447,
1_1_1_2_1723,32189.792018698914,1429.1707003528552,4415.718751112691,263,1,24,-12.907875000000004,-70.064375,0,-83.0,1669,1571.5,97.5,68.3,1.328543,
1_1_1_2_1724,15057.84458667832,25952.934643224045,651.2411928368464,292,1,21,-12.815875000000005,-70.522375,0,-12.5,1669,1571.5,97.5,19.3,2.9977694,
1_1_1_2_1725,45235.46323240316,11319.53103768915,17158.25444064253,254,1,24,-13.010625000000005,-69.95712499999999,0,-5.5,1669,1571.5,97.5,8.1,2.1167967,
1_1_1_2_1726,12951.807001241647,28843.39814882016,4018.3938885280245,401,1,11,-12.918125000000003,-70.623125,0,33.0,1669,1571.5,97.5,-1.8,3.3671908,
1_1_1_2_1727,15289.081721708026,13585.970739644503,7377.524607778608,323,1,21,-13.087125,-70.227875,0,-133.5,1669,1571.5,97.5,83.5,0.92740995,
1_1_1_2_1728,49762.51789518264,26528.39944550364,15172.58357363337,233,1,21,-12.651375000000002,-69.933375,0,17.0,1669,1571.5,97.5,2.3,6.610955,
1_1_1_2_1729,10669.86623382092,30797.601915048086,1507.3637082665296,276,1,34,-12.737125000000006,-70.510875,1,23.0,1669,1571.5,97.5,11.4,2.0835836,
1_1_1_2_1730,15242.078477890469,23298.616310603265,2790.638566508877,297,1,31,-12.850375,-70.519375,0,-32.0,1669,1571.5,97.5,25.9,8.049848,
1_1_1_2_1731,1695.292320840446,33482.717422533875,1279.0898411195649,261,1,31,-12.630624999999995,-70.380875,0,4.0,1669,1571.5,97.5,2.2,3.365974,
1_1_1_2_1732,13957.11981009372,23813.333768743505,10356.405547469038,337,1,31,-12.970875000000007,-70.660375,0,-43.5,1669,1571.5,97.5,37.5,0.0,
1_1_1_2_1733,12416.532253114272,20134.018827223983,12108.448181669031,339,1,31,-13.002625000000009,-70.649125,1,-16.0,1669,1571.5,97.5,9.6,0.0,
1_1_1_2_1734,17462.77608908586,27061.741118718248,526.9914430795832,304,1,24,-12.833624999999998,-70.54962499999999,0,19.0,1669,1571.5,97.5,7.9,3.3996668,
1_1_1_2_1735,31941.025854100313,2059.010505430851,5149.894491948184,260,1,24,-12.914625000000001,-70.066625,0,-102.0,1669,1571.5,97.5,62.7,0.92740995,
1_1_1_2_1736,1269121.9038886584,12549.7963869151,18858.406190098933,246,1,21,-13.027375000000006,-69.918375,0,-19.5,1669,1571.5,97.5,26.9,3.3676622,
1_1_1_2_1737,46463.8086331173,11341.70140716935,18093.586355459043,249,1,31,-13.013874999999999,-69.946375,0,47.5,1669,1571.5,97.5,-0.7,3.401389,
1_1_1_2_1738,42240.67077531539,8635.001485921426,12725.458777027077,256,1,34,-12.975875000000002,-69.977875,1,0.0,1669,1571.5,97.5,0.0,3.912436,
1_1_1_2_1739,45708.14775157045,13594.912723163745,8994.164440644365,228,1,21,-12.769874999999999,-69.959125,0,0.0,1669,1571.5,97.5,0.0,5.860491,
1_1_1_2_1740,7651.608104475336,38065.45073789873,3629.8385801128657,265,1,34,-12.630125000000007,-70.484375,0,0.0,1669,1571.5,97.5,0.0,2.9377608,
1_1_1_2_1741,21296.53021213874,33048.08417135327,3155.6881546648724,233,1,31,-12.611625000000004,-70.191375,1,2.5,1669,1571.5,97.5,1.2,6.0066943,
1_1_1_2_1742,12188.466128498358,25663.12063592873,6716.95999153129,331,1,31,-12.948625000000007,-70.635625,0,-106.5,1669,1571.5,97.5,73.0,8.408447,
1_1_1_2_1743,14304.957804529437,21974.650125923243,4088.9311060056566,304,1,24,-12.858874999999998,-70.510625,1,0.0,1669,1571.5,97.5,0.0,0.0,
1_1_1_2_1744,10155.331597460032,27719.72941235343,2072.578850179158,303,1,41,-12.927625000000006,-70.596375,0,80.0,1669,1571.5,97.5,-9.1,2.938122,
1_1_1_2_1745,36427.12493876399,6023.869547420563,7394.184905386061,255,1,34,-12.943375000000003,-70.027125,1,-7.5,1669,1571.5,97.5,4.9,3.4007118,
1_1_1_2_1746,8688.831754622242,22490.331553415755,3424.083536982897,326,1,31,-12.914625000000001,-70.543875,0,-67.5,1669,1571.5,97.5,40.5,2.116139,
1_1_1_2_1747,2455.034066480163,3606.8220073460493,3835.0970241403693,348,1,31,-13.028374999999997,-70.381875,0,22.0,1669,1571.5,97.5,-1.0,4.705631,
1_1_1_2_1748,4056.8546943999127,31823.792294441526,3329.520644869074,288,1,24,-12.671125000000004,-70.441625,1,-54.0,1669,1571.5,97.5,34.9,5.68513,
1_1_1_2_1749,9086.716591604347,27340.56474980012,2506.6905893171756,286,1,34,-12.760625000000005,-70.489625,0,60.5,1669,1571.5,97.5,8.9,2.9971766,
1_1_1_2_1750,12956.52536100238,20989.707795514078,11835.586715330937,330,1,34,-12.995874999999998,-70.654125,0,0.0,1669,1571.5,97.5,1.0,1.3287836,
1_1_1_2_1751,16041.949726261377,14022.628116603886,8163.103417947697,315,1,31,-13.081125,-70.221625,0,0.0,1669,1571.5,97.5,0.0,3.8245206,
1_1_1_2_1752,43801.18698541024,1607.7987602099088,9571.240523005936,250,1,24,-12.911375000000007,-69.958375,0,-63.0,1669,1571.5,97.5,38.3,0.0,
1_1_1_2_1753,11950.900146228098,32163.60274366842,5749.525664108619,242,1,31,-12.619875000000008,-70.276875,0,1.0,1669,1571.5,97.5,9.4,3.3659298,
1_1_1_2_1754,45141.51331685196,20970.90210362432,12750.661274187984,236,1,24,-12.694874999999996,-69.977625,1,0.0,1669,1571.5,97.5,0.0,0.0,
1_1_1_2_1755,41446.18409137278,3259.652753868986,8396.453369403675,251,1,41,-12.926375000000007,-69.980125,1,-1.0,1669,1571.5,97.5,1.2,0.0,
1_1_1_2_1756,4908.045358313003,34383.36581122186,5376.131015543526,250,1,21,-12.613624999999999,-70.340875,1,-15.0,1669,1571.5,97.5,9.0,4.7006054,
1_1_1_2_1757,2630.232989358187,8268.468977056655,2192.331222165826,431,1,31,-13.059375000000003,-70.433875,1,141.5,1669,1571.5,97.5,-28.6,8.6170845,
1_1_1_2_1758,11650.316236259263,31637.521296312996,6084.628179444681,249,1,21,-12.625124999999997,-70.280125,0,-2.0,1669,1571.5,97.5,3.5,5.97518,
1_1_1_2_1759,1269840.4100614863,15813.518012738625,3236.351974885717,236,1,24,-12.736374999999995,-69.854375,0,-46.5,1669,1571.5,97.5,33.3,1.3280795,
1_1_1_2_1760,2703.6759432219374,5907.395775571767,329.7470186574498,473,1,21,-13.075874999999996,-70.419875,1,-37.5,1669,1571.5,97.5,22.7,5.3017855,
1_1_1_2_1761,4730.827563032956,30830.810387620524,4593.906443312935,284,1,41,-12.682625000000002,-70.443625,0,-61.0,1669,1571.5,97.5,36.6,1.9006747,
1_1_1_2_1762,32420.493611903716,12160.387261934937,16392.40056457288,264,1,31,-13.020125000000007,-70.081875,1,4.0,1669,1571.5,97.5,8.4,4.7055283,
1_1_1_2_1763,47200.78320366547,10599.814308443056,9118.220246332743,247,1,24,-12.798375000000007,-69.941625,1,0.0,1669,1571.5,97.5,0.0,1.3282461,
1_1_1_2_1764,13430.980881217894,21693.61538656107,4657.884353794147,294,1,31,-12.843125,-70.494625,0,1.5,1669,1571.5,97.5,31.2,0.92740995,
1_1_1_2_1765,34526.188589979676,2022.4548930830729,1094.7956199784169,255,1,24,-12.859875000000002,-70.047375,1,63.5,1669,1571.5,97.5,4.4,4.670387,
1_1_1_2_1766,12754.998307285174,28747.619717975624,3847.6386435193617,380,1,21,-12.918875,-70.621375,0,-21.0,1669,1571.5,97.5,21.7,5.9814215,
1_1_1_2_1767,41296.990736583466,11603.741020839396,14662.156319235159,256,1,21,-13.002375,-69.992125,0,3.5,1669,1571.5,97.5,-0.7,1.8543341,
1_1_1_2_1768,1269096.290758902,14193.302361683689,18363.14823908167,243,1,31,-13.037625000000006,-69.887125,1,-33.0,1669,1571.5,97.5,30.2,1.8543341,
1_1_1_2_1769,8875.025501380065,31294.559103528733,1769.1571911484257,282,1,24,-12.714375000000004,-70.49437499999999,0,-159.0,1669,1571.5,97.5,110.7,2.0835447,
1_1_1_2_1770,8396.750170135929,30470.291606311705,2443.935444505272,281,1,24,-12.721125,-70.490625,1,60.0,1669,1571.5,97.5,-14.0,3.366354,
1_1_1_2_1771,11150.625928065494,25449.5609973917,838.251280335661,290,1,34,-12.793625000000006,-70.493875,0,-7.0,1669,1571.5,97.5,23.8,0.0,
1_1_1_2_1772,12776.12976921739,20703.68414222834,5640.216126162995,294,1,41,-12.849125,-70.487875,0,-8.5,1669,1571.5,97.5,17.1,2.115692,
1_1_1_2_1773,12558.368852982405,28947.16293873899,918.6211492873266,286,1,31,-12.773375000000001,-70.518625,1,-15.5,1669,1571.5,97.5,10.1,5.4925094,
1_1_1_2_1774,13485.055027826755,32888.83634404026,4385.7263436100475,243,1,21,-12.611874999999998,-70.262625,0,2.5,1669,1571.5,97.5,13.3,3.3658962,
1_1_1_2_1775,39205.07175667045,2865.884404451396,6204.133921237232,250,1,41,-12.918625000000006,-70.00037499999999,0,-171.5,1669,1571.5,97.5,106.5,2.7802885,
1_1_1_2_1776,40840.5158308416,8394.12179321466,11795.766947889231,254,1,41,-12.973124999999996,-69.990375,0,0.0,1669,1571.5,97.5,0.0,4.8369384,
1_1_1_2_1777,15060.856506065285,23070.600733680316,3139.9847854925983,297,1,24,-12.841625000000008,-70.509875,1,-37.5,1669,1571.5,97.5,22.5,2.0837631,
1_1_1_2_1778,45168.43143718685,20978.546430096205,12764.877358729243,236,1,24,-12.694874999999996,-69.977375,0,0.0,1669,1571.5,97.5,0.0,0.0,
1_1_1_2_1779,1269822.088508916,15319.207781522737,2565.8319884530147,237,1,24,-12.743875000000003,-69.863625,0,-43.5,1669,1571.5,97.5,26.1,2.937898,
1_1_1_2_1780,3728.961314803988,12337.785821394753,3389.285527326104,455,1,21,-13.047375000000002,-70.472375,0,95.0,1669,1571.5,97.5,-1.0,19.347311,
1_1_1_2_1781,15227.211424249323,13563.60693625917,7312.636540158209,322,1,21,-13.087874999999997,-70.228375,0,-126.5,1669,1571.5,97.5,82.1,1.8543341,
1_1_1_2_1782,11404.075729372897,1841.508171633079,5249.105906038206,317,1,31,-12.949875000000006,-70.26112499999999,1,42.5,1669,1571.5,97.5,-4.8,2.0839508,
1_1_1_2_1783,12919.304909222608,34235.939077806914,1655.579501110433,297,1,21,-12.713125000000005,-70.531375,0,36.5,1669,1571.5,97.5,-2.6,2.850048,
1_1_1_2_1784,1269113.176892425,12926.394894356421,19400.45876948983,241,1,31,-13.030875000000009,-69.922125,0,-57.0,1669,1571.5,97.5,45.6,3.3676767,
1_1_1_2_1785,40946.17911527295,3725.286523166708,8328.642689922319,257,1,34,-12.930625000000006,-69.984875,1,0.0,1669,1571.5,97.5,0.0,1.328605,
1_1_1_2_1786,1781.4212324323632,32877.50898514884,1178.4786614552556,284,1,34,-12.653374999999997,-70.42762499999999,0,-77.5,1669,1571.5,97.5,66.5,2.0834408,
1_1_1_2_1787,3002.9032885018482,6315.469368578949,333.1422086754722,471,1,21,-13.073625000000007,-70.422875,1,-37.0,1669,1571.5,97.5,25.0,4.162833,
1_1_1_2_1788,38733.51588728711,2184.9117926419767,5307.429211971451,254,1,34,-12.911375000000007,-70.004625,1,-80.5,1669,1571.5,97.5,48.3,4.6273675,
1_1_1_2_1789,11810.607904133705,32595.02469177762,98.80194378998668,282,1,34,-12.724874999999997,-70.521875,0,91.0,1669,1571.5,97.5,-16.0,2.850182,
1_1_1_2_1790,1097.6522352017325,32892.19327993108,1704.7549062026974,279,1,31,-12.642125000000007,-70.399875,0,-11.0,1669,1571.5,97.5,8.5,8.498287,
1_1_1_2_1791,39271.93455191027,6023.798735545525,8917.969519286542,250,1,34,-12.949375000000003,-70.001625,1,-34.0,1669,1571.5,97.5,20.4,3.7047918,
1_1_1_2_1792,15153.245582525422,23081.398117987887,3098.2298357272066,293,1,41,-12.842375000000004,-70.510625,0,-37.5,1669,1571.5,97.5,23.1,4.162031,
1_1_1_2_1793,7216.151575179753,39099.06517788794,3702.1814601369474,267,1,34,-12.614125000000001,-70.475625,0,-17.0,1669,1571.5,97.5,11.6,1.8543341,
1_1_1_2_1794,12364.961495912963,28508.05104035108,3586.8271569668755,358,1,21,-12.920874999999995,-70.618375,0,-117.5,1669,1571.5,97.5,86.5,7.05645,
1_1_1_2_1795,36271.30525844929,6150.504339413995,7449.218202399855,253,1,34,-12.944125,-70.02862499999999,0,-4.0,1669,1571.5,97.5,4.4,2.6558568,
1_1_1_2_1796,38507.90930869792,7376.527953196348,9597.775196683564,259,1,34,-12.959625000000003,-70.009875,1,-64.5,1669,1571.5,97.5,38.7,1.9027673,
1_1_1_2_1797,13277.04772470822,23809.584142905678,3162.9776504407205,297,1,24,-12.820625000000007,-70.499875,1,45.5,1669,1571.5,97.5,2.3,1.3283062,
1_1_1_2_1798,12594.077017350073,27712.21294415087,1323.9977724915175,324,1,21,-12.895125000000007,-70.587625,0,263.5,1669,1571.5,97.5,-56.5,6.694051,
1_1_1_2_1799,37248.9597094433,4452.120294500051,1752.1076612793709,252,1,34,-12.837874999999997,-70.026375,0,-3.0,1669,1571.5,97.5,1.8,3.9104035,
1_1_1_2_1800,31478.889122810368,31104.389984021167,13380.71463511659,246,1,24,-12.599125,-70.098625,1,-3.0,1669,1571.5,97.5,9.0,3.7047918,
1_1_1_2_1801,13305.427081708433,19733.16115260571,13132.960078239254,330,1,31,-13.008624999999995,-70.656875,0,22.5,1669,1571.5,97.5,-3.6,2.1167834,
1_1_1_2_1802,12111.49946567087,34838.17506418141,494.03836793976035,268,1,31,-12.694625000000002,-70.520625,0,26.5,1669,1571.5,97.5,15.3,2.6545105,
1_1_1_2_1803,14566.25398213355,31168.786203287265,4069.506426751658,410,1,21,-12.895624999999995,-70.620875,1,-59.0,1669,1571.5,97.5,42.8,2.8521087,
1_1_1_2_1804,29973.86608447106,6419.1097774838045,11384.333164765703,268,1,24,-12.967124999999996,-70.090125,0,-63.0,1669,1571.5,97.5,75.2,4.723385,
1_1_1_2_1805,15497.734595300204,13829.479505761183,7581.228851535418,322,1,34,-13.088125000000005,-70.225875,0,-56.0,1669,1571.5,97.5,33.6,4.162884,
1_1_1_2_1806,43327.482345185665,4200.033494681359,7588.648964800118,242,1,41,-12.858374999999995,-69.966375,1,62.0,1669,1571.5,97.5,5.3,1.3284085,
1_1_1_2_1807,39179.293764983195,7110.931907133594,9793.358465433128,258,1,24,-12.959125,-70.003625,0,-166.0,1669,1571.5,97.5,99.6,4.6273675,
1_1_1_2_1808,1269806.81174467,14808.649415829082,2203.8970082306896,234,1,21,-12.750124999999997,-69.86812499999999,0,-3.0,1669,1571.5,97.5,3.1,2.9379053,
1_1_1_2_1809,12140.148148061653,22362.423752835457,9955.86025335829,324,1,21,-12.980874999999997,-70.645375,0,47.5,1669,1571.5,97.5,-8.9,2.6560574,
1_1_1_2_1810,33496.761336999,13267.505521110046,5361.963512815856,258,1,24,-12.760374999999996,-70.073375,0,-25.5,1669,1571.5,97.5,15.3,3.3665192,
1_1_1_2_1811,14274.691517184061,29045.947133617727,2634.7091937062787,406,1,21,-12.882125000000002,-70.59587499999999,1,16.5,1669,1571.5,97.5,4.6,9.345114,
1_1_1_2_1812,2190.9671630070134,5478.513281572583,4546.999223731273,472,1,31,-13.018625,-70.399875,1,2.0,1669,1571.5,97.5,-0.4,21.052185,
1_1_1_2_1813,12993.094527146233,28430.870578047437,1950.3493266206465,345,1,21,-12.894625000000005,-70.594375,0,31.5,1669,1571.5,97.5,15.5,5.092824,
1_1_1_2_1814,37457.27344068641,10971.091459178711,1982.8590900874872,242,1,21,-12.776624999999996,-70.034375,1,-1.0,1669,1571.5,97.5,3.4,2.1152005,
1_1_1_2_1815,31568.93121521513,25344.685239178783,12972.642129920709,239,1,34,-12.653625000000005,-70.100625,0,-62.0,1669,1571.5,97.5,37.2,2.7802885,
1_1_1_2_1816,32555.092939065296,24688.094918163133,13801.03060323267,238,1,34,-12.657624999999996,-70.092125,1,-17.0,1669,1571.5,97.5,10.2,3.7047918,
1_1_1_2_1817,8764.996994820583,27781.41248953948,3186.6768137984413,261,1,42,-12.754125000000002,-70.489125,0,-7.5,1669,1571.5,97.5,13.7,4.161729,
1_1_1_2_1818,10649.176986789715,25454.916898335134,425.35191126064774,292,1,34,-12.789375000000007,-70.490875,1,19.0,1669,1571.5,97.5,15.7,4.7027144,
1_1_1_2_1819,7822.792362922179,31196.97465323403,2953.7608523253016,274,1,21,-12.705875000000006,-70.483125,0,84.5,1669,1571.5,97.5,-14.5,10.759881,
1_1_1_2_1820,13611.31884206528,18136.01332222374,14227.775102171498,330,1,31,-13.024124999999998,-70.657375,0,4.0,1669,1571.5,97.5,2.6,5.9787264,
