system:index,altitude,classification,clay,cluster,distance_any,distance_buffer,distance_dep,distance_nac,distance_parks,distance_ponds,distance_rivers,distance_vec,distance_villages,landform,latitude,longitude,mined,random,sand,slope,type,.geo
3368_0,278,0.011687697698979151,35,0,28790.8450362253,18420.967864438553,50900.127290763165,33728.767595111836,0.0,4398.700901957889,145.83485494068213,28790.8450362253,35983.32777245923,29,-13215,-69884,0,0.8760955305005179,40,3.8427773,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.88462284602511,-13.214718584350193]}"
3381_0,619,0.20501437847624093,37,0,4447.1625600973,11530.239949320126,16983.429504886502,4447.1625600973,13847.396288076952,30620.275868090863,134.2464943311468,5398.097768808787,17144.01487110589,26,-13143,-70588,0,0.847564172052951,36,19.659061,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.5872882096034,-13.140815772153067]}"
3382_0,217,0.009122017581233174,34,0,38475.19942106419,36194.54138281864,45003.518258479766,49423.98567875857,0.0,2902.4538164783644,298.8520515430845,38475.19942106419,49604.4821575167,35,-12989,-68964,0,0.9677486499249042,37,1.3129339,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-68.96542071020765,-12.988371273417915]}"
3385_0,563,0.6165002604611287,40,0,2292.9050855149267,13548.225299623286,8254.474847112815,8945.174758508943,14419.916714867815,30656.524890308217,164.50070187025278,2292.9050855149267,8654.261365183786,30,-13230,-70677,0,0.9174043184559776,34,6.006764,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.67642029429742,-13.227025346096875]}"
3391_0,222,0.009934274596472338,38,0,19772.45970038304,16079.934302482874,27786.237013157097,31383.517878477225,0.0,14165.379501378546,93.11800695335188,19772.45970038304,31906.294917168456,29,-12805,-68983,0,0.953487958170977,37,2.8717225,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-68.98203193457124,-12.80390007131458]}"
3394_0,251,0.6854482052543986,36,0,2199.974674786955,5107.874163156008,37139.17254786632,5181.771294674962,19971.337407445553,13908.725367075003,936.9872587564796,2199.974674786955,4607.382702077853,32,-12832,-70026,0,0.8915025647505929,34,1.1770194,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.02699594828324,-12.829023489626284]}"
3400_0,285,0.7925573737131798,36,0,2595.7677626225127,0.0,17750.72667012428,37231.70690442585,6936.84547410722,23809.619539443644,1139.1197416566793,2595.7677626225127,18397.351085040093,22,-12724,-70578,0,0.8857480736399508,36,2.6099353,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.57912530196664,-12.723234093355293]}"
3409_0,265,0.01647992425444859,36,0,34431.768571258865,38149.35929620305,68658.2303269239,56412.92468540088,0.0,2417.022818442489,718.7830925547852,34431.768571258865,63829.00537454901,24,-13239,-69337,0,0.8105407871414012,38,1.1471701,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.3364477327396,-13.23772877140568]}"
3415_0,247,0.265461038059133,38,0,3513.8820501210143,15192.825187551822,26272.210093433874,9555.650803796912,16636.064515628703,7352.937885745787,1674.7680101230567,3513.8820501210143,16728.451969523383,36,-12392,-69053,0,0.9286701768931958,38,1.8062328,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.05473807653028,-12.391534732062675]}"
3426_0,240,0.12411264102843485,37,0,6000.184904902202,0.0,56726.94765518898,8914.71016196509,1574.3481102023247,6562.5513722608175,1376.5730510430844,6000.184904902202,21864.71330748012,24,-12912,-69624,0,0.8615165746235173,35,1.1264046,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.62360848774341,-12.911670554482653]}"
3452_0,324,0.5671843159078802,37,0,5941.809675044752,0.0,14494.495934836537,5941.809675044752,16669.551139377334,16616.641384697225,259.75528249884314,8918.8063331035,18176.692845715334,37,-12986,-70247,0,0.8570843847561828,38,3.8866134,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.24889952090098,-12.985373641487119]}"
3453_0,291,0.029527988375664786,38,0,17804.740373332337,34588.29745669511,39966.27131719569,34510.96089748648,48421.56630516508,16273.622313249969,1282.6042277719612,17804.740373332337,23345.987678395002,22,-12388,-69490,0,0.9018456026373819,33,2.3067727,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.48986645956835,-12.385672817322405]}"
3454_0,297,0.47217732854166433,39,0,12453.999096069045,0.0,25053.12140317484,12453.999096069045,6281.53386176062,6213.977092954082,1743.2118878540962,13308.315415025765,17548.382946905247,31,-13027,-70149,0,0.8966217770763821,35,3.7578635,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.14950905474093,-13.023804596285915]}"
3455_0,291,0.0514713892102294,36,0,39636.738780266955,0.0,42590.85334375926,74700.61262289072,7029.609775271811,3654.7094429304657,1870.1241110154149,39636.738780266955,11455.651509792928,24,-12373,-70697,0,0.8329262831284268,35,1.1008621,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.69835358640343,-12.369959810603223]}"
3456_0,218,0.009024616296412788,34,0,40445.550755394645,37334.56213443973,47532.51521218838,51708.70962745661,0.0,6140.546457874397,212.86976270230141,40445.550755394645,52015.34413679238,25,-12985,-68916,0,0.9654295798291748,40,1.7086128,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-68.91562839045267,-12.98293425070528]}"
3459_0,183,0.3856969922903509,33,0,6202.2792429833335,1150.4601325563447,23174.706464837123,16304.910740247944,3356.5632981150184,10939.525484406466,913.0235164401421,6202.2792429833335,22876.97651544437,35,-12508,-68986,0,0.9021087177213272,41,6.170341,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-68.98849538508789,-12.505482967326692]}"
3474_0,242,0.007704040817368577,35,0,50451.17280490185,41997.85236407039,60169.888283720364,61140.89542419601,0.0,8407.953523151864,1411.6440012525184,50451.17280490185,64778.18438058365,35,-13180,-69130,0,0.8157829386509261,39,0.7743094,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.1324246123175,-13.178235218831057]}"
3477_0,259,0.01728499942923746,36,0,30201.252318661762,14815.65928946219,52877.46016806396,30218.914088258876,0.0,3707.4983345033434,563.9991023701153,30421.206794888978,32570.349938273805,29,-13183,-69879,0,0.9949497142783792,38,2.9865427,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.87896938396831,-13.182188246811032]}"
