system:index,altitude,carbon_density,distance_any,distance_buffer,distance_dep,distance_nac,distance_parks,distance_vec,distance_villages,first,landform,latitude,longitude,lossyear,offset,price_after,price_before,price_dif,scale,slope,.geo
1_1_1_1_0,337,97.65173,12830,0,17656,12830,9464,10303,17782,0,31,-13.043088767773394,-70.21636502556035,0,0.0,1571.5,1224.5,347.0,0.0,5.1097727,
1_1_1_1_1,303,1.4816811,17837,0,17837,30594,10040,3622,20009,0,24,-12.796052064640525,-70.56131809466224,0,40.5,1571.5,1224.5,347.0,-6.9,0.6642095,
1_1_1_1_2,372,2.3991828,2069,8774,2165,20508,13745,2914,2361,0,41,-12.997274688283298,-70.55502988767341,0,0.0,1571.5,1224.5,347.0,0.0,1.0587142,
1_1_1_1_3,298,92.48413,18852,4864,18774,46546,0,12273,8941,0,42,-12.607405854975426,-70.58377597676522,0,0.0,1571.5,1224.5,347.0,0.0,2.3655758,
1_1_1_1_4,581,111.1834,3821,10683,3821,8227,18554,6006,5412,0,11,-12.985596589589745,-70.42297754090784,0,0.0,1571.5,1224.5,347.0,0.0,12.426849,
1_1_1_1_5,288,92.84101,2510,5430,2510,28852,11246,5528,8999,0,31,-12.6936441222509,-70.42657080204431,0,0.0,1571.5,1224.5,347.0,0.0,3.5411391,
1_1_1_1_6,272,110.702965,20994,22484,20994,28035,32533,2365,6259,0,24,-12.65771151088612,-70.19929703516208,0,0.0,1571.5,1224.5,347.0,0.0,3.7349863,
1_1_1_1_7,251,54.018013,13629,0,39033,13629,440,15517,13751,0,21,-13.017037624533927,-70.01783734776993,0,8.5,1571.5,1224.5,347.0,1.8,4.047259,
1_1_1_1_8,243,13.192662,13106,0,50142,13106,0,19126,15423,0,31,-13.03230898436396,-69.91453109009619,0,-6.0,1571.5,1224.5,347.0,6.2,5.282292,
1_1_1_1_9,291,99.83921,749,8883,749,27637,13908,5877,7794,0,24,-12.689152545830302,-70.38973987539542,0,0.0,1571.5,1224.5,347.0,0.0,1.3909631,
1_1_1_1_10,262,90.76395,7897,7827,25360,7897,20591,6101,9475,0,41,-12.839171198278262,-70.13641496527372,0,0.0,1571.5,1224.5,347.0,0.0,1.4699731,
1_1_1_1_11,297,87.699356,2298,12987,2298,11138,28806,6226,23297,0,24,-12.835577937141784,-70.34931568761003,0,0.0,1571.5,1224.5,347.0,0.0,1.4699711,
1_1_1_1_12,255,123.828575,12111,12208,46563,12111,24742,9806,880,0,24,-12.78437396594697,-69.94866707089272,0,0.0,1571.5,1224.5,347.0,0.0,1.8543341,
1_1_1_1_13,284,43.846165,4921,0,19034,4921,14481,4924,16422,0,41,-12.959545446350278,-70.191212197605,0,0.0,1571.5,1224.5,347.0,0.0,1.9027662,
1_1_1_1_14,250,101.78273,8303,8225,38215,8303,22909,1719,3746,0,24,-12.802340271629362,-70.02322723947465,0,0.0,1571.5,1224.5,347.0,0.0,2.655088,
1_1_1_1_15,340,0.6205163,6543,4227,6612,21772,9254,7394,196,0,41,-12.982003328453267,-70.59365744489054,0,2.0,1571.5,1224.5,347.0,-0.6,1.7020396,
1_1_1_1_16,271,64.96752,2263,0,24621,2263,11699,6647,9597,0,34,-12.933494303110812,-70.13461833470546,0,0.0,1571.5,1224.5,347.0,0.0,0.6643958,
1_1_1_1_17,458,93.172,3576,6970,3576,6970,11930,840,3882,0,31,-13.07003822629698,-70.42836743261256,0,0.0,1571.5,1224.5,347.0,0.0,7.094492,
1_1_1_1_18,254,97.181786,19107,19010,37812,19107,33803,10067,10354,0,34,-12.702627275092095,-70.0438884910094,0,0.0,1571.5,1224.5,347.0,0.0,1.3279883,
1_1_1_1_19,467,117.63184,3839,0,10973,3839,15114,7873,13063,0,21,-12.998173003567418,-70.30709486925642,0,0.0,1571.5,1224.5,347.0,0.0,14.500301,
1_1_1_1_20,289,91.01416,8400,14354,8400,14442,28709,6304,20282,0,24,-12.792458803504047,-70.29990834698346,0,0.0,1571.5,1224.5,347.0,0.0,1.3909631,
1_1_1_1_21,308,28.396389,8289,6270,8289,22589,18695,98,20788,0,24,-12.795153749356405,-70.4625034134091,0,0.0,1571.5,1224.5,347.0,0.0,1.042186,
1_1_1_1_22,266,86.937645,6810,6795,24275,6810,19899,4980,10788,0,34,-12.849950981687696,-70.14449980283078,0,0.0,1571.5,1224.5,347.0,0.0,1.05821,
1_1_1_1_23,242,35.95801,27679,27789,52750,27679,39527,15330,1313,0,21,-12.635253628783131,-69.90464962197088,0,0.0,1571.5,1224.5,347.0,0.0,2.3655863,
1_1_1_1_24,484,100.36629,10428,9870,10957,10428,12936,10256,11177,0,31,-13.08800453197937,-70.58018271562875,0,0.0,1571.5,1224.5,347.0,0.0,13.388727,
1_1_1_1_25,258,100.03155,6404,0,42106,6404,5716,11006,7018,0,24,-12.9559521852138,-69.97651484470043,0,0.0,1571.5,1224.5,347.0,0.0,1.0585709,
1_1_1_1_26,243,82.249275,8371,9507,8371,33692,20195,8858,1245,0,41,-12.610999116111904,-70.30889149982465,0,-1.0,1571.5,1224.5,347.0,1.0,1.7002841,
1_1_1_1_27,282,75.48714,21441,0,21441,41150,3736,4484,18337,0,41,-12.706220536228573,-70.60892880472058,0,0.0,1571.5,1224.5,347.0,0.0,1.3279986,
1_1_1_1_28,264,96.71964,6973,7035,47697,6973,19756,8999,6560,0,21,-12.834679621857665,-69.92980244992621,0,0.0,1571.5,1224.5,347.0,0.0,3.3668344,
1_1_1_1_29,265,108.49261,5526,5534,40253,5526,18601,4483,5906,0,21,-12.839171198278262,-69.9980744115193,0,0.0,1571.5,1224.5,347.0,0.0,4.834453,
1_1_1_1_30,301,65.404785,12501,3850,12422,21880,9851,3382,13360,0,31,-12.876002124927163,-70.52089390687686,0,0.0,1571.5,1224.5,347.0,0.0,3.318024,
1_1_1_1_31,201,3.9044414,13174,13203,57871,13174,24835,1113,10384,0,41,-12.759221137991625,-69.84805575907134,0,-2.0,1571.5,1224.5,347.0,1.2,0.0,
1_1_1_1_32,281,49.9117,10155,10640,10155,10731,31721,3128,23423,0,31,-12.820306577311753,-70.27924709544871,0,0.0,1571.5,1224.5,347.0,0.0,1.9573518,
1_1_1_1_33,257,108.661896,7132,7239,50260,7132,21297,6500,7380,0,21,-12.827493099584709,-69.90734456782323,0,0.0,1571.5,1224.5,347.0,0.0,3.827375,
1_1_1_1_34,327,85.92429,7058,11970,7058,15958,19438,7618,17436,0,24,-12.858035819244773,-70.43465563960139,0,0.0,1571.5,1224.5,347.0,0.0,0.47566208,
1_1_1_1_35,271,64.115486,10817,139,10738,40456,0,6763,5614,0,42,-12.621778899521338,-70.51191075403567,0,0.0,1571.5,1224.5,347.0,0.0,5.0416694,
1_1_1_1_36,246,22.101658,787,0,55336,787,13926,3386,10829,0,31,-12.89846000703015,-69.85344565077607,0,0.0,1571.5,1224.5,347.0,0.0,0.66434807,
1_1_1_1_37,237,79.446815,21016,20952,44224,21016,34666,12550,4983,0,24,-12.691847491682662,-69.98639631282575,0,0.0,1571.5,1224.5,347.0,0.0,1.499247,
1_1_1_1_38,255,105.77592,20186,20089,38315,20186,34898,11134,9557,0,24,-12.69274580696678,-70.04119354515704,0,0.0,1571.5,1224.5,347.0,0.0,1.4992528,
1_1_1_1_39,296,80.12885,29245,0,29245,45987,1934,9724,24834,0,34,-12.720593580774485,-70.68079402745013,0,0.0,1571.5,1224.5,347.0,0.0,0.66410786,
1_1_1_1_40,245,46.56546,278,1775,278,35321,10345,502,492,0,41,-12.61818563838486,-70.3987230282366,0,1.5,1571.5,1224.5,347.0,0.4,1.0574274,
1_1_1_1_41,262,80.328255,9245,0,39569,9245,3457,11857,9466,0,24,-12.979308382600907,-70.00346430322402,0,0.0,1571.5,1224.5,347.0,0.0,0.0,
1_1_1_1_42,321,109.153694,20864,4280,20775,46867,0,12562,11727,0,21,-12.622677214805458,-70.60443722829999,0,0.0,1571.5,1224.5,347.0,0.0,3.1233644,
1_1_1_1_43,251,108.664474,1760,0,52468,1760,13683,6208,8021,0,24,-12.904748214018987,-69.87949679401552,0,0.0,1571.5,1224.5,347.0,0.0,0.46373534,
1_1_1_1_44,317,99.67985,21772,3530,21677,46677,0,12272,13226,0,21,-12.634355313499011,-70.61342038114118,0,0.0,1571.5,1224.5,347.0,0.0,1.0574831,
1_1_1_1_45,249,102.5819,9028,8997,40292,9028,22885,3675,5740,0,24,-12.800543641061124,-70.00436261850814,0,0.0,1571.5,1224.5,347.0,0.0,4.577007,
1_1_1_1_46,279,86.72996,7086,0,24999,7086,8798,9085,12944,0,24,-12.978410067316789,-70.14000822641019,0,0.0,1571.5,1224.5,347.0,0.0,1.9585207,
1_1_1_1_47,293,71.13097,14638,3352,14638,24383,12335,2086,18951,0,31,-12.825696469016469,-70.51191075403567,0,2.5,1571.5,1224.5,347.0,1.1,0.92740995,
1_1_1_1_48,242,97.72794,18302,4330,48459,18302,0,24291,20288,0,31,-13.079919694422294,-69.92531087350562,0,0.0,1571.5,1224.5,347.0,0.0,0.46373534,
1_1_1_1_49,250,94.38421,6398,6398,41013,6398,19435,5371,6818,0,24,-12.831086360721187,-69.99268451981459,0,0.0,1571.5,1224.5,347.0,0.0,1.0422171,
1_1_1_1_50,255,99.84337,10061,10061,57231,10061,22423,689,11659,0,21,-12.789763857651689,-69.84985238963958,0,0.0,1571.5,1224.5,347.0,0.0,2.5505266,
1_1_1_1_51,284,104.97254,19664,5524,35292,19664,0,22251,20200,0,24,-13.079919694422294,-70.04568512157763,0,0.0,1571.5,1224.5,347.0,0.0,0.47608712,
1_1_1_1_52,420,112.711815,2558,0,8191,2558,11718,5566,9502,0,31,-13.026919092659242,-70.32236622908646,0,0.0,1571.5,1224.5,347.0,0.0,5.0948024,
1_1_1_1_53,264,0.78345484,6331,0,32004,6331,5850,9595,7067,0,34,-12.958647131066158,-70.06993963424887,0,-21.5,1571.5,1224.5,347.0,14.7,1.0423275,
1_1_1_1_54,342,100.76156,19293,98,19315,32445,0,10116,11706,0,21,-12.893968430609553,-70.67809908159778,0,0.0,1571.5,1224.5,347.0,0.0,3.8063622,
1_1_1_1_55,286,99.78212,8418,13869,8418,13957,29115,5802,20773,0,41,-12.796950379924645,-70.29901003169934,0,0.0,1571.5,1224.5,347.0,0.0,2.3174627,
1_1_1_1_56,232,19.418587,16643,2394,49741,16643,0,22274,18859,0,41,-13.064648334592263,-69.91453109009619,0,0.0,1571.5,1224.5,347.0,0.0,1.9035716,
1_1_1_1_57,246,108.70651,14596,1059,47894,14596,0,21456,16465,0,21,-13.045783713625752,-69.9333957110627,0,0.0,1571.5,1224.5,347.0,0.0,0.47602072,
1_1_1_1_58,435,100.14284,2297,11202,2297,11141,16167,4015,3345,0,21,-13.040393821921036,-70.45441857585202,0,5.5,1571.5,1224.5,347.0,1.0,1.0588619,
1_1_1_1_59,235,75.36535,17698,17663,45382,17698,30546,10379,5779,0,34,-12.72957673361568,-69.96843000714335,0,0.0,1571.5,1224.5,347.0,0.0,0.47542024,
1_1_1_1_60,294,96.5871,1499,5909,1499,27190,12800,5724,10432,0,34,-12.708915482080933,-70.42297754090784,0,0.0,1571.5,1224.5,347.0,0.0,1.3280061,
1_1_1_1_61,263,92.322525,21277,21183,26381,21277,34030,7703,14064,0,21,-12.713407058501529,-70.14809306396727,0,0.0,1571.5,1224.5,347.0,0.0,3.2427514,
1_1_1_1_62,257,96.77501,5520,5489,33019,5520,19413,1978,3394,0,24,-12.833781306573545,-70.06634637311238,0,0.0,1571.5,1224.5,347.0,0.0,0.9511682,
1_1_1_1_63,270,84.665855,3479,0,27323,3479,8995,9551,8222,0,24,-12.946070717088485,-70.11126213731836,0,0.0,1571.5,1224.5,347.0,0.0,0.6644133,
1_1_1_1_64,320,107.513725,20457,3932,20382,48118,0,13797,9997,0,21,-12.60021933270247,-70.59725070602703,0,0.0,1571.5,1224.5,347.0,0.0,0.92740995,
1_1_1_1_65,395,104.1614,2860,8761,2860,20106,12740,2993,3352,0,21,-12.966731968623234,-70.5316736902863,0,0.0,1571.5,1224.5,347.0,0.0,5.6309967,
1_1_1_1_66,472,123.758804,4592,9596,4592,7141,18133,7070,5616,0,41,-12.984698274305625,-70.41309607278252,0,0.0,1571.5,1224.5,347.0,0.0,28.260271,
1_1_1_1_67,256,68.48932,14669,14620,24881,14669,27356,5673,10535,0,21,-12.778085758958134,-70.1498896945355,0,0.0,1571.5,1224.5,347.0,0.0,0.92740995,
1_1_1_1_68,333,74.87246,2874,7271,2874,5797,22528,2906,12472,0,21,-12.930799357258454,-70.37716346141774,0,0.0,1571.5,1224.5,347.0,0.0,6.617915,
1_1_1_1_69,245,108.10502,10932,11028,46523,10932,23586,9748,1807,0,24,-12.795153749356405,-69.9477687556086,0,0.0,1571.5,1224.5,347.0,0.0,2.5046165,
1_1_1_1_70,328,96.78266,20723,0,20753,32778,1113,11929,12908,0,31,-12.895765061177793,-70.69516707199605,0,0.0,1571.5,1224.5,347.0,0.0,0.4757338,
1_1_1_1_71,276,100.84887,16940,19168,16940,25504,28421,2371,8978,0,24,-12.678372762420867,-70.24151785351569,0,0.0,1571.5,1224.5,347.0,0.0,2.3546534,
1_1_1_1_72,304,85.19452,1718,1629,9359,1718,24450,3416,21013,0,21,-12.915527997428422,-70.27295888845988,0,0.0,1571.5,1224.5,347.0,0.0,0.46373534,
1_1_1_1_73,314,115.5788,9165,0,21125,9165,11409,9186,18152,0,21,-12.998173003567418,-70.18582230590029,0,0.0,1571.5,1224.5,347.0,0.0,12.444806,
1_1_1_1_74,256,104.535614,1181,1279,44590,1181,13901,9482,1378,0,24,-12.884086962484238,-69.95226033202921,0,0.0,1571.5,1224.5,347.0,0.0,1.5002793,
1_1_1_1_75,416,10.433656,2552,12851,2552,12851,17812,2817,2566,0,21,-13.036800560784558,-70.47058825096617,0,0.0,1571.5,1224.5,347.0,0.0,0.47600362,
1_1_1_1_76,285,98.675934,2590,2114,2531,34001,6925,769,5763,0,31,-12.646931727476685,-70.43824890073788,0,3.0,1571.5,1224.5,347.0,-0.5,2.751559,
1_1_1_1_77,321,83.915215,891,12919,891,11348,25644,6537,20061,0,24,-12.854442558108294,-70.37806177670186,0,0.0,1571.5,1224.5,347.0,0.0,1.0422373,
1_1_1_1_78,245,92.600876,10252,10294,43848,10252,23051,7189,2576,0,21,-12.797848695208764,-69.97202326827984,1,0.0,1571.5,1224.5,347.0,0.0,3.8242533,
1_1_1_1_79,307,69.84627,12821,6827,12821,19462,13675,6607,15349,0,34,-12.865222341517729,-70.48675792608033,0,0.0,1571.5,1224.5,347.0,0.0,1.5001771,
1_1_1_1_80,276,107.36343,7508,0,26149,7508,7700,10096,12489,0,24,-12.982003328453267,-70.13012675828487,0,0.0,1571.5,1224.5,347.0,0.0,1.7020396,
1_1_1_1_81,260,99.01226,8453,8541,48751,8453,21395,7626,5735,0,24,-12.821204892595873,-69.92261592765327,0,0.0,1571.5,1224.5,347.0,0.0,1.3283081,
1_1_1_1_82,381,53.506336,196,2124,5694,196,11135,4558,7997,0,31,-13.03141066907984,-70.34482411118944,0,0.0,1571.5,1224.5,347.0,0.0,10.832741,
1_1_1_1_83,270,99.94474,17614,3449,36115,17614,0,19779,17791,0,24,-13.057461812319307,-70.04029522987292,0,0.0,1571.5,1224.5,347.0,0.0,0.92740995,
1_1_1_1_84,322,99.22729,11448,8364,11448,18012,15099,8120,15455,0,21,-12.869713917938327,-70.47328319681853,0,-2.0,1571.5,1224.5,347.0,2.6,1.6849464,
1_1_1_1_85,319,80.11176,8082,0,15216,8082,14187,9232,15354,0,31,-13.014342678681569,-70.25768752862984,0,0.0,1571.5,1224.5,347.0,0.0,3.6058345,
1_1_1_1_86,262,105.203545,14862,14826,29784,14862,28095,8014,7391,0,24,-12.759221137991625,-70.10766887618189,0,0.0,1571.5,1224.5,347.0,0.0,1.042155,
1_1_1_1_87,280,19.238804,15735,0,21559,15735,6997,13754,21677,0,41,-13.057461812319307,-70.17504252249086,0,3.0,1571.5,1224.5,347.0,-0.9,1.0589215,
1_1_1_1_88,316,8.9556265,9994,1060,10026,25317,5713,5104,2677,0,31,-12.949663978224963,-70.61342038114118,0,8.5,1571.5,1224.5,347.0,-1.4,2.365705,
1_1_1_1_89,282,81.09031,3860,11547,3860,23852,17451,4478,11374,0,41,-12.719695265490365,-70.37267188499715,0,0.0,1571.5,1224.5,347.0,0.0,1.0577681,
1_1_1_1_90,395,114.56027,598,0,7748,598,21372,1980,17345,0,21,-12.942477455952007,-70.29451845527875,0,0.0,1571.5,1224.5,347.0,0.0,13.709229,
1_1_1_1_91,238,70.56238,10292,10369,51893,10292,24958,4336,6494,0,41,-12.795153749356405,-69.89836141498203,0,0.0,1571.5,1224.5,347.0,0.0,4.5769897,
1_1_1_1_92,280,109.23332,18000,17870,19440,18000,32783,1969,16162,0,24,-12.74933966986631,-70.20558524215092,0,0.0,1571.5,1224.5,347.0,0.0,2.9379048,
1_1_1_1_93,285,15.633553,15816,1774,15816,26301,11183,98,18931,0,42,-12.818509946743513,-70.52897874443394,0,-7.5,1571.5,1224.5,347.0,6.9,2.9977977,
1_1_1_1_94,269,95.49654,6890,6795,20599,6890,21857,1378,14206,0,34,-12.849950981687696,-70.17863578362733,0,0.0,1571.5,1224.5,347.0,0.0,2.1156986,
1_1_1_1_95,354,102.66331,10456,0,17349,10456,11863,10452,17482,0,21,-13.024224146806883,-70.2280431242539,0,0.0,1571.5,1224.5,347.0,0.0,6.9428434,
1_1_1_1_96,243,115.16547,27409,27320,40909,27409,41800,18426,5945,0,21,-12.628067106510175,-70.01244745606522,0,0.0,1571.5,1224.5,347.0,0.0,2.0833979,
1_1_1_1_97,283,83.76201,21823,0,21767,42830,1453,6879,16470,0,34,-12.683762654125585,-70.6098271200047,0,0.0,1571.5,1224.5,347.0,0.0,1.3279393,
1_1_1_1_98,248,90.874825,9309,9402,50597,9309,23384,5612,5947,0,34,-12.80683184804996,-69.90824288310735,0,0.0,1571.5,1224.5,347.0,0.0,2.75285,
1_1_1_1_99,236,65.74141,9428,9381,41928,9428,22464,5374,4396,0,42,-12.803238586913482,-69.9890912586781,0,0.0,1571.5,1224.5,347.0,0.0,1.0421932,
1_1_1_1_100,234,78.02088,10412,10505,52218,10412,25223,4036,6738,0,42,-12.793357118788167,-69.89566646912968,0,0.0,1571.5,1224.5,347.0,0.0,4.971971,
1_1_1_1_101,254,56.03684,295,196,29375,295,12987,6036,3840,0,31,-12.896663376461913,-70.09060088578362,0,0.0,1571.5,1224.5,347.0,0.0,5.043406,
1_1_1_1_102,340,97.31756,2559,9049,2559,7657,24342,2896,13728,0,41,-12.915527997428422,-70.38524829897482,0,0.0,1571.5,1224.5,347.0,0.0,3.8286998,
1_1_1_1_103,279,98.82409,16247,0,16172,40740,1233,6419,11249,0,34,-12.659508141454358,-70.56221640994636,0,0.0,1571.5,1224.5,347.0,0.0,2.0834515,
1_1_1_1_104,247,86.00133,24831,26020,24831,29729,36590,6492,6671,0,34,-12.633456998214893,-70.15977116266082,0,0.0,1571.5,1224.5,347.0,0.0,1.4698485,
1_1_1_1_105,287,97.81237,6835,15973,6835,15537,26810,7750,19495,0,24,-12.78437396594697,-70.31607802209761,0,0.0,1571.5,1224.5,347.0,0.0,1.4997431,
1_1_1_1_106,238,79.47567,21618,21544,43703,21618,35473,12983,4743,0,24,-12.684660969409705,-69.99268451981459,0,0.0,1571.5,1224.5,347.0,0.0,1.9563636,
1_1_1_1_107,325,65.84582,14107,0,15780,14107,5304,7803,15885,0,31,-13.089801162547609,-70.2235515478333,0,0.0,1571.5,1224.5,347.0,0.0,0.47610536,
1_1_1_1_108,239,79.27441,23182,23090,36912,23182,37816,14181,8281,0,34,-12.665796348443195,-70.0528716438506,0,0.0,1571.5,1224.5,347.0,0.0,1.0420754,
1_1_1_1_109,304,109.18512,27229,0,27229,41252,7454,10417,21170,0,31,-12.793357118788167,-70.67720076631366,0,0.0,1571.5,1224.5,347.0,0.0,1.7011404,
1_1_1_1_110,384,80.012665,4989,12896,4989,12951,17870,5540,6612,0,41,-12.953257239361442,-70.46430004397733,0,0.0,1571.5,1224.5,347.0,0.0,5.9585023,
1_1_1_1_111,285,107.85984,3225,5362,3225,32969,14475,3084,3804,0,21,-12.630762052362533,-70.36189210158771,0,0.0,1571.5,1224.5,347.0,0.0,3.1695335,
1_1_1_1_112,297,14.458476,11208,6279,11208,23088,15851,2599,20947,0,21,-12.813120055038796,-70.48226634965972,0,7.0,1571.5,1224.5,347.0,4.1,2.8511717,
1_1_1_1_113,359,81.85745,5819,0,11531,5819,12999,7141,12115,0,41,-13.019732570386287,-70.29272182471051,0,0.0,1571.5,1224.5,347.0,0.0,1.328849,
1_1_1_1_114,284,96.00309,4635,8136,4635,29609,15602,5398,6153,0,41,-12.661304772022596,-70.35829884045123,0,0.0,1571.5,1224.5,347.0,0.0,3.3554463,
1_1_1_1_115,255,107.37326,492,573,48139,492,13185,10265,3726,0,34,-12.903849898734869,-69.91902266651678,0,0.0,1571.5,1224.5,347.0,0.0,2.1160657,
1_1_1_1_116,249,106.38886,7819,7859,42891,7819,20674,7075,4847,0,41,-12.819408262027633,-69.97741315998455,0,0.0,1571.5,1224.5,347.0,0.0,1.9142687,
1_1_1_1_117,333,6.0851116,840,3547,840,3547,8328,1672,3740,0,31,-13.08530958612701,-70.3987230282366,0,0.0,1571.5,1224.5,347.0,0.0,4.6589575,
1_1_1_1_118,305,83.12698,5406,8494,5406,19775,20924,2027,19849,0,24,-12.796052064640525,-70.42836743261256,0,0.0,1571.5,1224.5,347.0,0.0,1.058027,
1_1_1_1_119,300,3.7816887,16300,0,16300,33766,10604,556,20707,0,34,-12.752932931002789,-70.56041977937812,0,26.5,1571.5,1224.5,347.0,-3.1,1.3281238,
1_1_1_1_120,272,8.516505,3342,7791,3342,5979,27663,2926,19584,0,31,-12.88049370134776,-70.33314601249589,0,0.0,1571.5,1224.5,347.0,0.0,6.2295847,
1_1_1_1_121,307,77.93804,4507,0,14939,4507,17660,7224,20808,0,31,-12.966731968623234,-70.23343301595862,0,8.0,1571.5,1224.5,347.0,-1.3,4.227231,
1_1_1_1_122,313,3.7196496,10022,907,10022,27257,5197,1649,5449,0,21,-12.925409465553736,-70.5918608143223,0,-17.0,1571.5,1224.5,347.0,13.1,6.640565,
1_1_1_1_123,278,82.96224,4615,11411,4615,25965,17465,7865,9424,0,42,-12.69454243753502,-70.35470557931475,0,0.0,1571.5,1224.5,347.0,0.0,1.8543341,
1_1_1_1_124,247,99.22793,1279,0,56111,1279,12942,3228,11641,0,34,-12.903849898734869,-69.8462591285031,0,0.0,1571.5,1224.5,347.0,0.0,1.0583938,
1_1_1_1_125,320,59.43906,2103,4138,3300,2103,11246,3245,6101,0,21,-13.034105614932198,-70.36728199329242,0,0.0,1571.5,1224.5,347.0,0.0,0.6645337,
1_1_1_1_126,270,80.5936,11002,0,30628,11002,2797,15033,13696,0,24,-13.013444363397449,-70.09778740805658,0,-0.5,1571.5,1224.5,347.0,0.5,1.7021922,
1_1_1_1_127,287,100.61291,9508,17730,9508,20986,24249,8842,13404,0,21,-12.72957673361568,-70.30350160811994,0,0.0,1571.5,1224.5,347.0,0.0,1.6846488,
1_1_1_1_128,248,73.177795,3961,0,45911,3961,8085,13078,5466,0,34,-12.945172401804365,-69.94058223333565,0,0.0,1571.5,1224.5,347.0,0.0,2.5518982,
1_1_1_1_129,250,106.7325,13982,13886,37828,13982,28749,4931,6490,0,34,-12.74933966986631,-70.0349053381682,0,0.0,1571.5,1224.5,347.0,0.0,1.7009329,
1_1_1_1_130,416,0.32671618,4440,7362,4536,19221,12464,5132,3275,0,21,-13.007156156408612,-70.57569113920816,0,-1.5,1571.5,1224.5,347.0,0.9,6.696986,
1_1_1_1_131,253,2.069989,5118,0,35623,5118,8485,6416,4933,0,41,-12.93529093367905,-70.03400702288408,0,-23.0,1571.5,1224.5,347.0,14.1,1.3286175,
1_1_1_1_132,271,24.175106,19599,22115,19599,24296,31316,139,9668,0,41,-12.690050861114422,-70.21726334084447,0,0.0,1571.5,1224.5,347.0,0.0,2.9959214,
1_1_1_1_133,300,90.262085,29664,0,29664,45132,3676,9772,26460,0,24,-12.738559886456876,-70.68438728858662,0,0.0,1571.5,1224.5,347.0,0.0,2.3174627,
1_1_1_1_134,302,73.486824,23517,0,23517,35388,6051,6399,19142,0,24,-12.798747010492884,-70.61791195756177,0,0.0,1571.5,1224.5,347.0,0.0,1.0421889,
1_1_1_1_135,257,94.25187,15217,15127,36207,15217,29838,6304,7212,0,24,-12.738559886456876,-70.05197332856648,0,0.0,1571.5,1224.5,347.0,0.0,2.4206085,
1_1_1_1_136,289,99.2917,4333,12128,4333,25054,17533,6639,10166,0,34,-12.704423905660335,-70.36009547101948,0,0.0,1571.5,1224.5,347.0,0.0,0.47537342,
1_1_1_1_137,227,18.54351,14177,14261,46392,14177,26736,9776,1699,0,31,-12.765509344980462,-69.95315864731333,0,1.5,1571.5,1224.5,347.0,0.0,1.9142436,
1_1_1_1_138,313,80.278366,27647,1839,27564,53016,0,17133,17252,0,34,-12.604710909123067,-70.66462435233599,0,0.0,1571.5,1224.5,347.0,0.0,0.46373534,
1_1_1_1_139,281,105.28688,3788,5851,3788,32759,15073,3679,4392,0,31,-12.631660367646653,-70.35650220988299,0,0.0,1571.5,1224.5,347.0,0.0,3.0117693,
1_1_1_1_140,285,99.89929,8266,0,23211,8266,9885,8813,15340,0,34,-12.988291535442103,-70.16066947794494,0,-1.0,1571.5,1224.5,347.0,0.8,2.378242,
1_1_1_1_141,338,105.91388,3366,0,11799,3366,19048,6074,18248,0,41,-12.968528599191472,-70.26667068147104,0,0.0,1571.5,1224.5,347.0,0.0,11.417302,
1_1_1_1_142,254,108.01928,1185,0,47459,1185,10976,11632,4175,0,24,-12.923612834985498,-69.92531087350562,0,0.0,1571.5,1224.5,347.0,0.0,0.47578666,
1_1_1_1_143,281,98.329414,12996,14801,12996,14899,30997,4300,18965,0,21,-12.776289128389896,-70.2603824744822,0,0.0,1571.5,1224.5,347.0,0.0,2.720372,
1_1_1_1_144,390,90.36538,7575,11773,7575,9686,21023,7845,9732,0,31,-12.93529093367905,-70.42657080204431,0,0.0,1571.5,1224.5,347.0,0.0,9.517218,
1_1_1_1_145,258,91.73243,19396,19322,33911,19396,33660,10880,11203,0,34,-12.704423905660335,-70.07982110237418,0,0.0,1571.5,1224.5,347.0,0.0,1.4258585,
1_1_1_1_146,284,102.37262,12079,12357,12079,12453,32135,5218,21381,0,21,-12.799645325777004,-70.2648740509028,0,0.0,1571.5,1224.5,347.0,0.0,3.378765,
1_1_1_1_147,431,109.68763,11358,4675,11439,13512,8000,11694,8937,0,21,-13.058360127603425,-70.62060690341413,0,0.0,1571.5,1224.5,347.0,0.0,17.694723,
1_1_1_1_148,681,108.91235,9393,0,9393,13384,1977,13952,10036,0,31,-13.088902847263489,-70.68438728858662,0,0.0,1571.5,1224.5,347.0,0.0,18.444048,
1_1_1_1_149,279,101.0691,787,0,21475,787,14900,3258,12010,0,24,-12.92001957384902,-70.16246610851317,0,0.0,1571.5,1224.5,347.0,0.0,1.9580882,
1_1_1_1_150,265,112.59589,32136,32209,53205,32136,43162,19516,4307,0,31,-12.593931125713633,-69.90015804555027,0,0.0,1571.5,1224.5,347.0,0.0,0.663939,
1_1_1_1_151,255,101.927895,2644,2722,48847,2644,15804,8998,4627,0,34,-12.879595386063642,-69.91363277481207,0,0.0,1571.5,1224.5,347.0,0.0,1.042259,
1_1_1_1_152,259,15.19949,13535,13477,25340,13535,26227,5635,9731,0,21,-12.78706891179933,-70.14449980283078,0,0.0,1571.5,1224.5,347.0,0.0,1.8543341,
