system:index,altitude,carbon_density,distance_any,distance_buffer,distance_dep,distance_nac,distance_parks,distance_vec,distance_villages,first,landform,latitude,longitude,lossyear,offset,price_after,price_before,price_dif,scale,slope,.geo
2_1722,269,76.299484,2577,5509,2577,31627,12554,2916,3550,1,41,-12.648728358044924,-70.38345166840658,0,1.0,1160.1,1266.4,-106.30000000000018,0.5,1.8543341,
2_1723,270,74.293304,10471,10374,12549,10471,30281,4602,21997,1,21,-12.816713316175274,-70.25768752862984,1,0.5,1160.1,1266.4,-106.30000000000018,3.8,2.8512156,
2_1724,283,42.921734,9423,2556,9423,27157,14926,2159,19251,1,24,-12.764611029696342,-70.49124950250092,0,26.0,1160.1,1266.4,-106.30000000000018,-1.0,0.0,
2_1725,411,47.818665,2483,7032,2483,6970,12047,1968,2575,1,21,-13.058360127603425,-70.42028259505548,0,12.0,1160.1,1266.4,-106.30000000000018,2.0,9.256279,
2_1726,309,79.72062,12314,3446,12254,22124,9451,3032,13128,1,21,-12.877798755495402,-70.52448716801334,0,-13.5,1160.1,1266.4,-106.30000000000018,10.5,2.3558633,
2_1727,277,66.0252,10137,196,10137,30170,11757,2114,18048,1,41,-12.739458201740995,-70.50562254704683,0,42.5,1160.1,1266.4,-106.30000000000018,-7.2,1.9567631,
2_1728,336,78.05408,3996,8545,3996,6890,22869,4152,11925,1,31,-12.930799357258454,-70.39153650596366,0,1.0,1160.1,1266.4,-106.30000000000018,0.8,10.930129,
2_1729,266,107.39621,5153,0,5153,38619,5374,3788,5830,1,21,-12.603812593838947,-70.44543542301082,0,-8.0,1160.1,1266.4,-106.30000000000018,5.4,2.504346,
2_1730,224,30.744251,29648,29640,29648,29707,41462,11341,7009,1,41,-12.616389007816622,-70.11485539845484,0,3.5,1160.1,1266.4,-106.30000000000018,0.1,0.47520882,
2_1731,266,19.723684,12108,0,30278,12108,2436,15649,14940,1,21,-13.024224146806883,-70.10138066919305,0,0.0,1160.1,1266.4,-106.30000000000018,0.5,2.8908908,
2_1732,294,73.066574,16986,0,16986,28831,10594,2168,19490,1,34,-12.80503521748172,-70.54784336540045,0,2.0,1160.1,1266.4,-106.30000000000018,2.2,1.0421946,
2_1733,252,104.13989,11812,0,39837,11812,885,14225,12038,1,24,-13.002664579988016,-70.00615924907638,0,-2.0,1160.1,1266.4,-106.30000000000018,4.0,0.6644909,
2_1734,280,25.160168,8647,0,8647,31327,9601,1971,14834,1,24,-12.71161042793329,-70.49214781778504,0,30.5,1160.1,1266.4,-106.30000000000018,-5.2,0.47538692,
2_1735,252,70.38133,5031,6440,5031,34196,16841,5488,4598,1,21,-12.614592377248382,-70.33943421948472,0,9.0,1160.1,1266.4,-106.30000000000018,1.6,1.042032,
2_1736,527,4.181793,4611,9389,4611,9389,14536,3217,5079,1,21,-13.06824159572874,-70.45531689113614,0,23.0,1160.1,1266.4,-106.30000000000018,-4.3,11.764658,
2_1737,290,90.11116,12656,1409,12656,29094,14406,880,21835,1,24,-12.772695867253418,-70.51999559159275,0,0.0,1160.1,1266.4,-106.30000000000018,9.2,3.1709633,
2_1738,325,4.743222,13890,98,13986,17714,4186,14532,8422,1,42,-13.028715723227482,-70.65923446063127,0,-7.0,1160.1,1266.4,-106.30000000000018,7.2,1.7022647,
2_1739,251,11.992228,13008,0,38025,13008,1180,14541,12843,1,31,-13.008952786976852,-70.02502387004289,0,2.0,1160.1,1266.4,-106.30000000000018,2.7,4.0471473,
2_1740,394,66.19637,1197,5570,1197,5507,10862,768,3275,1,31,-13.060156758171665,-70.40680786579368,0,10.0,1160.1,1266.4,-106.30000000000018,3.1,4.97433,
2_1741,256,65.319885,2460,0,42333,2460,9678,8681,3352,1,34,-12.92001957384902,-69.97202326827984,1,-9.0,1160.1,1266.4,-106.30000000000018,9.0,2.116176,
2_1742,410,22.859142,8468,3653,8564,20302,8573,9284,2583,1,21,-12.99547805771506,-70.61342038114118,0,3.0,1160.1,1266.4,-106.30000000000018,-0.8,17.454031,
2_1743,320,58.07113,2265,0,11773,2265,20268,5623,19979,1,31,-12.954155554645562,-70.25948415919808,0,3.5,1160.1,1266.4,-106.30000000000018,1.6,3.3592634,
2_1744,263,24.516096,12241,0,12241,35499,5681,1480,12537,1,31,-12.684660969409705,-70.51909727630863,0,1.5,1160.1,1266.4,-106.30000000000018,4.6,1.4698793,
2_1745,269,81.176315,7568,0,7506,38955,1410,3801,6201,1,34,-12.61818563838486,-70.48046971909149,0,-6.5,1160.1,1266.4,-106.30000000000018,4.9,1.0574274,
2_1746,286,62.677685,9624,3286,9624,26497,15719,1367,19808,1,24,-12.771797551969298,-70.48945287193268,0,9.0,1160.1,1266.4,-106.30000000000018,3.5,2.083643,
2_1747,229,27.674137,28473,28377,37035,28473,43147,18718,3114,1,31,-12.61728732310074,-70.04748175214587,0,8.0,1160.1,1266.4,-106.30000000000018,0.5,6.6105084,
2_1748,230,28.988401,27913,27832,33517,27913,42315,15167,4616,1,42,-12.625372160657816,-70.07982110237418,0,6.5,1160.1,1266.4,-106.30000000000018,-1.6,2.083393,
2_1749,267,48.437035,11537,0,30539,11537,2702,15266,14351,1,31,-13.018834255102167,-70.10048235390893,0,21.0,1160.1,1266.4,-106.30000000000018,-5.6,4.6579127,
2_1750,262,42.8423,6846,0,29529,6846,5574,12355,9639,1,41,-12.97391849089619,-70.09599077748832,0,19.5,1160.1,1266.4,-106.30000000000018,1.2,2.8530045,
2_1751,201,49.903084,14229,14260,57333,14229,25958,1676,9864,1,42,-12.751136300434549,-69.85434396606018,0,8.5,1160.1,1266.4,-106.30000000000018,-0.7,2.7802885,
2_1752,286,11.868961,12111,0,12111,32892,9291,405,16804,1,34,-12.723288526626844,-70.52448716801334,1,19.0,1160.1,1266.4,-106.30000000000018,-1.6,0.6641116,
2_1753,236,22.128462,12889,139,42068,12889,0,16033,13329,1,42,-13.014342678681569,-69.98819294339398,0,-4.5,1160.1,1266.4,-106.30000000000018,3.9,9.989306,
2_1754,526,102.75107,6487,7288,6578,17563,11575,7042,4232,1,11,-13.020630885670405,-70.59096249903818,0,-3.0,1160.1,1266.4,-106.30000000000018,4.4,3.2427514,
2_1755,259,94.51614,4131,0,41313,4131,8071,8839,4861,1,24,-12.93439261839493,-69.98190473640516,0,4.5,1160.1,1266.4,-106.30000000000018,3.8,0.6643973,
2_1756,300,93.75972,17610,98,17610,27552,9549,1082,17897,1,24,-12.821204892595873,-70.54604673483222,0,14.5,1160.1,1266.4,-106.30000000000018,-3.6,1.0422086,
2_1757,287,92.391266,9360,4139,9360,25326,16858,295,20178,1,31,-12.779882389526374,-70.48226634965972,1,-2.0,1160.1,1266.4,-106.30000000000018,1.2,3.01286,
2_1758,257,33.17816,3251,1185,3230,36449,5961,1775,4948,1,21,-12.622677214805458,-70.439147216022,0,8.0,1160.1,1266.4,-106.30000000000018,1.0,1.3277764,
2_1759,255,43.842716,13795,0,37907,13795,393,15389,13609,1,21,-13.017037624533927,-70.02861713117937,0,14.0,1160.1,1266.4,-106.30000000000018,-3.6,1.4700828,
2_1760,302,0.5674238,14901,0,14901,32172,11884,98,21029,1,24,-12.759221137991625,-70.54604673483222,0,0.0,1160.1,1266.4,-106.30000000000018,0.4,0.9508855,
