system:index,altitude,classification,clay,cluster,distance_any,distance_buffer,distance_dep,distance_nac,distance_parks,distance_ponds,distance_rivers,distance_vec,distance_villages,landform,latitude,longitude,mined,random,sand,slope,type,.geo
1933_0,224,0.4979775379992139,34,0,3056.762853390732,71.36289287310538,60387.04901858526,7414.483086750803,18.756321261104187,3073.088122238501,937.07289558542,3056.762853390732,23885.604285792982,26,-12923,-69657,0,0.9174761776956927,37,6.0764003,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.65682071229118,-12.922439889830892]}"
1936_0,238,0.1425601853516816,38,0,2350.7718605453338,0.0,63251.596016149604,3283.70482757224,3493.6391552684413,5399.690509437033,274.1011814242195,2350.7718605453338,23658.085334204832,24,-12901,-69701,0,0.8409784629526728,32,2.152152,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.70100694382302,-12.900623835902449]}"
1943_0,248,0.5085363428770517,36,0,8223.44047957119,16083.095265250817,41378.00642186154,16306.7789398054,32548.136383360412,3646.991679035445,449.1011763612336,8223.44047957119,13304.952819479078,24,-12598,-69579,0,0.9889207121743138,37,1.4083822,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.57864772042561,-12.597096111368025]}"
1944_0,298,0.01671063077566099,38,0,33563.46325426233,0.0,35223.443722896496,69264.30779746632,14346.650299194976,7508.647283464279,4757.984529808838,33563.46325426233,19612.600179568057,28,-12376,-70609,0,0.8728928220429104,35,2.3653705,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.61011410898331,-12.375920420865345]}"
1950_0,266,0.1034507877849349,31,0,29135.3803498028,0.0,32253.267961628284,64150.75984282408,5897.289938835741,486.2146566989288,496.2942123352576,29135.3803498028,19378.42101158441,31,-12449,-70639,0,0.9191738650971223,41,5.406971,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.63814119536164,-12.446262965591462]}"
1963_0,254,0.3817354980356585,37,0,10428.069958938124,24602.843311982757,29386.252821626633,24696.191892965693,38491.29472276934,4598.552512679916,3168.8903220131106,10428.069958938124,11099.13975062517,38,-12668,-70121,0,0.8516880692535681,33,1.2142321,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.12025979891386,-12.665898905256407]}"
1969_0,213,0.12571639521142605,36,0,4380.943364653329,2540.8272184378857,13205.879278819357,15339.600892391934,0.0,8844.165250823247,3185.2017730291145,4380.943364653329,17659.0999644247,29,-12757,-69186,0,0.9311811415810994,37,2.4677172,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.18655526734152,-12.755003372867455]}"
1974_0,637,0.7230826731186746,38,0,1066.542588662587,11727.152447679084,1066.542588662587,15596.068156955771,13719.398794127033,27418.532056425956,1233.7711236408586,2633.804393140681,4286.721819447337,31,-13232,-70743,0,0.9258938611346146,38,4.888502,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.7428852703232,-13.232003919020759]}"
1986_0,330,0.8011019371351726,37,0,1503.4516731999513,2481.7134652082377,1912.6767103200284,2481.7134652082377,7583.573708986294,35297.56722243293,1057.2934375060145,1504.368528200022,3878.2639619492816,27,-13105,-70403,0,0.8006464386889731,37,2.1797814,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.40444417802428,-13.103910913374497]}"
1990_0,327,0.015968267791706927,40,0,33832.492695592744,950.0415799005007,34130.621624124,69448.2478148293,19577.819292889482,12105.80181143573,917.5904954629907,33832.492695592744,23563.65934499074,35,-12351,-70561,0,0.9386128036500528,35,4.764439,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.56029702050664,-12.349090642080029]}"
1999_0,629,0.16780479153901817,38,0,8318.978074183628,15188.937571612434,12450.911150378617,8318.978074183628,18121.671316895925,32410.71995840459,56.25314627430724,9221.019607680564,12552.11048512327,23,-13111,-70536,0,0.8317698194118003,36,16.981825,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.53727972944917,-13.108576779598836]}"
2026_0,269,0.1373614867178911,37,0,14515.748567860259,22193.39696306886,39913.24941528921,22304.492266674246,38722.358598527666,9268.141948364075,310.58907555495273,14515.748567860259,21157.859698324854,25,-12529,-69557,0,0.8948809390379711,37,2.3379278,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.55640045872737,-12.52661081953176]}"
2030_0,314,0.008222913887635427,41,0,32534.006378361242,1400.29309960054,38216.65511429853,67414.03036526563,0.0,6650.892226290148,3807.4245248310176,32534.006378361242,20725.025676411624,30,-12480,-70727,0,0.8369409895909532,36,1.5260608,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.7266535422255,-12.478253919292499]}"
2031_0,429,0.6995841352364709,29,0,430.12344151137444,12679.80407193447,2353.336546512955,17814.51204401427,17621.582721255396,29322.37991323058,121.34617289471386,430.12344151137444,2395.4581874857317,26,-13017,-70524,0,0.9443425205910783,45,3.364485,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.52564673204564,-13.016440204909927]}"
2033_0,250,0.399240987043193,35,0,15494.012630282177,32193.464099965397,31793.51713934743,38079.96030530824,43430.146440872115,1725.9311395102873,341.8047022953758,15494.012630282177,7190.307982205788,31,-12538,-70102,0,0.8138853548250208,35,1.918893,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.10312901486182,-12.535773402962644]}"
2036_0,242,0.006077173348656465,33,0,34194.321110943485,29121.626254228733,59410.407244393566,48616.27668111679,0.0,7644.7498088303,446.7955190085627,34194.321110943485,54383.812835764955,27,-13148,-69348,0,0.9709402523460419,34,1.6498363,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.34831646872097,-13.14548005381209]}"
2037_0,258,0.009695261397509987,35,0,26381.61158604939,9652.986585547165,56619.20923164523,26381.61158604939,0.0,3978.3014910714696,443.8140510729309,28712.112809263923,29185.641148700906,35,-13140,-69846,0,0.9495240974808121,39,1.6757832,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.84560225649629,-13.13890023227569]}"
2049_0,338,0.007755874011212365,36,0,29376.17472105866,35041.75141373613,36341.72715842197,59737.5287705503,45148.92783533438,8201.476258949237,1077.9463781452764,29376.17472105866,24018.872333613814,25,-12354,-70175,0,0.9155123494284639,37,2.425387,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.17408281809689,-12.351028912230358]}"
2051_0,247,0.006629488519366266,36,0,43206.17016761506,38733.54319294084,63497.41287147534,58783.31023658609,0.0,5497.3789659391505,2032.1675588400722,43206.17016761506,64634.937111150226,39,-13206,-69263,0,0.8326788923748806,36,1.3877174,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.26441622773677,-13.205260592487079]}"
2053_0,281,0.008637167597522427,37,0,23840.716511705734,34218.95082467904,34758.4875697661,51648.56736552486,45019.12217241588,8021.531477941457,314.81611550951675,23840.716511705734,17029.418928514744,37,-12418,-70131,0,0.817582830103801,34,5.5700707,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.13022028375964,-12.416313419894559]}"
2057_0,275,0.02704118444529341,38,0,21071.697576575112,31068.37432493652,62085.094844182124,31034.21580334179,42166.9835999435,15539.926277275252,308.5580878893022,21071.697576575112,13313.4838217019,31,-12550,-69767,0,0.9955272824717236,34,3.6948223,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.76631145636185,-12.547796005465484]}"
2059_0,242,0.01782727822275821,36,0,20294.029428061094,23858.405119902687,67240.7807012982,37108.2882865239,0.0,9711.0168454247,1982.1790143304854,20294.029428061094,51205.31790667022,33,-13180,-69573,0,0.9268131692590161,36,2.04778,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.5753683295844,-13.17762403041648]}"
2060_0,262,0.5955492601307573,32,0,5951.325562792001,8346.7678878335,29011.720082746015,8430.045616804013,21240.020034719637,5714.191837169988,1725.9311395102873,5951.325562792001,5439.731806620771,26,-12824,-70103,0,0.9188161495498013,35,1.6598177,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.10436733751902,-12.823285112063667]}"
2061_0,598,0.18857462108326706,38,0,14054.032192850376,0.0,22148.860556387306,14054.032192850376,3205.9198209057554,26765.313638168984,464.18322729727566,20557.360564364724,26580.399766206836,23,-13254,-70179,0,0.9760241398027636,36,11.786576,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.17825688258897,-13.251506087538386]}"
2062_0,226,0.008523099227261962,38,0,28156.526563269792,23765.691745093856,36383.97481061742,39826.09578486113,0.0,5510.147174443641,2775.5470788063417,28156.526563269792,40412.13208972735,24,-12848,-68916,0,0.9945815335891769,40,1.6520975,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-68.91567388898711,-12.847292764286886]}"
2064_0,212,0.13806117946968896,35,0,13101.448950198215,2458.071164945576,34631.90869215232,21726.84207444753,0.0,998.5018234961088,113.34929105117152,13101.448950198215,30428.296564170403,27,-12887,-69370,0,0.9086358992245448,37,2.854877,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.36915251221205,-12.88502593126302]}"
2066_0,228,0.006491527379067897,37,0,26255.834077855856,23572.057081574065,33368.06803803474,37500.16211825992,0.0,12467.631167603771,527.1324134463248,26255.834077855856,37819.325539647034,24,-12877,-68986,0,0.8925271397351973,38,1.5945455,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-68.98755710153964,-12.87443444682699]}"
2068_0,218,0.027083417849892762,32,0,50591.679032050895,47931.92128318631,57218.06978233628,61617.240082293705,0.0,2417.0592132500865,157.6456625614842,50591.679032050895,61812.64841090939,30,-13083,-68905,0,0.9373224547443216,40,1.7894417,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-68.90452585257272,-13.080591392092044]}"
2077_0,252,0.2100551776292464,37,0,14172.443330491024,26517.161179460723,26639.865913867492,44154.505057986054,37689.62549238103,3143.4788432952,157.61433563347748,14172.443330491024,8008.948549628371,36,-12498,-70167,0,0.9558700583353062,34,1.6717515,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.16921921237835,-12.497520325037545]}"
2082_0,210,0.5070335800580003,36,0,1251.4964773666125,15815.407211095318,14563.088866799098,10555.791974014803,24242.88908112892,12181.692510512794,4006.17622640065,1251.4964773666125,7209.073566250491,32,-12475,-69240,0,0.9326356189878402,34,1.292464,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.24248619718949,-12.472819274982674]}"
2084_0,328,0.01855663335525218,37,0,21250.3028121795,17562.48716285858,66362.96037039517,31138.353666393687,0.0,18038.06393334319,432.2324407175404,21250.3028121795,40180.12475157929,24,-13158,-69695,0,0.9018907747849884,40,0.9730756,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.69618861503213,-13.155623737757152]}"
2088_0,276,0.1962399925639517,39,0,1849.715997617132,23070.739248456197,20780.784233081875,23193.07571590959,33190.57946316636,11695.181039428919,6332.89218250842,1849.715997617132,11311.319126552162,25,-12704,-70202,0,0.9855538797786978,35,1.9128344,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.20330564717804,-12.70350901087063]}"
2100_0,239,0.7596652500612776,33,0,18190.913810705642,26847.938943850862,44053.89145163639,26923.111347500053,40760.73848370859,229.04640505817696,1981.360800867233,18190.913810705642,2293.5199281786727,23,-12640,-69981,0,0.8809429143606659,41,1.3449185,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.9820381984697,-12.639319706994105]}"
2109_0,257,0.26832179353976277,35,0,1634.2795039375087,17038.471542363972,36092.638965040554,20916.193139984236,20272.2948849157,4930.887499608284,4498.1856906882085,1634.2795039375087,23472.917073968227,24,-12355,-68953,0,0.9260841787120659,38,1.8339669,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-68.95538801171793,-12.353555393537862]}"
2125_0,222,0.010373149659165538,35,0,27021.0894603483,21930.360552618866,35647.58105143151,38625.46139890729,0.0,6391.405040050433,1839.8936483827365,27021.0894603483,39365.87710636799,26,-12812,-68898,0,0.9759187972868403,40,1.3457813,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-68.89910029699523,-12.809307064065344]}"
2126_0,277,0.06904818890064775,38,0,17076.161409358447,24682.194529678396,49075.97323333146,24771.63149642372,40657.579300042096,12888.375724576366,1323.0288931704433,17076.161409358447,20185.48675792407,21,-12543,-69646,0,0.9902831947921091,33,3.0926332,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.64479862782794,-12.54268988140087]}"
2128_0,302,0.042883148479301615,39,0,17257.5813826425,1541.8853175734873,24195.67117674629,51555.76152980153,0.0,15051.310115222264,97.81520767948888,17257.5813826425,13325.21834633667,28,-12590,-70632,0,0.8160712484701996,37,2.1990473,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.6335093263533,-12.587310220012565]}"
2133_0,216,0.01109237396720503,35,0,44565.00845637592,41417.43999831273,51623.06584926577,55819.53232320768,0.0,2800.671082548277,341.7268865834769,44565.00845637592,56117.97222993814,32,-13018,-68898,0,0.9187086369799725,36,1.3058755,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-68.8990175532216,-13.015482067965765]}"
2137_0,321,0.010440649736980258,40,0,19892.48464500563,2829.710900492815,27513.074865215258,24356.057001818102,0.0,14513.767767886786,218.1092675930003,19892.48464500563,27207.75556653793,33,-13134,-70115,0,0.9702724151540846,38,1.603879,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.11680283545675,-13.132440865114102]}"
2146_0,263,0.6894280206178004,35,0,5337.81794804923,5356.529121058229,41589.611101789356,5337.81794804923,18355.107220001042,18260.61707305544,1230.2142479105048,6102.560353516996,5917.40539963056,24,-12842,-69982,0,0.987714640016538,39,1.2824373,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.98281144464674,-12.840042307668496]}"
2149_0,250,0.4996490178101184,36,0,8280.207893144305,18094.024834999025,18054.72875001091,40957.27107871435,29339.446301411128,3042.329382497344,1562.3428140164272,8280.207893144305,7183.022978218805,35,-12541,-70234,0,0.8497206925570757,35,1.4454406,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.23567554642104,-12.540621144236322]}"
2151_0,293,0.03020854562978985,40,0,22943.276932279296,38469.414667886085,45574.366770372806,38574.47057929155,53900.04821923835,22188.942666963318,831.87732796851,22943.276932279296,28901.122053265688,24,-12366,-69538,0,0.8439193755878778,37,3.3025928,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.53949703265513,-12.36387615417239]}"
2164_0,275,0.37665884361457774,38,0,15045.945455501995,91.58511469523553,30621.300080257228,15045.945455501995,12.502838422851417,4811.241847451205,114.04250531535158,18615.991479820554,17224.18206590172,32,-13048,-70089,0,0.812586759922817,37,5.203303,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.08874737047007,-13.045765796816642]}"
2167_0,302,0.8190164108804974,36,0,1240.0185490996441,0.0,16643.340636611054,35081.69674365813,9245.792999892377,24739.99643238234,940.6457640598397,1240.0185490996441,19863.299610858856,24,-12742,-70567,0,0.8819970326047426,37,1.4478769,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.56817572583155,-12.73957081418454]}"
2169_0,226,0.3209173032095936,37,0,93.11800695335188,18182.46131295578,31813.31351880885,14312.27872880531,20018.441266322912,5153.517318823745,2691.104064769771,93.11800695335188,17316.388513462545,34,-12355,-69016,0,0.8749188000514637,38,4.5196457,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.01517727579045,-12.353558623815237]}"
2172_0,250,0.11369823558749052,38,0,1650.5225716670368,1750.5542426771603,65489.7923150727,1650.5225716670368,9591.44120016593,12386.782056592447,100.43490206664195,6952.561009629682,21033.249653403745,26,-12865,-69757,0,0.9478638492517775,35,1.9121194,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.75619603425947,-12.862493362157188]}"
2173_0,263,0.11159194343228893,35,0,22816.558715081792,24922.47376710267,26200.611091868825,55376.03375143734,34601.53935807333,161.35610881952852,614.6439304477576,22816.558715081792,20277.5237756494,31,-12411,-70252,0,0.8620190205843663,38,2.6568716,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.25161505124964,-12.410355417703155]}"
2175_0,241,0.005693727591685888,36,0,31969.055854599006,26703.254889270895,56120.85673978056,46373.97075342842,0.0,9659.303621977037,250.09577023034353,31969.055854599006,52020.48472810115,27,-13119,-69340,0,0.8512820928100474,37,1.639745,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.34274276320023,-13.118360109597667]}"
2201_0,300,0.018582125491040113,37,0,18553.028716942084,19138.150459276454,59315.42256822484,36723.959292658124,0.0,15495.445565428472,862.207018420562,18553.028716942084,40881.69458520879,37,-13216,-69761,0,0.831574652955684,39,1.7793319,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.76280507739418,-13.215110858078168]}"
2207_0,308,0.03402428623243319,33,0,27164.449800662074,19141.885054959155,27164.449800662074,62012.311611728495,30868.77693537761,1555.0492462320592,250.03220861855195,28440.210661320212,27886.153427430345,26,-12364,-70362,0,0.9805477419553539,33,8.605987,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.36173685430171,-12.361004505006047]}"
2218_0,232,0.145367103462828,40,0,4318.661622860607,0.0,49382.80608353317,15816.966116163634,2554.012508049527,13764.913452780527,91.59696962883815,4318.661622860607,22261.444575988884,31,-12912,-69540,0,0.8260967059503775,35,3.0810814,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.54064785234257,-12.911855317003322]}"
2222_0,283,0.03790429330203668,35,0,25959.714800325404,17647.92149726268,25959.714800325404,62058.909571462405,27100.557268344364,4673.5811406954,37.50415901008812,27097.60445633127,24579.08330599586,31,-12374,-70406,0,0.8917756745960352,37,2.3400884,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.40593520445351,-12.371628593568337]}"
2223_0,241,0.36489276614982835,37,0,10687.88298166009,9918.98271482647,10687.88298166009,42231.00827107847,20834.20739030189,7970.953024026976,2935.988117994345,12097.942829306954,8100.410700927585,37,-12537,-70319,0,0.9116815437963032,31,1.2433724,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.3184716260181,-12.534802915307775]}"
2224_0,292,0.02496838408205533,38,0,21214.56925812104,0.0,27385.730734705292,55526.035170942734,2215.293417845267,12513.082467343045,2743.747659605605,21214.56925812104,15585.818615645105,36,-12560,-70654,0,0.9614891594050097,34,1.6963719,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.65542230369341,-12.560056849835007]}"
2228_0,225,0.00713044526312837,36,0,25726.7571221088,18335.643148139865,46678.170240108535,38269.86782553012,0.0,11952.706368225068,1250.4801201961752,25726.7571221088,44864.730348803394,39,-13032,-69329,0,0.8549007306318476,36,0.96026224,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.33063359262704,-13.031567665175741]}"
2229_0,235,0.19773455730379605,40,0,350.1162416832806,0.0,61511.380886336876,4060.597610364882,2757.275007010936,4983.369183128389,921.474092255388,350.1162416832806,22704.180164382156,25,-12901,-69683,0,0.8482672740848888,32,2.836865,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.68441590690298,-12.900667770549505]}"
2231_0,253,0.09838917799162816,33,0,19156.986234270247,7259.8250451339845,19470.281349522753,54627.69803956091,12498.795975110092,7259.81632597931,1617.9940270277907,19156.986234270247,11121.836067128033,36,-12471,-70499,0,0.9388693881379573,40,1.4199626,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.50029380804612,-12.468759472562963]}"
2243_0,290,0.019023220092121713,39,0,24149.56321158076,40293.27294102526,40076.41900244491,42260.31697905497,51548.72511040925,7004.377344788299,325.97727368133667,24149.56321158076,10790.467142001242,32,-12495,-70035,0,0.9539367458069798,34,5.260602,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.0366930837293,-12.49263782323347]}"
2244_0,318,0.00855611377661937,39,0,36490.56599168464,6230.242087956891,42402.59111187705,72500.77496778303,0.0,9899.015650739966,3649.7534651842825,36490.56599168464,19411.019350429677,30,-12473,-70786,0,0.990924639771161,37,1.2264032,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.78732557331475,-12.472435336394799]}"
