system:index,altitude,carbon_density,distance_any,distance_buffer,distance_dep,distance_nac,distance_parks,distance_vec,distance_villages,first,landform,latitude,longitude,lossyear,offset,price_after,price_before,price_dif,scale,slope,.geo
1_1_1_1_1556,235,65.87138,29941,29862,32402,29941,44227,14160,4142,1,21,-12.608304170259546,-70.0897025704995,0,-37.0,1571.5,1224.5,347.0,52.1,5.529407,
1_1_1_1_1557,247,71.674644,7580,0,48733,7580,4733,14915,10033,1,24,-12.982003328453267,-69.91902266651678,0,0.0,1571.5,1224.5,347.0,0.0,1.0423479,
1_1_1_1_1558,310,54.50111,18631,0,18631,29990,6044,3787,15814,1,34,-12.831086360721187,-70.58018271562875,0,102.0,1571.5,1224.5,347.0,-12.2,1.4265728,
1_1_1_1_1559,254,7.575914,5665,0,33769,5665,7103,7721,5525,1,41,-12.946070717088485,-70.05197332856648,0,-162.5,1571.5,1224.5,347.0,102.5,0.47583008,
1_1_1_1_1560,387,25.143368,13563,0,13583,28360,2113,5395,6263,1,21,-12.923612834985498,-70.63497994796005,1,2.0,1571.5,1224.5,347.0,15.5,8.262544,
1_1_1_1_1561,206,20.860704,6349,6197,32428,6349,22808,1528,12802,1,41,-12.658609826170238,-69.48962796070765,1,-1.5,1571.5,1224.5,347.0,10.9,2.5493846,
1_1_1_1_1562,329,8.424785,12040,0,12040,28659,3224,2894,5945,1,31,-12.9191212585649,-70.61252206585705,0,-221.0,1571.5,1224.5,347.0,148.9,8.367689,
1_1_1_1_1563,252,63.058117,1367,0,40063,1367,11098,6033,1681,1,24,-12.907443159871345,-69.99268451981459,0,-21.0,1571.5,1224.5,347.0,12.6,0.95144635,
1_1_1_1_1564,292,93.29819,12584,1181,12584,29657,13698,1489,21433,1,24,-12.766407660264582,-70.52179222216098,0,128.0,1571.5,1224.5,347.0,-36.4,2.3387556,
1_1_1_1_1565,271,23.444382,7609,0,26866,7609,7045,10716,12205,1,21,-12.983799959021505,-70.12383855129603,0,2.5,1571.5,1224.5,347.0,33.1,5.536679,
1_1_1_1_1566,249,73.315834,1122,0,45179,1122,11236,10806,1719,1,34,-12.911036421007823,-69.94597212504037,0,-39.5,1571.5,1224.5,347.0,24.9,1.3909631,
1_1_1_1_1567,265,19.559135,7716,0,23872,7716,9576,8777,14352,1,42,-12.983799959021505,-70.15258464038786,0,-28.5,1571.5,1224.5,347.0,22.3,3.0143824,
1_1_1_1_1568,277,65.56714,8960,0,8960,30790,10436,1969,15875,1,24,-12.721491896058605,-70.49574107892151,0,-9.0,1571.5,1224.5,347.0,28.2,0.0,
1_1_1_1_1569,213,25.115377,7574,7584,48599,7574,21327,2816,4135,1,21,-12.717898634922127,-69.62796851446205,0,-81.5,1571.5,1224.5,347.0,54.3,1.9142213,
1_1_1_1_1570,266,71.92522,11989,0,11989,35067,6169,984,13022,1,41,-12.689152545830302,-70.51819896102451,0,-2.0,1571.5,1224.5,347.0,21.4,5.6097326,
1_1_1_1_1571,306,69.7474,9871,2734,9871,23075,7502,2553,9926,1,41,-12.903849898734869,-70.54604673483222,1,-5.0,1571.5,1224.5,347.0,3.0,1.3285327,
1_1_1_1_1572,218,114.55992,11420,11434,44490,11420,27121,5200,6896,1,21,-12.65591488031788,-69.60101905593848,0,0.0,1571.5,1224.5,347.0,0.4,1.9913499,
1_1_1_1_1573,234,74.317116,28378,29267,28375,31773,40218,10320,4882,1,31,-12.60021933270247,-70.1265334971484,0,-3.0,1571.5,1224.5,347.0,3.0,7.804878,
1_1_1_1_1574,226,93.40256,18410,18400,65108,18410,26730,9690,3247,1,21,-12.707118851512693,-69.78966526560357,1,0.0,1571.5,1224.5,347.0,0.0,3.3560412,
1_1_1_1_1575,242,21.507084,14000,0,51203,14000,98,19279,16524,1,21,-13.039495506636916,-69.90375130668676,0,-90.5,1571.5,1224.5,347.0,70.2,2.0841074,
1_1_1_1_1576,262,51.09849,5523,0,5447,36972,3523,1615,7787,1,21,-12.629863737078415,-70.46430004397733,0,-15.0,1571.5,1224.5,347.0,9.0,2.1142166,
1_1_1_1_1577,252,49.45545,11601,0,46900,11601,984,18560,13223,1,24,-13.017037624533927,-69.94327717918802,0,-26.0,1571.5,1224.5,347.0,18.0,0.66451,
1_1_1_1_1578,287,42.332222,14661,2076,14661,26388,12408,492,20166,1,31,-12.809526793902318,-70.52179222216098,0,74.0,1571.5,1224.5,347.0,-9.5,2.7528725,
1_1_1_1_1579,612,46.601196,2065,5374,2065,15490,7215,5466,2166,1,41,-13.174242799254843,-70.74906598904322,0,-3.0,1571.5,1224.5,347.0,1.8,17.191288,
1_1_1_1_1580,398,10.261102,1830,6970,1830,6910,12317,2158,1960,1,21,-13.052071920614589,-70.41758764920311,0,3.0,1571.5,1224.5,347.0,18.2,1.6853395,
1_1_1_1_1581,256,56.189842,5231,0,36913,5231,8242,6828,5506,1,34,-12.93708756424729,-70.02232892419053,1,0.0,1571.5,1224.5,347.0,0.0,1.0585079,
1_1_1_1_1582,526,45.947166,7657,6440,9593,7657,8139,6540,8940,1,41,-13.16076806999305,-70.67360750517719,1,0.0,1571.5,1224.5,347.0,0.0,7.732428,
1_1_1_1_1583,307,7.8375444,18937,0,18937,30247,8764,3658,18625,1,24,-12.80773016333408,-70.56670798636696,0,216.5,1571.5,1224.5,347.0,-25.4,0.47556755,
1_1_1_1_1584,324,50.7992,11817,0,11854,26042,3893,5887,4058,1,41,-12.944274086520247,-70.62959005625532,0,6.0,1571.5,1224.5,347.0,42.0,4.051694,
1_1_1_1_1585,300,6.0709624,15850,0,15850,27132,6129,907,14137,1,34,-12.851747612255936,-70.56221640994636,0,-21.5,1571.5,1224.5,347.0,53.6,1.5001051,
1_1_1_1_1586,262,6.532035,14105,598,35640,14105,0,16483,14379,1,21,-13.026919092659242,-70.05017669799824,0,-7.0,1571.5,1224.5,347.0,16.1,0.46373534,
1_1_1_1_1587,246,20.050846,12573,0,50885,12573,295,18275,15061,1,21,-13.026919092659242,-69.90824288310735,0,-75.5,1571.5,1224.5,347.0,59.5,1.6852852,
1_1_1_1_1588,287,6.944705,4229,2678,4229,32348,7737,3059,7800,1,34,-12.667592979011435,-70.44543542301082,0,-33.5,1571.5,1224.5,347.0,29.7,1.0420768,
1_1_1_1_1589,365,47.939796,811,5299,811,5245,10988,660,3131,1,31,-13.054766866466947,-70.40231628937309,0,0.0,1571.5,1224.5,347.0,3.3,3.6739378,
1_1_1_1_1590,289,59.80224,13931,1537,13931,27567,13508,98,21667,1,21,-12.794255434072287,-70.52179222216098,0,74.0,1571.5,1224.5,347.0,-7.2,1.6847854,
1_1_1_1_1591,263,95.58136,1253,2462,1253,34840,7883,1181,3480,1,31,-12.631660367646653,-70.42297754090784,1,2.0,1571.5,1224.5,347.0,-0.4,1.0420467,
1_1_1_1_1592,216,89.588715,15741,15773,55234,15741,27119,5988,10868,1,31,-12.670287924863793,-69.69803710662339,0,-7.5,1571.5,1224.5,347.0,11.6,5.2140784,
1_1_1_1_1593,309,90.09918,18080,0,18080,28505,7378,2055,16227,1,24,-12.831086360721187,-70.5640130405146,0,-4.5,1571.5,1224.5,347.0,12.9,1.3283352,
1_1_1_1_1594,229,107.144356,18709,18709,63430,18709,27813,8765,2927,1,21,-12.703525590376215,-69.80583494071773,0,15.5,1571.5,1224.5,347.0,5.2,1.9565006,
1_1_1_1_1595,229,88.43235,16718,16769,61330,16718,26541,10182,5293,1,24,-12.6936441222509,-69.75103770838643,0,-31.0,1571.5,1224.5,347.0,24.0,0.92740995,
1_1_1_1_1596,331,42.701164,10614,1531,10614,25181,5460,793,8644,1,21,-12.904748214018987,-70.56670798636696,0,-17.5,1571.5,1224.5,347.0,18.6,3.1723027,
1_1_1_1_1597,280,26.543428,12117,0,12117,33228,8851,696,16313,1,41,-12.718796950206247,-70.52448716801334,0,60.0,1571.5,1224.5,347.0,20.8,0.92740995,
1_1_1_1_1598,242,67.53859,9274,9193,38332,9274,23891,1578,3923,1,31,-12.793357118788167,-70.02322723947465,0,3.0,1571.5,1224.5,347.0,-0.6,4.044082,
1_1_1_1_1599,271,8.680039,1189,4491,1189,32056,9307,1575,5135,1,42,-12.65771151088612,-70.41938427977136,1,-30.0,1571.5,1224.5,347.0,27.8,2.3383856,
1_1_1_1_1600,264,98.69213,1556,0,31399,1556,10829,5363,2576,1,24,-12.912833051576063,-70.0717362648171,1,-21.5,1571.5,1224.5,347.0,12.9,0.46373534,
1_1_1_1_1601,238,19.410555,28071,28993,28070,31394,39905,9928,5021,1,21,-12.604710909123067,-70.12922844300076,0,0.0,1571.5,1224.5,347.0,2.1,7.090789,
1_1_1_1_1602,300,25.04075,17323,0,17323,28588,10220,1880,18993,1,34,-12.809526793902318,-70.54874168068457,1,134.0,1571.5,1224.5,347.0,-19.3,1.42645,
1_1_1_1_1603,282,43.91344,11029,0,11029,33147,8356,278,15166,1,24,-12.708915482080933,-70.5137073846039,1,60.5,1571.5,1224.5,347.0,-14.5,0.66409224,
1_1_1_1_1604,346,39.8334,13478,590,13572,16960,4543,14081,8484,1,31,-13.034105614932198,-70.65384456892656,0,-20.5,1571.5,1224.5,347.0,13.7,0.9519309,
1_1_1_1_1605,255,52.998943,5356,0,35073,5356,7972,6890,5137,1,41,-12.939782510099649,-70.0393969145888,1,-110.0,1571.5,1224.5,347.0,69.2,2.3657012,
1_1_1_1_1606,247,47.896965,4123,0,4123,37826,6365,3447,4682,1,31,-12.607405854975426,-70.4355539548855,0,-2.0,1571.5,1224.5,347.0,5.9,1.9558058,
1_1_1_1_1607,281,32.570026,15062,2227,15062,26192,11951,492,19638,1,41,-12.814018370322916,-70.52358885272922,0,-6.5,1571.5,1224.5,347.0,19.4,4.044372,
1_1_1_1_1608,281,99.69293,3171,2896,3171,32458,7968,2245,6754,1,34,-12.662203087306716,-70.43735058545374,1,-50.5,1571.5,1224.5,347.0,32.5,1.684507,
1_1_1_1_1609,291,24.93548,14661,98,14661,29030,13036,907,21884,1,34,-12.78706891179933,-70.53347032085453,1,-50.5,1571.5,1224.5,347.0,35.1,1.057995,
1_1_1_1_1610,313,32.150482,12258,1489,12258,23727,7481,1279,12314,1,31,-12.88049370134776,-70.54245347369573,0,-73.5,1571.5,1224.5,347.0,70.6,1.4699986,
1_1_1_1_1611,278,51.91624,11401,1556,11401,29615,13086,2296,20034,1,41,-12.756526192139265,-70.5137073846039,0,102.0,1571.5,1224.5,347.0,-17.2,5.852498,
1_1_1_1_1612,220,52.848663,16212,16246,56845,16212,27120,6964,9269,1,21,-12.673881186000271,-69.7124101511693,0,-35.0,1571.5,1224.5,347.0,43.5,5.041996,
1_1_1_1_1613,287,42.332222,14661,2076,14661,26388,12408,492,20166,1,31,-12.809526793902318,-70.52179222216098,0,76.5,1571.5,1224.5,347.0,-10.3,2.7528725,
1_1_1_1_1614,355,26.209623,11608,2054,11705,18957,6786,12333,5712,1,31,-13.01164773282921,-70.64126815494888,0,-23.5,1571.5,1224.5,347.0,14.5,2.3396077,
1_1_1_1_1615,303,25.807606,14144,2085,14116,23790,8787,1968,14634,1,21,-12.86162908038125,-70.53257200557042,0,-114.0,1571.5,1224.5,347.0,98.0,3.9107556,
1_1_1_1_1616,230,31.359827,28268,29272,28268,30209,40083,9970,6067,1,31,-12.615490692532502,-70.12743181243252,0,-14.0,1571.5,1224.5,347.0,8.4,4.651664,
1_1_1_1_1617,252,89.1361,6543,0,39248,6543,6213,9334,6710,1,34,-12.954155554645562,-70.0025659879399,1,0.0,1571.5,1224.5,347.0,0.0,0.46373534,
1_1_1_1_1618,322,6.08434,12184,0,12184,28951,3032,2722,6229,1,31,-12.916426312712542,-70.61162375057293,0,-169.5,1571.5,1224.5,347.0,129.0,6.9510026,
1_1_1_1_1619,259,73.34059,928,0,31603,928,11685,4595,1857,1,24,-12.904748214018987,-70.06993963424887,1,-78.0,1571.5,1224.5,347.0,46.8,1.4700134,
1_1_1_1_1620,302,56.877796,17378,0,17378,31848,11069,2283,21592,1,24,-12.780780704810493,-70.56311472523048,0,49.0,1571.5,1224.5,347.0,0.4,2.3552709,
1_1_1_1_1621,312,44.454834,17589,0,17589,28821,6195,2715,15233,1,24,-12.838272882994143,-70.57209787807167,1,-20.5,1571.5,1224.5,347.0,33.8,1.0581703,
1_1_1_1_1622,312,3.787597,12047,0,12471,12047,2925,4979,12552,1,42,-13.118547251639434,-70.25499258277749,0,1.5,1571.5,1224.5,347.0,4.0,0.66465044,
1_1_1_1_1623,298,22.017223,660,0,12196,660,21613,6004,21312,1,21,-12.925409465553736,-70.24780606050453,0,-78.0,1571.5,1224.5,347.0,77.7,1.0584661,
1_1_1_1_1624,229,23.258179,22282,22352,64426,22282,30881,12128,969,1,21,-12.670287924863793,-69.800445049013,1,7.5,1571.5,1224.5,347.0,31.9,3.1234844,
1_1_1_1_1625,403,10.069661,2436,6006,2436,4064,12909,4045,4082,1,21,-13.025122462091003,-70.38704492954305,0,-51.0,1571.5,1224.5,347.0,58.7,13.310942,
1_1_1_1_1626,213,115.552475,9091,8962,28880,9091,25697,2245,17668,1,24,-12.621778899521338,-69.46088187161583,0,-67.5,1571.5,1224.5,347.0,55.4,2.820484,
1_1_1_1_1627,314,98.64057,11411,7253,11411,20117,15257,5521,17881,1,24,-12.84456108998298,-70.47597814267088,0,-15.5,1571.5,1224.5,347.0,10.7,0.92740995,
1_1_1_1_1628,247,20.537344,3933,3933,42979,3933,16180,7284,4359,1,34,-12.86073076509713,-69.96932832242747,1,129.0,1571.5,1224.5,347.0,9.4,1.3909631,
1_1_1_1_1629,287,11.8336935,417,4466,417,32809,9219,622,4098,1,21,-12.648728358044924,-70.41579101863488,0,-103.0,1571.5,1224.5,347.0,65.2,0.95047206,
1_1_1_1_1630,356,90.44025,14076,0,14076,30577,1122,3867,7954,1,31,-12.902053268166629,-70.62150521869825,1,0.0,1571.5,1224.5,347.0,0.0,6.986736,
1_1_1_1_1631,257,41.498795,6569,0,34073,6569,6238,8560,6424,1,41,-12.954155554645562,-70.05017669799824,0,-139.0,1571.5,1224.5,347.0,85.6,1.9583391,
1_1_1_1_1632,227,99.93746,16951,17025,63977,16951,25496,10869,4510,1,21,-12.71161042793329,-69.7725972752053,0,-4.5,1571.5,1224.5,347.0,6.8,3.756785,
1_1_1_1_1633,286,103.23705,13101,0,26412,13101,4694,14435,17418,1,24,-13.03320729964808,-70.13551664998958,0,0.0,1571.5,1224.5,347.0,0.0,2.3568215,
1_1_1_1_1634,272,51.25422,10612,0,31744,10612,2297,15033,12507,1,21,-13.006257841124494,-70.08431267879477,0,-92.0,1571.5,1224.5,347.0,58.0,1.8543341,
1_1_1_1_1635,204,69.10054,9957,10027,46593,9957,24927,4734,4629,1,41,-12.684660969409705,-69.6162904157685,0,-17.5,1571.5,1224.5,347.0,12.0,4.765021,
1_1_1_1_1636,256,51.57573,5852,0,35217,5852,7480,7381,5634,1,34,-12.944274086520247,-70.03849859930469,1,-15.5,1571.5,1224.5,347.0,9.3,1.3909631,
1_1_1_1_1637,367,33.37392,1408,7474,1408,7418,12874,2685,1489,1,41,-13.04847865947811,-70.4211809103396,0,-8.0,1571.5,1224.5,347.0,33.8,5.7676883,
1_1_1_1_1638,294,83.13291,15279,0,15279,29101,12406,1453,21340,1,34,-12.790662172935809,-70.53796189727514,0,9.0,1571.5,1224.5,347.0,1.8,1.4263432,
1_1_1_1_1639,307,79.85928,16053,0,16053,28403,4508,2149,13274,1,34,-12.855340873392414,-70.5774877697764,0,-108.0,1571.5,1224.5,347.0,64.8,0.6642892,
1_1_1_1_1640,196,24.174002,7718,7718,49410,7718,21086,2088,4927,1,21,-12.719695265490365,-69.63515503673501,0,13.5,1571.5,1224.5,347.0,7.9,7.6177297,
1_1_1_1_1641,288,66.9803,14137,0,14137,30994,12907,139,21555,1,42,-12.765509344980462,-70.53706358199102,1,-1.5,1571.5,1224.5,347.0,27.7,1.9569535,
1_1_1_1_1642,348,23.48801,3450,5912,7055,3450,17497,6954,7794,1,31,-12.978410067316789,-70.3798584072701,1,21.5,1571.5,1224.5,347.0,6.6,8.829848,
1_1_1_1_1643,254,103.59294,4297,4264,37899,4297,18656,2247,5778,1,24,-12.840967828846502,-70.01963397833818,1,-6.5,1571.5,1224.5,347.0,3.9,2.9380157,
1_1_1_1_1644,254,55.16456,5371,0,36725,5371,8188,6875,5689,1,34,-12.93798587953141,-70.02412555475877,1,-7.0,1571.5,1224.5,347.0,4.2,1.0423095,
1_1_1_1_1645,225,21.495872,14289,14293,61349,14289,24425,4728,7566,1,31,-12.743949778161593,-69.8184113546954,0,-61.0,1571.5,1224.5,347.0,55.6,7.227719,
1_1_1_1_1646,232,55.471096,24914,24837,43381,24914,38818,16162,3059,1,21,-12.65411824974964,-69.99178620453047,0,10.0,1571.5,1224.5,347.0,-3.0,6.6175838,
1_1_1_1_1647,517,74.32812,4796,8217,12506,4796,10203,7585,11432,1,31,-13.166157961697769,-70.64755636193772,0,-47.0,1571.5,1224.5,347.0,28.2,6.289602,
1_1_1_1_1648,410,79.944565,1200,1200,7727,1200,7791,139,8017,1,21,-13.164361331129529,-70.40411291994133,1,-28.0,1571.5,1224.5,347.0,25.5,7.095262,
1_1_1_1_1649,249,102.76839,7974,7876,36628,7974,22737,630,2165,1,24,-12.804136902197602,-70.03760028402056,0,-32.0,1571.5,1224.5,347.0,20.2,1.9572338,
1_1_1_1_1650,287,82.72892,2819,4198,2819,31179,9282,3129,6964,1,21,-12.671186240147911,-70.42926574789668,1,-50.0,1571.5,1224.5,347.0,30.4,2.9958322,
1_1_1_1_1651,273,41.83405,9914,0,9914,33088,7848,1367,14024,1,24,-12.698135698671498,-70.50113097062624,1,-42.0,1571.5,1224.5,347.0,45.8,1.4698874,
1_1_1_1_1652,247,26.716599,196,0,34133,196,13226,1774,1064,1,41,-12.890375169473074,-70.04748175214587,1,-63.5,1571.5,1224.5,347.0,53.0,3.318118,
1_1_1_1_1653,314,94.19518,8788,9561,8788,19932,18151,3424,20733,1,34,-12.82479815373235,-70.45441857585202,1,-13.0,1571.5,1224.5,347.0,9.4,0.6642478,
1_1_1_1_1654,246,33.96369,139,139,31867,139,13136,3566,1463,1,42,-12.891273484757194,-70.06814300368063,0,-91.0,1571.5,1224.5,347.0,59.9,3.3788624,
1_1_1_1_1655,248,70.06936,768,0,40270,768,11665,5900,1260,1,41,-12.902053268166629,-69.99088788924635,1,-146.5,1571.5,1224.5,347.0,91.1,1.4700116,
1_1_1_1_1656,259,5.3966517,5776,0,33878,5776,7012,7799,5631,1,41,-12.946969032372605,-70.05107501328236,0,-204.0,1571.5,1224.5,347.0,127.2,2.3393805,
1_1_1_1_1657,285,14.864448,1639,3568,1639,32829,8379,1152,5226,1,34,-12.653219934465522,-70.42657080204431,1,-81.0,1571.5,1224.5,347.0,52.3,0.46373534,
1_1_1_1_1658,294,21.402292,15102,0,15102,29169,12602,1233,21559,1,34,-12.788865542367569,-70.53706358199102,1,-7.5,1571.5,1224.5,347.0,12.8,1.957124,
1_1_1_1_1659,682,58.9114,4382,7524,4382,18549,10515,10021,7085,1,41,-13.195802366073712,-70.81284637421571,0,0.0,1571.5,1224.5,347.0,0.0,9.613986,
1_1_1_1_1660,277,9.636478,12425,3020,12425,26405,14761,502,22433,1,31,-12.794255434072287,-70.50652086233096,0,-48.5,1571.5,1224.5,347.0,34.5,1.3282346,
1_1_1_1_1661,253,40.73391,4886,0,37587,4886,8326,6854,5027,1,41,-12.93529093367905,-70.01604071720169,1,-14.0,1571.5,1224.5,347.0,8.4,1.0585003,
1_1_1_1_1662,343,91.720116,12277,0,12288,28113,3423,3929,5543,1,21,-12.924511150269616,-70.62060690341413,1,-73.0,1571.5,1224.5,347.0,48.4,2.4223325,
1_1_1_1_1663,280,64.5551,12737,1870,12737,27941,14828,492,22468,1,31,-12.783475650662853,-70.51550401517214,0,-4.0,1571.5,1224.5,347.0,7.8,0.46373534,
1_1_1_1_1664,308,36.79481,1911,0,13200,1911,19980,6080,20982,1,24,-12.941579140667887,-70.24151785351569,0,-120.5,1571.5,1224.5,347.0,97.6,3.4533625,
1_1_1_1_1665,233,115.68177,15665,15694,57481,15665,27197,3150,8631,1,24,-12.737661571172756,-69.8552422813443,1,0.0,1571.5,1224.5,347.0,1.5,1.0578299,
1_1_1_1_1666,275,90.842316,8096,0,8096,31818,8719,3020,13247,1,24,-12.699034013955616,-70.48406298022796,0,28.5,1571.5,1224.5,347.0,16.5,1.4992855,
1_1_1_1_1667,261,75.16187,1774,0,31792,1774,10783,5104,2323,1,24,-12.912833051576063,-70.06814300368063,1,-22.5,1571.5,1224.5,347.0,18.8,1.3909631,
1_1_1_1_1668,309,35.678715,18862,0,18862,29042,8663,2509,17756,1,24,-12.817611631459394,-70.56041977937812,1,-61.5,1571.5,1224.5,347.0,78.8,0.47558537,
1_1_1_1_1669,271,44.810696,10391,846,10391,29649,12516,2510,18775,1,31,-12.74754303929807,-70.50652086233096,0,97.0,1571.5,1224.5,347.0,2.4,4.2727294,
1_1_1_1_1670,285,94.48066,3749,11018,3749,26177,16702,7403,9051,1,24,-12.69454243753502,-70.36279041687183,0,0.0,1571.5,1224.5,347.0,0.0,0.47535473,
1_1_1_1_1671,273,93.70296,1742,4737,1742,32364,11824,2265,2820,1,31,-12.643338466340207,-70.38884156011129,0,4.0,1571.5,1224.5,347.0,3.4,5.1965613,
1_1_1_1_1672,218,75.89224,12801,12836,53810,12801,24460,3092,10442,1,21,-12.691847491682662,-69.68186743150923,0,0.0,1571.5,1224.5,347.0,0.6,2.8871717,
1_1_1_1_1673,307,71.592575,18337,0,18337,28324,8005,1761,16749,1,24,-12.827493099584709,-70.559521464094,1,48.0,1571.5,1224.5,347.0,22.6,0.66425157,
1_1_1_1_1674,249,39.03573,12401,0,47599,12401,417,19569,14149,1,21,-13.025122462091003,-69.93878560276741,1,-53.5,1571.5,1224.5,347.0,36.1,4.399061,
1_1_1_1_1675,255,29.12299,5945,0,5903,38320,3250,2775,7175,1,42,-12.615490692532502,-70.46340172869321,1,-6.5,1571.5,1224.5,347.0,4.8,1.05742,
1_1_1_1_1676,305,32.946487,19049,0,19049,29731,8574,3205,18099,1,24,-12.813120055038796,-70.56491135579873,0,4.0,1571.5,1224.5,347.0,45.6,0.47557697,
1_1_1_1_1677,256,85.70746,5502,0,39938,5502,6971,8930,5814,1,34,-12.946070717088485,-69.99537946566694,1,0.0,1571.5,1224.5,347.0,0.0,0.6644133,
1_1_1_1_1678,251,47.690945,5060,0,37201,5060,8284,6816,5282,1,41,-12.93618924896317,-70.01963397833818,1,-3.5,1571.5,1224.5,347.0,2.1,1.4700328,
1_1_1_1_1679,481,99.82236,3162,6148,3162,6148,11134,0,4527,1,21,-13.076326433285816,-70.42387585619196,0,8.5,1571.5,1224.5,347.0,0.3,5.2823596,
1_1_1_1_1680,268,14.536201,9400,0,29814,9400,4038,13723,12340,1,21,-12.999071318851538,-70.10048235390893,0,29.5,1571.5,1224.5,347.0,8.1,6.578399,
1_1_1_1_1681,290,13.196245,14202,0,14202,31133,12776,98,21470,1,34,-12.764611029696342,-70.53796189727514,1,7.5,1571.5,1224.5,347.0,24.8,1.6847228,
1_1_1_1_1682,257,25.13315,5323,0,34975,5323,7972,6892,5104,1,34,-12.939782510099649,-70.04029522987292,0,-131.5,1571.5,1224.5,347.0,82.5,1.3286296,
1_1_1_1_1683,275,51.84507,8564,0,8564,32294,8280,2774,13351,1,21,-12.696339068103258,-70.48765624136445,0,32.0,1571.5,1224.5,347.0,0.5,0.0,
1_1_1_1_1684,247,80.30998,1684,0,43997,1684,10815,9745,1744,1,41,-12.911934736291943,-69.9567519084498,0,-5.0,1571.5,1224.5,347.0,3.0,1.0422869,
1_1_1_1_1685,396,18.402723,885,7914,885,6913,14221,4020,1462,1,31,-13.026020777375123,-70.41309607278252,0,-0.5,1571.5,1224.5,347.0,5.4,5.1751504,
1_1_1_1_1686,221,111.11874,11406,11367,43664,11406,27220,4624,7199,1,21,-12.652321619181402,-69.59383253366552,1,-9.5,1571.5,1224.5,347.0,5.7,2.7802885,
1_1_1_1_1687,254,2.2684047,4953,0,36193,4953,8839,6197,5000,1,34,-12.932595987826693,-70.02861713117937,0,-222.5,1571.5,1224.5,347.0,135.1,1.6850811,
1_1_1_1_1688,238,62.31153,28050,28780,28040,34084,39887,10553,3302,1,31,-12.57955808116772,-70.13102507356899,0,6.0,1571.5,1224.5,347.0,-1.8,1.9141575,
1_1_1_1_1689,262,93.34875,1502,0,32089,1502,11248,4537,1752,1,24,-12.908341475155465,-70.06544805782826,1,-67.0,1571.5,1224.5,347.0,44.0,1.5004119,
1_1_1_1_1690,257,94.91972,7067,0,39517,7067,5640,9953,7289,1,24,-12.959545446350278,-70.00076935737167,1,0.0,1571.5,1224.5,347.0,0.0,2.3657088,
1_1_1_1_1691,263,34.32778,11934,0,34702,11934,295,14502,12301,1,24,-13.008054471692732,-70.05646490498707,0,-34.5,1571.5,1224.5,347.0,31.5,2.5049233,
1_1_1_1_1692,244,109.960655,31696,31605,35615,31696,46291,17616,530,1,21,-12.588541234008916,-70.06095648140767,0,0.0,1571.5,1224.5,347.0,0.0,3.8240597,
1_1_1_1_1693,308,87.05637,10721,7684,10721,20833,16158,3981,19437,1,31,-12.831086360721187,-70.47148656625029,1,-37.5,1571.5,1224.5,347.0,24.5,2.3767486,
1_1_1_1_1694,290,74.367615,14674,0,14674,34384,8851,2247,17889,1,21,-12.72957673361568,-70.54784336540045,0,22.5,1571.5,1224.5,347.0,12.1,3.2772698,
1_1_1_1_1695,290,23.34165,12999,886,12999,29666,13936,1060,21907,1,24,-12.77000092140106,-70.52448716801334,1,64.5,1571.5,1224.5,347.0,-8.6,1.9142456,
1_1_1_1_1696,265,75.83989,7597,0,29719,7597,5010,12884,10345,1,41,-12.981105013169147,-70.09599077748832,1,-55.0,1571.5,1224.5,347.0,36.0,1.0586587,
1_1_1_1_1697,213,16.412407,15121,15101,65050,15121,22943,9061,7037,1,21,-12.739458201740995,-69.7770888516259,0,27.0,1571.5,1224.5,347.0,-3.6,2.3386643,
1_1_1_1_1698,255,54.097427,5326,0,36921,5326,8146,6923,5592,1,34,-12.93798587953141,-70.02232892419053,1,0.0,1571.5,1224.5,347.0,0.0,1.685093,
1_1_1_1_1699,253,99.970085,3940,3894,37280,3940,18513,1629,5520,1,34,-12.84276445941474,-70.02502387004289,1,-5.5,1571.5,1224.5,347.0,6.8,1.957519,
1_1_1_1_1700,258,13.773735,5836,0,33596,5836,6895,7953,5711,1,34,-12.947867347656725,-70.05376995913471,0,-188.0,1571.5,1224.5,347.0,125.9,1.3286524,
1_1_1_1_1701,270,60.63776,11965,0,11965,34621,6822,278,13821,1,31,-12.696339068103258,-70.51999559159275,0,32.5,1571.5,1224.5,347.0,14.3,1.0421014,
1_1_1_1_1702,424,7.9725785,8266,4006,8365,19997,8924,9067,2797,1,31,-12.998173003567418,-70.61162375057293,0,-5.5,1571.5,1224.5,347.0,18.9,18.031656,
1_1_1_1_1703,246,57.668716,3937,3986,43076,3937,16187,7382,4317,1,34,-12.86073076509713,-69.96843000714335,1,72.5,1571.5,1224.5,347.0,9.6,2.8890493,
1_1_1_1_1704,249,7.8373423,630,0,40275,630,11861,5810,1113,1,34,-12.900256637598389,-69.99088788924635,0,-178.5,1571.5,1224.5,347.0,110.5,1.7016479,
1_1_1_1_1705,220,106.82468,9206,9259,46542,9206,24137,4038,3901,1,21,-12.691847491682662,-69.61449378520027,1,-22.5,1571.5,1224.5,347.0,13.5,1.4698837,
1_1_1_1_1706,256,78.88664,3444,0,38306,3444,9647,5979,3456,1,34,-12.922714519701378,-70.00885419492874,1,-92.0,1571.5,1224.5,347.0,55.2,1.0422965,
