system:index,altitude,carbon_density,distance_any,distance_buffer,distance_dep,distance_nac,distance_parks,distance_vec,distance_villages,landform,latitude,latitude_209564535,longitude,longitude_209564535,mined,offset,price_after,price_before,price_dif,scale,slope,type,type_prev,year,.geo
2384,266,39.828552,12401,0,12379,35777,5419,1699,12356,21,-12.682864338841465,,-70.52089390687686,,0,51.5,1411.2,1669,-257.79999999999995,-8.9,6.067689,0,0,2014,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.52091711345619,-12.682668543367809]}"
2385,310,102.67787,27283,1280,27202,53180,0,17640,16614,21,-12.597524386850111,,-70.66013277591539,,0,0.0,1411.2,1669,-257.79999999999995,0.0,7.278292,0,0,2014,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.65984806145175,-12.597227228014196]}"
2386,433,86.85854,7509,0,9059,7509,6034,1366,9171,41,-13.08710621669525,,-70.28553530243755,,0,0.0,1411.2,1669,-257.79999999999995,0.0,11.155692,0,0,2014,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.28542253377469,-13.08667673647871]}"
2387,472,113.293976,5899,10062,5899,7655,20120,7427,7503,31,-12.966731968623234,,-70.41758764920311,,0,0.0,1411.2,1669,-257.79999999999995,0.0,13.709325,0,0,2014,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.41754306581804,-12.966654334760609]}"
2388,421,98.884445,6663,0,9903,6663,8718,3275,10034,31,-13.061055073455783,,-70.28553530243755,,0,0.0,1411.2,1669,-257.79999999999995,0.0,1.5012462,0,0,2014,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.28529053907882,-13.061182875707345]}"
2389,281,95.53451,7666,7529,16378,7666,25284,2461,18218,24,-12.84276445941474,,-70.2190599714127,,0,0.0,1411.2,1669,-257.79999999999995,0.0,0.6642726,0,0,2014,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.21948950724055,-12.84262151768584]}"
2390,240,45.809765,11436,11343,36281,11436,26117,2523,3675,31,-12.772695867253418,,-70.04568512157763,,0,-2.5,1411.2,1669,-257.79999999999995,2.1,2.0836449,0,0,2014,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.04560695265118,-12.772847710082212]}"
2391,319,65.13393,880,2729,5665,880,23650,98,17956,21,-12.9191212585649,,-70.30709486925642,,0,30.5,1411.2,1669,-257.79999999999995,-8.8,1.3285736,0,0,2014,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.30668161847525,-12.919499934808393]}"
2392,368,96.67228,13509,0,13574,24638,2949,9133,5370,21,-12.961342076918518,,-70.65384456892656,,0,0.0,1411.2,1669,-257.79999999999995,0.0,9.487564,0,0,2014,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.65365884229978,-12.961736126151784]}"
2393,267,105.49687,4584,4677,52374,4584,19923,5024,9273,24,-12.8454594052671,,-69.88488668572025,,0,0.0,1411.2,1669,-257.79999999999995,0.0,1.5000721,0,0,2014,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.88501602430257,-12.845046495424016]}"
2394,245,60.287468,16453,16548,47625,16453,29090,9958,4111,24,-12.744848093445713,,-69.94507380975625,,0,86.0,1411.2,1669,-257.79999999999995,-23.2,0.47544837,0,0,2014,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.94463126374325,-12.744746751335933]}"
2395,310,94.28305,21811,0,21811,33728,5324,7330,17721,24,-12.811323424470558,,-70.60803048943646,,0,33.0,1411.2,1669,-257.79999999999995,-7.8,1.9572867,0,0,2014,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.60817928374684,-12.81096984009626]}"
2396,249,84.37605,5821,5790,38842,5821,19996,3480,5507,34,-12.828391414868829,,-70.01334577134934,,0,0.0,1411.2,1669,-257.79999999999995,0.0,2.0837402,0,0,2014,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.01294285590991,-12.828580719079595]}"
2397,293,106.20933,22196,0,22196,39199,6698,2340,21802,24,-12.739458201740995,,-70.61611532699354,,0,0.0,1411.2,1669,-257.79999999999995,0.0,0.46373534,0,0,2014,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.61574124864826,-12.739872229912]}"
2398,252,85.52393,11576,0,43058,11576,417,15625,12200,21,-13.005359525840374,,-69.97651484470043,,0,49.5,1411.2,1669,-257.79999999999995,34.2,2.4230871,0,2,2014,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.97686530665264,-13.005299350748306]}"
2399,261,99.67742,2606,2686,45389,2606,15399,9914,2841,21,-12.871510548506565,,-69.94597212504037,,0,0.0,1411.2,1669,-257.79999999999995,0.0,1.68495,0,0,2014,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.94593361564495,-12.87168799331526]}"
2400,240,91.605446,17379,17419,46264,17379,30109,10812,5135,21,-12.734068310036278,,-69.95944685430216,,0,0.0,1411.2,1669,-257.79999999999995,0.0,2.4205678,0,0,2014,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.95923793491865,-12.734386604742422]}"
2401,323,104.87928,12951,0,19556,12951,9522,12191,19683,31,-13.036800560784558,,-70.2001953504462,,0,0.0,1411.2,1669,-257.79999999999995,0.0,2.9382572,0,0,2014,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.20023993709962,-13.036910035896788]}"
2402,265,110.58965,19199,19156,29313,19199,32501,10831,11402,24,-12.720593580774485,,-70.11934697487544,,0,0.0,1411.2,1669,-257.79999999999995,0.0,2.887491,0,0,2014,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.11916322063563,-12.720468119623204]}"
2403,341,59.73852,7556,0,12878,7556,12706,7131,13017,41,-13.026020777375123,,-70.27565383431224,,0,0.0,1411.2,1669,-257.79999999999995,0.0,1.5010542,0,0,2014,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.2754272272232,-13.025973139434148]}"
2404,210,60.386387,26912,26875,46708,26912,40036,17678,1060,42,-12.643338466340207,,-69.96034516958628,,0,92.0,1411.2,1669,-257.79999999999995,-26.4,0.47525942,0,0,2014,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.96055492756372,-12.643511994193]}"
2405,269,80.19527,3493,1280,3439,36163,5493,1181,5620,24,-12.628067106510175,,-70.4445371077267,,0,90.0,1411.2,1669,-257.79999999999995,-21.4,1.0574608,0,0,2014,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.44437257077955,-12.627768761917979]}"
2406,290,92.634445,23172,0,23172,43309,1719,6475,18189,24,-12.69274580696678,,-70.6233018492665,,0,0.0,1411.2,1669,-257.79999999999995,0.0,0.4753516,0,0,2014,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.62289852824787,-12.692370454182146]}"
2407,266,93.366104,8180,8170,21816,8180,22456,2686,12833,41,-12.837374567710023,,-70.16965263078613,,0,0.0,1411.2,1669,-257.79999999999995,0.0,1.0422224,0,0,2014,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.1697087032874,-12.837152019864746]}"
2408,275,79.766136,9155,9100,18332,9155,25108,598,16219,34,-12.831086360721187,,-70.20289029629855,,0,0.0,1411.2,1669,-257.79999999999995,0.0,3.7572374,0,0,2014,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.2028480558234,-12.830764105294326]}"
2409,290,81.02893,3981,14755,3981,12920,27553,6880,22245,34,-12.813120055038796,,-70.33763758891648,,0,0.0,1411.2,1669,-257.79999999999995,0.0,2.3174627,0,0,2014,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.33764013850266,-12.813568507213503]}"
2410,456,100.09695,9665,14375,9665,10034,19883,6636,9335,31,-13.08530958612701,,-70.51460569988802,,0,0.0,1411.2,1669,-257.79999999999995,0.0,13.982171,0,0,2014,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.51504831221085,-13.085159788414558]}"
2411,236,74.0785,11529,11445,35305,11529,26091,3013,3458,41,-12.772695867253418,,-70.05466827441883,,0,-24.5,1411.2,1669,-257.79999999999995,14.7,6.32262,0,0,2014,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.05500402032055,-12.773081570226553]}"
2412,425,0.43693826,4015,7872,4109,19109,12972,4662,3720,21,-13.008952786976852,,-70.57119956278756,,0,0.0,1411.2,1669,-257.79999999999995,0.0,3.4542267,0,0,2014,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.57155654049627,-13.008889196115819]}"
2413,296,103.31733,710,6726,710,30339,12023,3412,5121,24,-12.664898033159075,,-70.39512976710013,,0,0.0,1411.2,1669,-257.79999999999995,0.0,1.3909631,0,0,2014,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.39541855671978,-12.665185813278468]}"
2414,249,103.910355,7730,0,51302,7730,5483,12966,10949,24,-12.978410067316789,,-69.89476815384556,,0,0.0,1411.2,1669,-257.79999999999995,0.0,0.0,0,0,2014,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.89516736610452,-12.978739984177697]}"
2415,299,99.35605,5588,2264,5588,26955,13694,5120,15302,24,-12.739458201740995,,-70.46340172869321,,0,0.0,1411.2,1669,-257.79999999999995,0.0,1.9916863,0,0,2014,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.46323670283404,-12.739403487490504]}"
2416,275,39.66176,12806,0,27791,12806,3684,14918,16591,42,-13.03141066907984,,-70.12294023601191,,0,147.0,1411.2,1669,-257.79999999999995,-31.7,3.9132583,0,0,2014,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.12275754254188,-13.031561577952703]}"
2417,293,78.5489,3900,13608,3900,11768,28549,6198,23408,34,-12.82389983844823,,-70.33673927363236,,0,0.0,1411.2,1669,-257.79999999999995,0.0,0.9511304,0,0,2014,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.33714322454513,-12.82414854220852]}"
2418,354,99.535805,14076,0,14084,29588,1774,4824,7238,31,-12.911934736291943,,-70.63138668682356,,0,10.0,1411.2,1669,-257.79999999999995,-1.8,9.097013,0,0,2014,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.63121347874194,-12.911708808900048]}"
2419,256,102.37984,7723,7658,34021,7723,22054,1313,709,24,-12.809526793902318,,-70.06095648140767,,0,0.0,1411.2,1669,-257.79999999999995,0.0,1.0580722,0,0,2014,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.06068510045138,-12.809947937413309]}"
2420,227,49.481186,12015,12116,54489,12015,25477,2120,8678,31,-12.776289128389896,,-69.87680184816317,,0,0.0,1411.2,1669,-257.79999999999995,0.0,1.9142485,0,0,2014,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.87648452114168,-12.776175926401574]}"
2421,285,77.11068,6314,17725,6314,17599,24823,7899,17659,34,-12.766407660264582,,-70.32416285965469,,0,0.0,1411.2,1669,-257.79999999999995,0.0,2.420864,0,0,2014,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.32385212013041,-12.766445921217972]}"
2422,250,106.588646,4847,0,55378,4847,10641,6695,11660,24,-12.93618924896317,,-69.85344565077607,,0,0.0,1411.2,1669,-257.79999999999995,0.0,2.9970968,0,0,2014,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.85325613118796,-12.936022528344902]}"
2423,294,104.94577,2559,0,17184,2559,16990,2908,16913,24,-12.938884194815529,,-70.20378861158267,,0,0.0,1411.2,1669,-257.79999999999995,0.0,0.92740995,0,0,2014,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.20391637533602,-12.938708597297758]}"
2424,497,113.49869,5114,10235,5114,7780,19498,6866,6703,31,-12.97391849089619,,-70.41938427977136,,0,0.0,1411.2,1669,-257.79999999999995,0.0,14.671274,0,0,2014,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.41951872854092,-12.973694944170171]}"
2425,301,96.61223,4822,0,16682,4822,16358,5416,18678,24,-12.959545446350278,,-70.21367007970798,,0,0.0,1411.2,1669,-257.79999999999995,0.0,2.9381616,0,0,2014,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.21397342707596,-12.959817724386866]}"
2426,298,78.889694,8585,4585,8585,24380,17528,630,19992,21,-12.782577335378733,,-70.47328319681853,,0,0.0,1411.2,1669,-257.79999999999995,0.0,5.3966684,0,0,2014,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.4731556934762,-12.782470047888395]}"
2427,241,85.589935,9157,9122,41898,9157,22168,5425,4568,41,-12.80593353276584,,-69.9890912586781,,0,0.0,1411.2,1669,-257.79999999999995,0.0,1.9015986,0,0,2014,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.98880679062313,-12.806158956460346]}"
2428,336,7.035498,9368,1370,9430,23077,6418,7262,1217,31,-12.970325229759712,,-70.61701364227766,,0,63.0,1411.2,1669,-257.79999999999995,-11.0,2.378067,0,0,2014,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.61721624149514,-12.970371736633401]}"
2429,364,114.7759,5571,0,15846,5571,16681,7629,20629,11,-12.97481680618031,,-70.2280431242539,,0,0.0,1411.2,1669,-257.79999999999995,0.0,7.616366,0,0,2014,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.22787222662139,-12.974398763334191]}"
2430,362,117.947624,16909,0,25912,16909,2922,17972,20701,21,-13.06824159572874,,-70.13282170413723,,0,0.0,1411.2,1669,-257.79999999999995,0.0,3.8310146,0,0,2014,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.13260500669124,-13.067863884176441]}"
2431,309,68.51277,28856,5329,28760,51182,0,14122,20098,41,-12.646033412192565,,-70.67809908159778,,0,0.0,1411.2,1669,-257.79999999999995,0.0,2.3544598,0,0,2014,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.67839177790142,-12.646466836535149]}"
2432,281,105.47806,3051,0,22173,3051,13016,4783,12252,24,-12.940680825383769,,-70.15797453209258,,0,0.0,1411.2,1669,-257.79999999999995,0.0,1.6850991,0,0,2014,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.15829675595602,-12.940271325200497]}"
2433,278,112.4423,18538,18405,19814,18538,33077,2221,15686,24,-12.744848093445713,,-70.20289029629855,,0,0.0,1411.2,1669,-257.79999999999995,0.0,1.3909631,0,0,2014,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.2032686292553,-12.744510540031959]}"
2434,284,13.05096,16469,1185,16469,26760,10577,98,18544,42,-12.819408262027633,,-70.53526695142277,,0,136.0,1411.2,1669,-257.79999999999995,-25.4,4.834095,0,0,2014,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.53499976179918,-12.819542651953032]}"
2435,260,100.11428,2366,0,35833,2366,11746,3246,2869,24,-12.905646529303107,,-70.03131207703173,,0,-15.5,1411.2,1669,-257.79999999999995,9.3,2.8205736,0,0,2014,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.03122335124282,-12.905271831534954]}"
2436,305,96.7054,20735,0,20735,32608,7596,5379,19004,24,-12.800543641061124,,-70.58826755318583,,0,0.0,1411.2,1669,-257.79999999999995,0.2,1.0421908,0,0,2014,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.58849181907401,-12.800241744580598]}"
2437,266,108.0509,31412,31436,54969,31412,42065,18863,4060,24,-12.596626071565991,,-69.88398837043613,,0,0.0,1411.2,1669,-257.79999999999995,0.0,1.3277072,0,0,2014,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.8836031543171,-12.596578983122534]}"
2438,248,94.988266,16348,17358,16348,32993,28173,1775,2802,21,-12.610100800827784,,-70.23612796181098,,0,0.0,1411.2,1669,-257.79999999999995,0.0,3.734975,0,0,2014,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.23577764250894,-12.610101456631522]}"
2439,297,86.37675,28951,0,28951,45096,3053,9194,25349,24,-12.7304750488998,,-70.67809908159778,,0,0.0,1411.2,1669,-257.79999999999995,0.0,1.0421308,0,0,2014,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.67783799194136,-12.730536785120396]}"
2440,269,92.14345,20887,6790,38701,20887,0,22981,21131,21,-13.08530958612701,,-70.01424408663345,,0,0.0,1411.2,1669,-257.79999999999995,0.0,3.803266,0,0,2014,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.01425837223144,-13.085443628595781]}"
2441,266,25.497967,5164,5127,19340,5164,21076,0,14830,42,-12.866120656801847,,-70.18761893646852,,0,0.0,1411.2,1669,-257.79999999999995,0.0,4.6704297,0,0,2014,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.18725754126035,-12.865823881711488]}"
2442,274,4.7770743,12309,2362,12309,27609,15179,696,22180,21,-12.783475650662853,,-70.51101243875155,,0,18.0,1411.2,1669,-257.79999999999995,0.1,4.7232456,0,0,2014,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.5112934802396,-12.783339112750074]}"
2443,285,109.70719,2362,0,20912,2362,14337,3427,13103,24,-12.93439261839493,,-70.16875431550201,,0,0.0,1411.2,1669,-257.79999999999995,0.0,1.5005537,0,0,2014,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.16877561074699,-12.933986249456304]}"
2444,553,101.56596,2874,11196,2874,8763,17994,5404,4544,31,-12.99368142714682,,-70.42657080204431,,0,0.0,1411.2,1669,-257.79999999999995,0.0,8.246947,0,0,2014,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.42682463208133,-12.993995409073637]}"
2445,260,102.24262,13487,590,40785,13487,0,16063,13782,21,-13.018834255102167,,-70.00166767265578,,0,0.0,1411.2,1669,-257.79999999999995,0.0,1.0423805,0,0,2014,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.00209142415368,-13.018765392551076]}"
2446,427,97.18596,8226,13298,8312,12239,16601,6604,8433,31,-13.073631487433458,,-70.54335178897985,,0,0.0,1411.2,1669,-257.79999999999995,0.0,16.782999,0,0,2014,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.54291671016824,-13.073333490151958]}"
2447,333,111.50753,18105,0,27439,18105,834,19464,21283,21,-13.079919694422294,,-70.1175503443072,,0,0.0,1411.2,1669,-257.79999999999995,0.0,7.10483,0,0,2014,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.1171652438197,-13.079865351711312]}"
2448,253,88.17933,5196,0,45627,5196,6878,13483,6555,24,-12.9559521852138,,-69.94417549447213,,0,0.0,1411.2,1669,-257.79999999999995,0.0,1.4272819,0,0,2014,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.94376297006563,-12.95632579990718]}"
2449,229,98.96195,27677,27782,50896,27677,40332,15811,3206,41,-12.63794857463549,,-69.92171761236915,,0,0.0,1411.2,1669,-257.79999999999995,3.6,3.6702795,0,0,2014,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.9215883467319,-12.638224438506628]}"
2450,257,95.755844,2559,2650,43215,2559,14839,7800,2954,24,-12.873307179074803,,-69.965735061291,,0,0.0,1411.2,1669,-257.79999999999995,0.0,0.0,0,0,2014,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.96556900837255,-12.873243894821332]}"
2451,297,94.23019,26741,0,26741,42456,5174,6796,24798,24,-12.743051462877474,,-70.65743783006303,,0,0.0,1411.2,1669,-257.79999999999995,0.0,0.46373534,0,0,2014,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.65747947605207,-12.743410646370712]}"
2452,308,89.365944,6085,8013,6085,20258,20645,1673,19990,24,-12.796052064640525,,-70.43465563960139,,0,0.0,1411.2,1669,-257.79999999999995,0.0,2.083685,0,0,2014,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.4342697508236,-12.795973565648842]}"
2453,321,96.27292,660,9843,660,8525,26385,2998,17341,34,-12.885883593052478,,-70.36997693914479,,0,0.0,1411.2,1669,-257.79999999999995,0.0,2.3772635,0,0,2014,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.36953950716016,-12.886089897569178]}"
2454,251,102.07746,12901,12805,36777,12901,27607,3885,5168,24,-12.759221137991625,,-70.04299017572528,,0,-42.0,1411.2,1669,-257.79999999999995,25.2,0.92740995,0,0,2014,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.04306530651597,-12.759566734452628]}"
2455,302,81.53192,4816,8134,4816,20227,20253,1419,18924,34,-12.787967227083449,,-70.42567248676019,,0,0.0,1411.2,1669,-257.79999999999995,0.0,1.499761,0,0,2014,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.4259339637671,-12.787882514408283]}"
2456,235,63.167717,21684,22772,21684,32094,33488,3354,3309,31,-12.619982268953098,,-70.18761893646852,,0,0.0,1411.2,1669,-257.79999999999995,0.0,0.47521603,0,0,2014,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.18749208975255,-12.619542467716663]}"
2457,297,102.238556,25192,0,25192,38037,7288,6199,21041,24,-12.783475650662853,,-70.63677657852828,,0,0.0,1411.2,1669,-257.79999999999995,0.0,1.8543341,0,0,2014,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.63674074101823,-12.783404095175877]}"
2458,239,83.74147,16227,16193,43931,16227,29440,8705,5251,34,-12.739458201740995,,-69.98010810583692,,0,0.0,1411.2,1669,-257.79999999999995,0.0,3.1706266,0,0,2014,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.98053306478735,-12.739191109362949]}"
2459,263,37.191193,2883,1575,2801,35193,6144,393,5486,31,-12.636151944067251,,-70.44094384659023,,0,12.5,1411.2,1669,-257.79999999999995,-2.6,4.6273675,0,0,2014,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.44138047258566,-12.635921270594764]}"
2460,354,95.10405,9074,8634,9074,16508,14253,8336,10890,31,-12.911036421007823,,-70.48406298022796,,0,0.0,1411.2,1669,-257.79999999999995,0.0,3.3586998,0,0,2014,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.48441032998902,-12.910956747889752]}"
2461,249,24.01743,2266,2266,42029,2266,14670,6662,3139,34,-12.874205494358923,,-69.97651484470043,,0,191.0,1411.2,1669,-257.79999999999995,-56.2,0.0,0,0,2014,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.97690837982105,-12.874286868237766]}"
2462,232,47.586594,16948,492,56322,16948,0,19122,20152,31,-13.052970235898709,,-69.8552422813443,,0,0.0,1411.2,1669,-257.79999999999995,0.0,1.0589061,0,0,2014,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.85503977942057,-13.053198538712637]}"
2463,236,83.43265,13085,13181,50850,13085,26953,5852,5020,21,-12.771797551969298,,-69.9109378289597,,0,0.0,1411.2,1669,-257.79999999999995,0.3,10.929118,0,0,2014,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.911013966581,-12.77144767398769]}"
2464,234,49.323708,13986,15288,13986,31171,25736,3742,4844,42,-12.627168791226055,,-70.25858584391396,,0,18.5,1411.2,1669,-257.79999999999995,-2.9,7.0909667,0,0,2014,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.25850597039843,-12.62708283812445]}"
2465,281,26.620285,440,354,14371,440,20926,3745,18865,31,-12.910138105723705,,-70.22714480896978,,0,0.0,1411.2,1669,-257.79999999999995,0.0,2.4221978,0,0,2014,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.22672689031434,-12.909852284544124]}"
2466,355,11.615912,0,0,1013,0,5333,1586,1188,31,-13.090699477831729,,-70.36368873215595,,0,0.0,1411.2,1669,-257.79999999999995,0.0,2.8543472,0,0,2014,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.36374370272448,-13.090614150030733]}"
2467,259,103.15666,3263,4844,3263,34584,15068,3750,4253,21,-12.614592377248382,,-70.35560389459887,,0,-10.0,1411.2,1669,-257.79999999999995,6.8,1.4988369,0,0,2014,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.35565569431459,-12.61494449435407]}"
2468,240,93.02791,12006,0,57048,12006,3445,13416,16423,24,-13.001766264703896,,-69.84536081321899,,0,0.0,1411.2,1669,-257.79999999999995,0.0,2.084041,0,0,2014,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.8454588567144,-13.001962975902094]}"
2469,346,98.59435,9154,5436,9055,19762,10886,5133,10154,21,-12.906544844587227,,-70.51460569988802,,0,0.0,1411.2,1669,-257.79999999999995,0.0,9.702665,0,0,2014,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.51479409034997,-12.906443247493462]}"
2470,264,35.163982,196,98,20276,196,16435,1809,13002,42,-12.911036421007823,,-70.1732458919226,,0,0.0,1411.2,1669,-257.79999999999995,0.0,2.8896165,0,0,2014,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.17364774920851,-12.911452162549345]}"
2471,316,93.80323,2949,0,13287,2949,19336,7093,20592,31,-12.95774881578204,,-70.2460094299363,,0,0.0,1411.2,1669,-257.79999999999995,0.0,3.359315,0,0,2014,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.24604110993755,-12.957496486911232]}"
2472,461,0.39473224,3760,9576,3832,17996,14679,4052,4045,31,-13.021529200954525,,-70.56131809466224,,0,0.0,1411.2,1669,-257.79999999999995,0.0,3.8303044,0,0,2014,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.56112560446115,-13.021426899517328]}"
2473,255,99.903656,2841,2959,52659,2841,18359,4899,8804,34,-12.86073076509713,,-69.88039510929964,,0,0.0,1411.2,1669,-257.79999999999995,0.0,1.0582459,0,0,2014,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.88009388321348,-12.860524600804021]}"
2474,358,1.4055753,4846,5945,4921,21215,10954,5731,1540,31,-12.988291535442103,,-70.57928440034463,,0,12.0,1411.2,1669,-257.79999999999995,-3.6,1.9029871,0,0,2014,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.57916794712033,-12.987961491208205]}"
2475,226,68.80148,20802,20826,57994,20802,31766,8375,5140,34,-12.690050861114422,,-69.85883554248078,,0,0.0,1411.2,1669,-257.79999999999995,0.0,4.7231755,0,0,2014,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.85906004979473,-12.690244013557376]}"
2476,302,8.940711,17332,0,17332,31438,10930,2660,21253,24,-12.78437396594697,,-70.56131809466224,,0,129.5,1411.2,1669,-257.79999999999995,-32.6,1.9142524,0,0,2014,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.56158843051004,-12.78413093212812]}"
2477,249,105.87541,10149,10245,50142,10149,23850,6056,5109,24,-12.800543641061124,,-69.91363277481207,,0,7.0,1411.2,1669,-257.79999999999995,-2.1,1.4263997,0,0,2014,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.91360655411363,-12.80073421427556]}"
2478,253,86.12358,10113,10081,31243,10113,23558,4274,3417,21,-12.797848695208764,,-70.08790593993126,,0,0.5,1411.2,1669,-257.79999999999995,-0.1,1.0580326,0,0,2014,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.08827284424947,-12.79790074489913]}"
2479,330,64.633644,1556,6972,1556,5774,23122,1499,13689,21,-12.923612834985498,,-70.3663836780083,,0,-22.5,1411.2,1669,-257.79999999999995,14.3,2.655744,0,0,2014,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.36670338512404,-12.92380339862261]}"
2480,267,57.905502,9880,0,27430,9880,5860,12301,14167,42,-13.004461210556254,,-70.12563518186427,,0,0.0,1411.2,1669,-257.79999999999995,0.0,0.46373534,0,0,2014,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.12567924030765,-13.004696758989489]}"
2481,261,70.849434,8617,0,39252,8617,4134,11142,8794,24,-12.97302017561207,,-70.00526093379226,,0,0.0,1411.2,1669,-257.79999999999995,0.0,1.3909631,0,0,2014,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.00550412580839,-12.97318322844933]}"
