system:index,0_mined,1_mined,1_neighbors,2_mined,2_neighbors,3_mined,3_neighbors,4_mined,4_neighbors,altitude,classification,clay,cluster,distance_any,distance_buffer,distance_dep,distance_nac,distance_parks,distance_ponds,distance_rivers,distance_vec,distance_villages,landform,latitude,longitude,offset,random,sand,scale,slope,year,.geo
1_1_1_1_2_2317,0,0,0,0,0,0,0,0,0,621,0.021988481428168543,39,0,6840.320305000345,6886.932907688298,6840.320305000345,33888.55427260803,0.0,11252.683634776862,282.81243784529704,27376.075989983936,17168.4853756454,31,-13013,-70866,0.0,0.8507810974866092,37,0.0,13.13704,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.86638464962095,-13.013172789328156]}"
1_1_1_1_2_2333,0,0,0,0,0,0,0,0,0,347,0.005282343570525874,37,0,32291.149288558565,12395.277959582532,32291.149288558565,66122.19528462294,0.0,15601.00168011181,2828.085842270351,33426.64073912512,36068.07458725293,24,-12652,-70889,0.0,0.8060203763502692,38,0.0,1.700476,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.88885150846528,-12.652107903986034]}"
1_1_1_1_2_2342,0,0,0,0,0,0,0,0,0,229,0.005448726248633441,33,0,30953.93045326973,28227.058405950305,37934.15531661356,42146.40846703218,0.0,7934.1233830475485,500.19993561168866,30953.93045326973,42635.58249423886,24,-12956,-69044,0.0,0.9324886027645244,36,0.0,0.9516349,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.04457853586028,-12.956403687969749]}"
1_1_1_1_2_2345,0,0,0,0,0,0,0,0,0,233,0.009786925129854749,35,0,17581.501679844056,11427.527318507464,69406.55782754086,21836.270463695764,0.0,11905.289796419016,223.68250334947413,17581.501679844056,37475.33163335948,24,-13061,-69650,0.0,0.8754045177927584,35,0.0,1.042418,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.65114544296905,-13.06165867490598]}"
1_1_1_1_2_2347,0,0,0,0,0,0,0,0,0,255,0.00531801489113697,37,0,53037.441505185896,46286.37571975697,65759.62628000807,65598.33573346946,0.0,5946.2620894906795,1000.3966498500732,53037.441505185896,70315.0759640983,24,-13232,-69155,0.0,0.8220291173780628,38,0.0,1.4288852,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.15539095703619,-13.232522803686644]}"
1_1_1_1_2_2351,0,1,4,0,0,0,0,0,0,369,0.7998819050070627,38,0,0.0,600.0715679973098,8486.293498562844,600.0715679973098,6845.522419958058,36928.244812509256,943.5106417283736,0.0,8545.022874045964,31,-13174,-70389,-2.0,0.9748185917513605,35,1.2,18.55129,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.39050165253975,-13.174816590601012]}"
1_1_1_1_2_2357,0,0,0,0,0,0,0,0,0,240,0.008121237829301636,32,0,27096.67122982645,25739.792232169893,67719.57063896941,41789.154043354116,0.0,1404.0829159849989,2641.0463988833453,27096.67122982645,52310.04646205454,24,-13176,-69472,0.0,0.9424447239579291,38,0.0,0.46373534,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.47288958771804,-13.17570850756057]}"
1_1_1_1_2_2358,0,0,0,0,0,0,0,0,0,506,0.01796883445816843,37,0,15033.661020772684,1844.2800668129962,22229.684802839507,20558.942434222437,0.0,18484.250391037087,1063.228564087792,15033.661020772684,22299.330362309578,21,-13154,-70169,0.0,0.944018479859032,36,0.0,14.748314,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.16953624011376,-13.154763635939714]}"
1_1_1_1_2_2366,0,0,0,0,0,0,0,0,0,277,0.024642188615670385,38,0,17313.17733004889,25186.826024714166,46691.959602771814,25403.6168019653,41622.60502154205,12347.665235721184,360.6791526715607,17313.17733004889,21462.682651514217,21,-12525,-69619,0.0,0.9661392393913446,35,0.0,4.0403523,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.6202286600256,-12.52597381775087]}"
1_1_1_1_2_2373,0,0,0,0,0,0,0,0,0,236,0.045286321748134926,37,0,8648.643837082385,5034.879265267471,18286.441510640347,19600.08231891395,0.0,6004.036449710571,2000.7897854659793,8648.643837082385,22710.947140133834,34,-12803,-69190,0.0,0.964605969697561,37,0.0,1.0580496,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.19050662129126,-12.8030631636035]}"
1_1_1_1_2_2378,0,0,0,0,0,0,0,0,0,466,0.07491288945347181,40,0,7700.994115133975,11022.290080963494,8698.090279860375,12637.812360522119,14290.49636190189,28033.379550170295,721.1425423633319,7700.994115133975,8860.419275425294,21,-13071,-70563,0.0,0.9974978736802004,33,0.0,27.701895,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.56282698033775,-13.072129047470996]}"
1_1_1_1_2_2379,0,0,0,0,0,0,0,0,0,309,0.015130295043080631,39,0,18552.077054948168,447.2133116240504,26812.853024172906,53535.84183898839,0.0,15305.544831844743,99.99993652341735,18552.077054948168,15926.06913196391,31,-12587,-70656,0.0,0.9686392418172477,34,0.0,6.533159,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.65647576987958,-12.58802779600806]}"
1_1_1_1_2_2397,0,0,0,0,0,0,0,0,0,278,0.014328990961208396,39,0,28386.982015859838,38352.38959105091,63874.91478467897,38321.59116240804,49116.18023084399,19948.492385077625,640.5074892224134,28386.982015859838,17272.860137908545,41,-12497,-69808,0.0,0.8126517393284641,33,0.0,1.684164,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.80845081627997,-12.498075817687964]}"
1_1_1_1_2_2398,0,0,0,0,0,0,0,0,0,304,0.18427841534991263,37,0,5867.02421160927,0.0,21377.703244770808,33131.600042187354,7021.597117749236,21981.075852265443,1442.2618466752144,5867.02421160927,19026.842916448,41,-12800,-70596,0.0,0.9257799979134054,37,0.0,1.9015609,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.59650681553823,-12.800464484464781]}"
1_1_1_1_2_2415,0,0,0,0,0,0,0,0,0,254,0.0053547191931452316,36,0,58234.2042381116,50265.131975346725,68098.86706186364,69410.73011462924,0.0,12134.55169323937,200.07973996322067,58234.2042381116,72739.1676392209,24,-13249,-69100,0.0,0.9101930405904783,38,0.0,1.4289862,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.10084739427398,-13.249640545840828]}"
1_1_1_1_2_2422,0,0,0,0,0,0,0,0,0,287,0.08250402876295025,35,0,6407.111233267982,0.0,23480.08578678297,43346.270578071,1878.8540088891286,19709.392848711595,905.5503635566054,6407.111233267982,18902.36363392734,24,-12696,-70628,0.0,0.9398031036278377,38,0.0,1.0421019,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.62844838979386,-12.696404297925683]}"
1_1_1_1_2_2423,0,0,0,0,0,0,0,0,0,640,0.0483560834870461,40,0,8980.326214071112,608.2621448964767,8980.326214071112,17158.856077679866,0.0,15589.699346299396,608.2621448964767,16999.605708318097,10089.364590103345,21,-13061,-70705,0.0,0.9371741648986535,32,0.0,19.174063,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.7054962576191,-13.062006764428286]}"
1_1_1_1_2_2427,0,0,0,0,0,0,0,0,0,240,0.02296721975148842,34,0,18305.71875,2953.8874134879447,64310.136525152775,18305.71875,0.0,3922.9598521974613,721.3356020475143,18893.464408040432,25323.716528916408,41,-13046,-69776,0.0,0.809311910345048,39,0.0,0.46373534,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.77588951191177,-13.046937806384811]}"
1_1_1_1_2_2435,0,0,0,0,0,0,0,0,0,286,0.031050303910124845,35,0,40798.67720619617,0.0,44055.2019943911,75226.42514646953,3052.750187459047,1131.327373044602,2594.124662134669,40798.67720619617,11161.112191251512,21,-12391,-70731,0.0,0.9606359398791047,38,0.0,0.66367257,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.73164229088216,-12.391218394907515]}"
1_1_1_1_2_2445,0,0,0,0,0,0,0,0,0,316,0.020387051200714424,33,0,18088.35062637864,0.0,31606.860069070153,45438.428386535124,7399.642999201043,5603.299955439205,299.98552699463687,18088.35062637864,25132.430260926074,21,-12796,-70753,0.0,0.8051789097602498,40,0.0,6.1756034,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.75343697513966,-12.79756852114061]}"
1_1_1_1_2_2446,0,0,0,0,0,0,0,0,0,230,0.010280879671085515,39,0,30350.890633409934,21739.888985919806,40875.39373716134,40726.38238904879,0.0,854.7375208168806,100.03945998798424,30350.890633409934,45324.94162876956,31,-13007,-69194,0.0,0.8599465472184549,36,0.0,2.7544932,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.19508799130601,-13.007606472511789]}"
1_1_1_1_2_2449,0,0,0,0,0,0,0,0,0,232,0.017556937164365818,38,0,16317.446880269894,9030.727439628947,27545.52218303254,26661.173091359313,0.0,2221.232583596254,538.7280330135861,16317.446880269894,31765.426536132974,24,-12882,-69224,0.0,0.8980327546034832,37,0.0,0.66432613,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.22457795676199,-12.8825222053874]}"
1_1_1_1_2_2453,0,0,0,0,0,0,0,0,0,238,0.03117417422726809,37,0,10033.728174564762,1721.026717089976,69434.83504980447,12517.278099550413,0.0,3266.0314253669358,1077.3845700207285,10033.728174564762,28124.654754408766,24,-12990,-69711,0.0,0.8506259561812198,35,0.0,1.3909631,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.71153891587602,-12.990428893028636]}"
1_1_1_1_2_2457,0,0,0,0,0,0,0,0,0,210,0.018959484199659343,33,0,8612.418025054361,2500.906207827787,50654.31028442323,22190.015255758193,0.0,7767.47810667628,860.5443464840292,8612.418025054361,28439.339499657122,21,-12961,-69508,0.0,0.8356389679181472,35,0.0,2.3657098,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.50816354866747,-12.96187996192089]}"
1_1_1_1_2_2461,0,0,0,0,0,0,0,0,0,305,0.37501837722622927,35,0,1220.8164176426926,3506.171605490587,6301.6239094763805,1220.8164176426926,18223.817160850507,28009.58280958487,632.5388760285806,5334.5570281442715,10184.661636327659,31,-12969,-70357,0.0,0.953907671018211,39,0.0,1.4700534,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.35727446792359,-12.969687692123633]}"
1_1_1_1_2_2464,0,0,0,0,0,0,0,0,0,197,0.18171873198233587,36,0,2140.944517212263,3401.3520944342854,5926.036986818478,2766.9632514302793,8769.32875540155,9555.761724363605,100.03976748336133,2140.944517212263,6765.085259792786,34,-12573,-69130,0.0,0.9038344859437433,34,0.0,3.9772484,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.12985208239459,-12.573590990742787]}"
1_1_1_1_2_2474,0,0,0,0,0,0,0,0,0,301,0.008577488596990935,39,0,18223.451531440198,13337.531194316847,18223.451531440198,54413.798063427814,20942.492094050674,8714.18173869469,223.6317774266439,19345.893772161315,18197.086888256315,34,-12443,-70404,0.0,0.9634318920045312,35,0.0,1.3273047,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.40416231056608,-12.444098467642462]}"
1_1_1_1_2_2482,0,0,0,0,0,0,0,0,0,219,0.022129026623032715,37,0,10266.65949277685,5596.87879327063,19059.131926225025,21841.96736118409,0.0,11830.550901327724,200.08002305327736,10266.65949277685,22595.980511700665,31,-12716,-69018,0.0,0.9502976315190396,36,0.0,4.295647,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.01773158683103,-12.716048490543804]}"
1_1_1_1_2_2483,0,0,0,0,0,0,0,0,0,233,0.007101574639059427,38,0,25782.151971722004,15725.241110128636,37956.36495140464,35026.39811018601,0.0,1513.8661195527454,200.07817807984458,25782.151971722004,42102.67212277541,21,-12973,-69252,0.0,0.8652502306321166,34,0.0,1.9926349,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.25232020636571,-12.972833399731046]}"
1_1_1_1_2_2484,0,0,0,0,0,0,0,0,0,231,0.005683381129458183,34,0,30065.16703606102,22058.20665918994,40323.87468344688,40735.25769673172,0.0,2341.865430658325,1404.1217596831214,30065.16703606102,44821.73013946821,34,-13002,-69182,0.0,0.845964228241382,36,0.0,1.3288031,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.1818052344209,-13.003004351958126]}"
1_1_1_1_2_2488,0,0,0,0,0,0,0,0,0,207,0.03207489624087175,35,0,4878.391727773547,943.7690886935412,16107.573731588338,15915.058464630823,0.0,4861.95228177266,583.3244818896898,4878.391727773547,20179.694648905042,24,-12777,-69218,0.0,0.911462781816142,36,0.0,1.0421708,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.21757505971699,-12.777812781675767]}"
1_1_1_1_2_2509,0,0,0,0,0,0,0,0,0,240,0.006566121224015617,38,0,21308.95545252134,16426.2892514489,51440.1648828406,35791.67061240035,0.0,9073.143223982008,100.0376345197771,21308.95545252134,41470.1546511351,31,-13044,-69404,0.0,0.9931143966830176,37,0.0,5.095066,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.40402147911875,-13.045343861502355]}"
1_1_1_1_2_2515,0,0,0,0,0,0,0,0,0,315,0.027215551613470976,34,0,17083.971836775152,0.0,36700.425265292506,51673.539594266185,282.8291914963871,6247.901052553569,806.1872341120966,17083.971836775152,31297.225818381376,34,-12728,-70752,0.0,0.9469577053554047,38,0.0,0.6641183,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.75240817849833,-12.728426725183356]}"
1_1_1_1_2_2517,0,0,0,0,0,0,0,0,0,337,0.006257437962930947,35,0,34792.16791349878,9313.600611974673,35103.571352209845,71798.6699126834,0.0,19913.136415108464,4010.844833366625,34792.16791349878,27087.03619634942,24,-12547,-70845,0.0,0.805852050740439,40,0.0,2.548422,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.84530188817813,-12.547473721946476]}"
1_1_1_1_2_2520,0,0,0,0,0,0,0,0,0,313,0.00911004094952852,36,0,34125.35935525075,48088.26741410659,49875.592277968244,48168.92771814238,60434.7167121525,17134.945399041255,600.1598224639833,34125.35935525075,19061.04614660814,31,-12448,-69956,0.0,0.9211632346025699,36,0.0,5.427136,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.9562459887072,-12.449036677368234]}"
1_1_1_1_2_2523,0,0,0,0,0,0,0,0,0,238,0.0054091577755958934,37,0,40303.51390848066,33474.05096264283,49390.20251969538,51347.72732988614,0.0,10739.731308969847,100.03983093467072,40303.51390848066,54047.438734050455,24,-13080,-69112,0.0,0.9788099955384941,33,0.0,3.6066535,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.11184761083157,-13.080358753783667]}"
1_1_1_1_2_2529,0,0,0,0,0,0,0,0,0,259,0.11992629440487956,38,0,2916.6234055571435,21303.68594405049,20393.55732109983,7812.042616361215,25630.583190203102,17645.536156047372,1487.191965873732,2916.6234055571435,7286.4097135469865,31,-12411,-69212,0.0,0.9028870190671174,41,0.0,0.949598,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.21202190338751,-12.411035738853938]}"
1_1_1_1_2_2531,0,0,0,0,0,0,0,0,0,322,0.5184968011322387,38,0,2377.3681429491257,0.0,11138.278645445791,2377.3681429491257,20230.078604487673,18969.439871927887,0.0,5308.424420312666,18920.333781059962,41,-12958,-70267,0.0,0.9633183320191981,37,0.0,4.6569695,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.26734102704391,-12.958749841112366]}"
1_1_1_1_2_2536,0,0,0,0,0,0,0,0,0,658,0.026754786837487502,35,0,15324.320962219663,0.0,23315.86341303518,15324.320962219663,2061.9691078099354,25691.175240275843,447.3039025651353,21685.706542559317,27145.487825154752,31,-13248,-70167,0.0,0.8783843574252332,38,0.0,6.7033935,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.16776794016867,-13.248616037541455]}"
1_1_1_1_2_2547,0,0,0,0,0,0,0,0,0,314,0.012245882065812964,36,0,15362.973932503475,3640.0624095890344,25721.83340344863,50915.819083381546,0.0,18398.407223966595,424.2649387838335,15362.973932503475,16064.901447915889,21,-12617,-70651,0.0,0.9491708822349103,34,0.0,4.222514,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.65141428131071,-12.616804907996281]}"
1_1_1_1_2_2548,0,0,0,0,0,0,0,0,0,269,0.18616269927020618,38,0,6341.438042146498,0.0,15056.946188663898,40638.129272777995,943.4431170129243,18614.05530368471,1077.0843401429852,6341.438042146498,10197.054466557747,41,-12653,-70554,0.0,0.9178540481782643,35,0.0,1.9561344,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.55360423505954,-12.652647706963878]}"
1_1_1_1_2_2551,0,0,0,0,0,0,0,0,0,253,0.0874937276154407,39,0,671.0172213349856,8898.114548024521,55843.43481182036,8898.114548024521,21723.876680223955,11482.479595715187,0.0,671.0172213349856,11186.304102457445,42,-12803,-69855,0.0,0.9901517947546187,36,0.0,5.1972394,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.85557269127531,-12.803641634933904]}"
1_1_1_1_2_2554,0,0,0,0,0,0,0,0,0,294,0.3103954836289302,35,0,14425.117417199765,0.0,22504.543486573162,14425.117417199765,7454.021260576401,8748.194032377483,2102.804143429673,14594.039592951123,20325.520832810165,34,-13043,-70166,0.0,0.940698169423858,38,0.0,1.9929254,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.16735163262922,-13.043569859783217]}"
1_1_1_1_2_2559,0,0,0,0,0,0,0,0,0,203,0.17029481774936492,36,0,0.0,5387.302934693412,5968.942526345224,0.0,11235.220392783314,12081.632325696737,2214.4732483320104,1414.7750621786138,5126.485803868536,21,-12551,-69145,0.0,0.9070658033248543,36,0.0,2.3741424,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.14613459223821,-12.55187943106109]}"
1_1_1_1_2_2560,0,0,0,0,0,0,0,0,0,212,0.16884360664580453,37,0,608.5121519431636,9453.003200455001,10011.878058086804,3735.0789001873845,15886.964846415754,4106.467084254115,2436.103524650071,608.5121519431636,11332.676471505418,41,-12612,-69290,0.0,0.8125635337613305,41,0.0,2.751288,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.290634184829,-12.613072687021443]}"
1_1_1_1_2_2568,0,0,0,0,0,0,0,0,0,297,0.010884055038339679,34,0,31236.133443372713,43003.75392180533,57958.595382487816,42974.89280736704,52869.19289025687,18186.585159122093,1513.7137356308492,31236.133443372713,16740.746204760035,41,-12484,-69866,0.0,0.9582916197764256,36,0.0,5.295459,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.86776040107256,-12.484056890410997]}"
1_1_1_1_2_2569,0,0,0,0,0,0,0,0,0,301,0.13205188795659706,33,0,1005.1170538759092,15386.715001141965,1005.1170538759092,13522.097110782686,26578.788744192207,21669.58661888589,1431.9665901932515,7906.7127921617575,22446.822017787777,41,-12819,-70364,0.0,0.9538931042061435,40,0.0,1.3909631,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.36447966120303,-12.81939747949418]}"
1_1_1_1_2_2581,0,0,0,0,0,0,0,0,0,258,0.04794567490645297,38,0,2320.1606654867405,4611.119624813039,54520.60993986442,4589.368939270647,18350.116029919904,16134.50070703862,200.0584582534565,2320.1606654867405,11513.794450969657,21,-12845,-69860,0.0,0.9897033924772978,38,0.0,4.0175796,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.86069075912387,-12.845669853258649]}"
1_1_1_1_2_2582,0,0,0,0,0,0,0,0,0,346,0.007031722614303203,38,0,26189.608471316624,4648.234189146287,39570.26652992147,57956.54190731614,0.0,7168.729227029624,5165.768077551942,26189.608471316624,38234.733433240224,24,-12708,-70834,0.0,0.8152917784242648,37,0.0,1.4993328,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.83429942191385,-12.707806239989718]}"
1_1_1_1_2_2586,0,0,0,0,0,0,0,0,0,227,0.5844774782114726,30,0,13863.753016592518,24109.820878998307,48308.472085336405,24089.685333211077,36876.460310729766,2100.5664519232214,1104.8340381944815,13863.753016592518,3360.9658624151944,21,-12676,-69945,0.0,0.8770505623993935,42,0.0,5.490954,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.94576198343884,-12.676929244900899]}"
1_1_1_1_2_2593,0,0,0,0,0,0,0,0,0,229,0.014851372064735578,36,0,15353.417206409214,12985.918372474182,22982.383432496317,26501.668033145812,0.0,13054.711803986953,400.15910898041545,15353.417206409214,27685.183712507896,24,-12840,-69127,0.0,0.9048742590473647,37,0.0,1.8543341,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.12749973765241,-12.841081031278911]}"
1_1_1_1_2_2602,0,0,0,0,0,0,0,0,0,241,0.00541376086759413,35,0,38264.54725909297,33715.33553480685,62637.258179958146,52980.16409258605,0.0,6847.338416397416,200.07691880249456,38264.54725909297,59018.62154538335,41,-13184,-69327,0.0,0.9754049174971633,38,0.0,0.46373534,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.32700754096098,-13.18407417273876]}"
1_1_1_1_2_2620,0,0,0,0,0,0,0,0,0,858,0.07304904937521832,29,0,2158.914852836229,6044.597566199482,13881.201628369963,2158.914852836229,13316.709432416923,39829.145855823874,781.101502762085,5991.413380814638,14340.512499797069,21,-13207,-70441,0.0,0.8471899192201783,41,0.0,34.343597,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.4416188537891,-13.207620780957262]}"
1_1_1_1_2_2628,0,0,0,0,0,0,0,0,0,330,0.005321471610617747,38,0,24024.75465647279,3883.091830998689,37831.84284574925,61082.35937351915,0.0,18395.764183701198,2617.1118039426474,24024.75465647279,27422.80639862316,24,-12601,-70761,0.0,0.9278543831344325,38,0.0,0.95029455,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.76175096123238,-12.600642851322652]}"
1_1_1_1_2_2629,0,0,0,0,0,0,0,0,0,216,0.005868652942699014,33,0,29643.760317258508,27349.55197052195,36313.55428312998,40879.65277576832,0.0,8990.807743895723,1281.1370575220474,29643.760317258508,40997.48436195554,41,-12937,-69037,0.0,0.8295517764873018,38,0.0,2.3657005,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.03738417348082,-12.93768632324776]}"
1_1_1_1_2_2634,0,0,0,0,0,0,0,0,0,848,0.053619915044976346,35,0,8637.139274305468,3920.463751067914,11278.754281765228,8637.139274305468,6212.897107529626,24100.858104374365,921.9555261440216,11236.11569442205,11860.87390198336,21,-13122,-70656,0.0,0.9810415820724571,36,0.0,13.86308,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.65638409211115,-13.121985082018602]}"
1_1_1_1_2_2640,0,0,0,0,0,0,0,0,0,195,0.019017633315769878,38,0,16755.41882111855,4685.885630965013,27588.175628726964,24700.950306218452,0.0,11705.099153837693,100.03992855199118,16755.41882111855,28715.816303605614,42,-12602,-68922,0.0,0.8886284117947454,36,0.0,3.6699736,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-68.92270611339312,-12.60236801997421]}"
1_1_1_1_2_2643,0,0,0,0,0,0,0,0,0,541,0.06485166131079606,39,0,5304.610731587369,0.0,16278.014655210085,5304.610731587369,4776.736623625419,32373.00245381945,2360.4578570527106,11191.049531182274,16243.565093875923,31,-13226,-70290,0.0,0.8880161729964666,36,0.0,31.019152,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.29030597202045,-13.226871114450612]}"
1_1_1_1_2_2648,0,0,0,0,0,0,0,0,0,360,0.010673829417101278,42,0,17325.61500249973,1442.5255413683321,24938.18331574784,24101.984283424415,0.0,14869.212936782329,100.02115010711485,17325.61500249973,25023.884545179408,41,-13131,-70139,0.0,0.8767721750344866,34,0.0,7.312422,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.13870543561748,-13.13103390868792]}"
1_1_1_1_2_2658,0,0,0,0,0,0,0,0,0,260,0.0732905723041458,33,0,14269.237938916775,8522.011382182429,14269.237938916775,50541.13438450948,15485.750453541961,6519.861295195915,1900.192031311408,15166.294474134804,12809.495011559664,31,-12486,-70430,0.0,0.8449185525384392,38,0.0,1.9549383,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.43006012028587,-12.486543591205105]}"
1_1_1_1_2_2663,0,0,0,0,0,0,0,0,0,202,0.10441054127867623,34,0,1500.5990014928204,2625.929154752894,12275.189267889109,7592.497118866756,4320.289127423215,5782.446614336897,1839.2117983153814,1500.5990014928204,12951.984387355957,21,-12557,-69073,0.0,0.839360160082291,35,0.0,1.8543341,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.07378231791101,-12.557334884028517]}"
1_1_1_1_2_2665,0,0,0,0,0,0,0,0,0,199,0.1568844400780412,34,0,5191.4866349118865,500.19986239877153,13108.672432008036,12072.134820204234,0.0,1273.3009727426977,1200.4796697570519,5191.4866349118865,14459.150680397432,24,-12616,-69055,0.0,0.9324071463799312,40,0.0,1.0574237,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.05612067720831,-12.617022930726248]}"
1_1_1_1_2_2674,0,0,0,0,0,0,0,0,0,736,0.06361046393546763,32,0,11792.452178028698,3858.7830312705946,13695.714697245976,11792.452178028698,6037.425399869085,21572.585690478714,223.60834814329945,14312.681114779278,12432.704591164864,21,-13081,-70643,0.0,0.9536605531822954,44,0.0,14.527923,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.64449756919396,-13.081926880896297]}"
1_1_1_1_2_2677,0,0,0,0,0,0,0,0,0,268,0.3458029151668918,34,0,4789.608294041545,0.0,28927.97027790602,4789.608294041545,7432.019549948743,5409.547082130727,538.6379750482345,10383.575170305401,7573.365914983019,34,-12952,-70095,0.0,0.8091531047227501,37,0.0,0.6644216,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.09447096205793,-12.95248142871234]}"
1_1_1_1_2_2679,0,0,0,0,0,0,0,0,0,244,0.0552065345946376,37,0,1118.3944529296227,0.0,65403.952399085756,1118.3944529296227,5911.2198971003445,8453.16827414986,700.2256862746111,4856.45969905998,24128.51470762537,21,-12888,-69730,0.0,0.8680937914195954,35,0.0,0.6643352,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.73005194206945,-12.88838273105628]}"
1_1_1_1_2_2692,0,0,0,0,0,0,0,0,0,255,0.08933001132638956,31,0,17033.914183823843,2807.8801376104893,44221.36890714131,17033.914183823843,0.0,2970.638112084464,7079.3106770440145,22198.24157899041,18322.348291420218,24,-13062,-69960,0.0,0.9434000391811657,38,0.0,1.9930035,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-69.96048814122578,-13.062322185737756]}"
1_1_1_1_2_2695,0,0,0,0,0,0,0,0,0,277,0.3521073301872298,37,0,14283.175957387331,30758.629248426972,30379.156323710336,38318.2904139658,41999.29196965288,2433.6366017495297,0.0,14283.175957387331,5941.836596840634,31,-12538,-70114,0.0,0.9553711180572281,36,0.0,2.7802885,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.11505763123401,-12.538210564130699]}"
1_1_1_1_2_2707,0,0,0,0,0,0,0,0,0,304,0.03815625155006832,37,0,11044.171144700606,2594.2638753001784,22618.257821910986,46350.03187482048,0.0,21112.640309443475,400.0060937035835,11044.171144700606,14984.553418385129,31,-12648,-70624,0.0,0.9415123479480993,40,0.0,4.840155,2012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-70.62345068027894,-12.648705615377104]}"
