system:index,distance_dep,distance_nac,distance_vec,elevation,latitude,longitude,lossyear,offset,price_after,price_before,price_dif,scale,slope,.geo
1_1_1_1_107,12671.596853759938,1269681.9585964475,1282.774419349521,287,-12.801124999999999,-70.505625,0,-14.0,1571.5,1224.5,347.0,8.5,2.0836933,
1_1_1_1_108,1269306.1895767134,5017.191429167723,10196.514558028155,264,-12.953375000000008,-70.091625,0,0.0,1571.5,1224.5,347.0,0.0,0.0,
1_1_1_1_109,2661.635478041415,21316.3199472552,2846.6880838748384,410,-13.016625000000005,-70.551625,0,0.0,1571.5,1224.5,347.0,0.0,2.7802885,
1_1_1_1_110,407.155550313242,18482.419717412427,1378.4207987760976,454,-12.997124999999997,-70.50337499999999,0,0.0,1571.5,1224.5,347.0,0.3,2.116705,
1_1_1_1_111,8152.810845492065,25914.277200059307,8646.033519940209,445,-13.026624999999996,-70.604625,0,-5.5,1571.5,1224.5,347.0,3.6,8.054806,
1_1_1_1_112,3975.029953392942,24725.983935132386,4837.870503131096,354,-12.990375,-70.571375,0,-7.5,1571.5,1224.5,347.0,6.8,1.903001,
1_1_1_1_113,7159.941597812236,15697.016673227281,4468.496444197059,484,-13.062375000000003,-70.51837499999999,0,-2.0,1571.5,1224.5,347.0,1.3,16.797556,
1_1_1_1_114,4482.6428218693745,16870.646922932938,1593.584310052992,490,-13.035375000000002,-70.51537499999999,0,28.0,1571.5,1224.5,347.0,5.9,17.607283,
1_1_1_1_115,1269385.544490586,2235.1182831120936,6323.589940258931,261,-12.921374999999998,-70.075375,0,-104.0,1571.5,1224.5,347.0,62.4,2.6557329,
1_1_1_1_116,17172.700409725392,1269598.4410392954,543.8129666756847,296,-12.835125000000005,-70.533125,0,-13.5,1571.5,1224.5,347.0,20.5,9.4705,
1_1_1_1_117,28609.264768493264,1269392.3593852506,4513.026363756469,384,-12.918625000000006,-70.627625,0,-11.0,1571.5,1224.5,347.0,10.5,11.154315,
1_1_1_1_118,1269742.6060368451,12613.294473069098,5766.254334216884,252,-12.776375000000002,-69.910625,0,18.0,1571.5,1224.5,347.0,-5.1,0.9509508,
1_1_1_1_119,1269384.3054148979,2810.2130355718323,7209.115373657375,256,-12.921875,-69.990625,0,0.0,1571.5,1224.5,347.0,0.0,4.226619,
1_1_1_1_120,3807.4237792312747,24661.71349442573,4640.587174903717,356,-12.988624999999999,-70.569375,0,-14.5,1571.5,1224.5,347.0,13.9,0.0,
1_1_1_1_121,1256.8510482046179,16284.964082425651,514.5670594460863,398,-13.008375000000001,-70.486375,0,28.5,1571.5,1224.5,347.0,1.7,5.3010473,
1_1_1_1_122,6433.396818564986,1269879.426346091,4242.152444390724,274,-12.720375000000004,-70.472625,0,33.0,1571.5,1224.5,347.0,-9.4,6.464861,
1_1_1_1_123,14436.203605543615,1269663.5315237392,739.7542637853292,283,-12.808625000000006,-70.519875,0,17.0,1571.5,1224.5,347.0,12.4,1.3282739,
1_1_1_1_124,16909.75055556889,1269427.0012007828,4407.49723947907,340,-12.904624999999996,-70.521625,0,0.0,1571.5,1224.5,347.0,0.0,2.083872,
1_1_1_1_125,1269574.437758353,4939.940964597008,4073.2258986577926,263,-12.844875000000002,-70.000625,0,0.0,1571.5,1224.5,347.0,0.0,6.464861,
1_1_1_1_126,8264.690636228377,25233.095687826888,8659.237647350994,406,-13.035125000000008,-70.601625,0,-3.5,1571.5,1224.5,347.0,4.5,9.281903,
1_1_1_1_127,1269360.7627470177,3971.9014747900596,6419.266429215866,258,-12.931375000000003,-70.060125,0,0.0,1571.5,1224.5,347.0,0.0,5.627558,
1_1_1_1_128,14411.329604985118,35265.39187098431,8199.485940002449,347,-12.942374999999998,-70.655125,0,0.0,1571.5,1224.5,347.0,0.0,11.919882,
1_1_1_1_129,11070.923536280387,1269761.5997033527,1942.1468806090272,281,-12.768625,-70.505875,0,34.0,1571.5,1224.5,347.0,12.3,5.4924335,
1_1_1_1_130,1269353.9476827173,5035.889075841494,6292.0298827784,257,-12.934125000000009,-70.034125,0,-482.0,1571.5,1224.5,347.0,289.2,2.6558025,
1_1_1_1_131,16936.438980637242,1269536.2380528897,2615.2358108309163,303,-12.860375000000005,-70.525125,0,16.5,1571.5,1224.5,347.0,-2.0,3.3669438,
1_1_1_1_132,19427.33775755364,1269714.4763076748,3769.2859226353667,304,-12.787875,-70.580375,0,0.0,1571.5,1224.5,347.0,0.0,0.0,
1_1_1_1_133,1269473.3608995336,1923.455392350523,11700.275158343276,251,-12.885874999999999,-69.932125,0,0.0,1571.5,1224.5,347.0,0.0,3.7047918,
1_1_1_1_134,1269446.154466423,387.4042220342984,3770.3806173913,258,-12.896875000000009,-70.066625,0,-224.0,1571.5,1224.5,347.0,151.2,2.8521245,
1_1_1_1_135,1269623.6310912694,7233.133045898434,7113.054250522346,255,-12.824875000000006,-69.978375,0,21.0,1571.5,1224.5,347.0,-4.8,1.9017442,
1_1_1_1_136,4720.52488027165,25610.140491414535,5511.240979691459,350,-12.983874999999998,-70.57662499999999,0,-1.5,1571.5,1224.5,347.0,1.1,1.902952,
1_1_1_1_137,7319.857409563241,26765.477063489026,4057.340127311414,330,-12.927875,-70.543875,0,0.0,1571.5,1224.5,347.0,0.0,4.670855,
1_1_1_1_138,26501.75384821257,1269512.233595845,4811.711075756991,335,-12.870125000000002,-70.611875,0,0.0,1571.5,1224.5,347.0,0.0,6.7108755,
1_1_1_1_139,1269561.532581014,2983.660983537684,564.1203290127637,254,-12.850125000000006,-70.032625,0,37.0,1571.5,1224.5,347.0,2.3,3.3669,
1_1_1_1_140,1269283.2134152655,6653.313859736523,10287.088229793626,265,-12.962625000000003,-70.076875,0,-526.0,1571.5,1224.5,347.0,334.0,3.8244078,
1_1_1_1_141,26887.12923094534,1269431.9573295792,2971.258658660097,337,-12.902625,-70.612875,0,-56.0,1571.5,1224.5,347.0,36.4,2.1160553,
1_1_1_1_142,1269304.95042356,6218.201937464158,10917.572619448883,254,-12.953874999999996,-69.975375,0,0.0,1571.5,1224.5,347.0,0.0,4.723375,
1_1_1_1_143,27621.67833996014,1269495.5592649907,5307.644398797542,344,-12.876874999999998,-70.621375,0,0.0,1571.5,1224.5,347.0,0.0,2.93806,
1_1_1_1_144,1269544.8588976574,4154.499499965651,8713.957398813689,248,-12.856875000000002,-69.956125,0,19.5,1571.5,1224.5,347.0,0.5,9.242559,
1_1_1_1_145,1269693.6237759476,10652.275536205547,8000.91721930803,250,-12.796374999999998,-69.964125,0,0.0,1571.5,1224.5,347.0,0.0,2.6550558,
1_1_1_1_146,20390.075669174887,1269465.9269415492,727.8777878852189,300,-12.888874999999999,-70.553625,0,-90.5,1571.5,1224.5,347.0,64.2,0.92740995,
1_1_1_1_147,13469.707344819268,33083.57204363676,11432.966680254798,326,-12.987375,-70.65837499999999,0,-4.5,1571.5,1224.5,347.0,2.7,2.6560938,
1_1_1_1_148,12319.785505805594,1269850.783555734,193.76385251638703,284,-12.732124999999996,-70.526375,0,-0.5,1571.5,1224.5,347.0,20.2,2.0835752,
1_1_1_1_149,1269338.458764138,4970.594916061867,7246.640347173928,255,-12.940375000000003,-70.057125,0,-13.0,1571.5,1224.5,347.0,7.8,0.95157176,
1_1_1_1_150,1269296.224685856,7420.973438169654,8981.706094238514,257,-12.957374999999999,-70.023125,0,0.0,1571.5,1224.5,347.0,0.0,2.938159,
1_1_1_1_151,1269411.5131735771,1595.6198485958082,4968.314126322178,258,-12.910875000000004,-70.068625,0,-46.5,1571.5,1224.5,347.0,27.9,2.9381015,
1_1_1_1_152,1269426.3816833228,1445.623457786176,5084.223027173283,253,-12.904875000000004,-70.001625,0,-7.0,1571.5,1224.5,347.0,4.2,2.852216,
1_1_1_1_153,1269289.409275038,6494.720347244831,9742.378924968776,260,-12.960125000000005,-70.069875,0,-635.0,1571.5,1224.5,347.0,388.7,1.3286855,
1_1_1_1_154,14440.339771092293,1269554.0991393246,4393.698016360724,301,-12.853125000000006,-70.502875,0,-8.0,1571.5,1224.5,347.0,4.8,0.92740995,
1_1_1_1_155,12035.686797912644,1269778.7350500072,2131.6336954716026,283,-12.761624999999995,-70.518125,0,79.0,1571.5,1224.5,347.0,-17.3,1.9012673,
1_1_1_1_156,19601.11063472698,1269657.440723812,3920.333186115835,304,-12.811125000000004,-70.571625,0,168.5,1571.5,1224.5,347.0,15.9,1.8543341,
1_1_1_1_157,1269360.1431972298,3583.2986026641,10940.153402806047,250,-12.931624999999997,-69.955125,0,0.0,1571.5,1224.5,347.0,0.0,3.4006002,
1_1_1_1_158,6312.780096711629,25648.944191661627,6973.910079844579,473,-13.008125000000007,-70.592625,0,11.5,1571.5,1224.5,347.0,-1.8,12.482588,
1_1_1_1_159,11643.997693458992,32793.12526624724,3847.462265874625,323,-12.929375000000007,-70.617125,0,-121.0,1571.5,1224.5,347.0,109.0,3.400579,
1_1_1_1_160,9777.949103744355,29354.067548378465,10300.311207753022,464,-12.997124999999997,-70.625125,0,18.5,1571.5,1224.5,347.0,-4.4,2.938208,
1_1_1_1_161,1269498.6566804738,1726.7385922114904,4082.1851801494427,259,-12.875625,-70.001375,0,-5.5,1571.5,1224.5,347.0,3.3,0.9513255,
1_1_1_1_162,4569.916347307325,10876.772846691832,4626.428322278343,484,-13.059125000000009,-70.46487499999999,0,12.5,1571.5,1224.5,347.0,10.6,16.233423,
1_1_1_1_163,1269581.8194608134,5215.7146446947045,4606.286906573865,263,-12.841875000000002,-69.996375,0,14.0,1571.5,1224.5,347.0,-4.2,2.8515,
1_1_1_1_164,20523.353631882786,1269579.3416913464,1791.0684067331588,299,-12.842875000000006,-70.564375,0,-83.0,1571.5,1224.5,347.0,50.6,2.7802885,
1_1_1_1_165,1269586.723365294,6192.915307868905,10022.11945647433,263,-12.839875000000006,-69.937125,0,25.5,1571.5,1224.5,347.0,-4.9,12.026757,
1_1_1_1_166,22651.6983427682,1269547.9561928606,2374.7602634965137,299,-12.855625000000003,-70.579375,0,-85.5,1571.5,1224.5,347.0,54.5,2.083787,
